"from" "to" "weight"
138 108 2
138 118 27
138 140 293
138 142 3
138 170 5
139 24 258
139 33 17
139 39 1
139 41 53
139 51 35
139 54 7
139 72 2
139 97 9
139 108 1
139 118 18
139 136 5
139 140 22
139 142 6
139 165 16
139 170 3
140 7 11
140 23 3
140 24 2836
140 33 183
140 39 12
140 41 42
140 51 145
140 54 68
140 72 91
140 97 16
140 108 8
140 118 448
140 136 12
140 140 4963
140 142 42
140 157 4
140 165 6
140 170 20
142 23 4
142 24 3885
142 33 102
142 39 109
142 41 58
142 51 252
142 54 338
142 72 13
142 97 26
142 108 8
142 118 639
142 136 46
142 140 216
142 142 133
142 157 7
142 165 7
142 170 464
143 7 13
143 24 877
143 33 15
143 39 49
143 41 11
143 51 99
143 54 60
143 72 22
143 97 2
143 118 630
143 136 7
143 140 145
143 142 2
143 157 3
143 165 2
143 170 39
144 7 3
144 23 2
144 24 4384
144 33 142
144 39 13
144 41 92
144 51 280
144 54 78
144 72 20
144 97 29
144 108 7
144 118 222
144 136 31
144 140 243
144 142 36
144 157 7
144 165 35
144 170 23
145 7 2
145 24 422
145 33 39
145 39 5
145 41 9
145 51 34
145 54 13
145 72 34
145 97 2
145 108 6
145 118 49
145 140 477
145 142 7
145 157 1
145 165 1
145 170 4
146 24 178
146 33 1
146 51 13
146 54 64
146 72 1
146 97 2
146 118 38
146 136 9
146 140 8
146 170 22
147 7 1
147 24 58
147 33 3
147 39 2
147 41 2
147 51 26
147 54 9
147 72 4
147 97 1
147 118 174
147 140 10
147 165 2
147 170 13
148 24 268
148 33 223
148 41 118
148 51 12
148 54 12
148 97 290
148 108 72
148 118 17
148 129 5
148 140 23
148 142 2
148 170 1
149 7 2
149 24 108
149 33 4
149 39 2
149 41 1
149 51 47
149 54 8
149 72 3
149 97 1
149 118 357
149 136 3
149 140 12
149 170 6
150 23 1
150 24 79
150 33 64
150 41 43
150 51 12
150 54 2
150 97 129
150 108 5
150 136 6
150 140 5
150 142 1
150 170 4
151 24 642
151 33 31
151 39 1
151 41 24
151 51 88
151 54 18
151 72 6
151 97 1
151 108 1
151 118 48
151 136 4
151 140 38
151 142 15
151 157 3
151 165 37
151 170 2
152 23 2
152 24 2251
152 33 936
152 39 15
152 41 238
152 51 186
152 54 62
152 72 147
152 97 32
152 108 26
152 118 96
152 136 12
152 140 525
152 142 20
152 157 4
152 165 11
152 170 16
153 23 2
153 24 2252
153 33 34
153 39 5
153 41 15
153 51 76
153 54 673
153 72 8
153 97 15
153 108 1
153 118 398
153 136 257
153 140 99
153 142 17
153 165 3
153 170 200
154 24 67
154 39 1
154 51 37
154 54 11
154 97 1
154 118 48
154 140 2
154 170 20
155 7 1
155 24 300
155 33 13
155 39 11
155 41 4
155 51 89
155 54 12
155 72 5
155 97 2
155 118 307
155 136 2
155 140 32
155 142 7
155 170 37
156 23 1
156 24 512
156 33 13
156 39 6
156 41 4
156 51 78
156 54 95
156 72 3
156 118 113
156 136 33
156 140 22
156 142 8
156 157 1
156 165 1
156 170 167
157 23 3
157 24 1582
157 33 65
157 39 23
157 41 27
157 51 99
157 54 526
157 72 7
157 97 17
157 108 3
157 118 95
157 136 72
157 140 110
157 142 34
157 157 106
157 165 9
157 170 74
158 23 1
158 24 1028
158 33 32
158 39 4
158 41 24
158 51 79
158 54 271
158 72 2
158 97 3
158 108 1
158 118 82
158 136 41
158 140 58
158 142 9
158 157 32
158 165 4
158 170 26
159 24 138
159 33 6
159 41 5
159 51 10
159 54 165
159 108 2
159 118 12
159 136 9
159 140 10
159 142 2
159 157 2
159 165 1
159 170 11
160 24 201
160 33 241
160 39 1
160 41 49
160 51 15
160 54 7
160 72 4
160 97 22
160 108 7
160 118 2
160 136 1
160 140 10
160 142 1
160 165 1
160 170 2
161 24 285
161 33 307
161 39 1
161 41 75
161 51 24
161 54 9
161 72 8
161 97 264
161 108 31
161 118 8
161 140 6
161 142 5
161 170 2
162 24 130
162 33 297
162 39 3
162 41 10
162 51 15
162 54 5
162 72 1
162 97 45
162 108 108
162 118 9
162 129 1
162 140 11
162 142 1
162 165 3
162 170 2
163 24 122
163 33 102
163 41 23
163 51 9
163 54 2
163 97 71
163 108 38
163 140 5
163 142 2
163 165 1
164 7 3
164 24 391
164 33 285
164 39 2
164 41 69
164 51 24
164 54 14
164 72 30
164 97 6
164 108 11
164 118 10
164 136 1
164 140 136
164 142 1
164 165 1
164 170 5
165 7 1
165 23 3
165 24 2301
165 33 86
165 39 7
165 41 94
165 51 262
165 54 40
165 72 9
165 97 19
165 108 2
165 118 119
165 136 19
165 140 99
165 142 22
165 157 1
165 165 72
165 170 25
166 23 3
166 24 435
166 33 8
166 39 18
166 41 7
166 51 49
166 54 90
166 72 3
166 97 5
166 118 70
166 136 15
166 140 18
166 142 13
166 157 2
166 165 1
166 170 259
167 24 298
167 33 498
167 41 10
167 51 13
167 54 8
167 72 2
167 97 41
167 108 152
167 118 9
167 136 2
167 140 8
167 142 1
167 157 1
167 165 2
167 170 3
168 24 124
168 33 3
168 51 21
168 54 36
168 118 18
168 136 14
168 140 1
168 170 22
170 7 1
170 23 1
170 24 1591
170 33 44
170 39 14
170 41 15
170 51 102
170 54 253
170 72 6
170 97 11
170 108 2
170 118 243
170 136 64
170 140 100
170 142 16
170 157 2
170 165 2
170 170 749
171 24 171
171 33 208
171 41 16
171 51 3
171 54 15
171 97 23
171 108 70
171 118 5
171 136 3
171 140 5
171 170 4
172 7 2
172 23 1
172 24 1735
172 33 26
172 39 6
172 41 18
172 51 202
172 54 255
172 72 2
172 97 13
172 118 513
172 136 118
172 140 55
172 142 9
172 157 5
172 165 6
172 170 519
174 24 147
174 33 3
174 41 2
174 51 22
174 54 48
174 118 55
174 136 13
174 140 4
174 142 1
174 170 36
175 24 189
175 33 10
175 39 5
175 41 1
175 51 26
175 54 86
175 97 2
175 118 42
175 136 19
175 140 9
175 142 1
175 157 1
175 165 1
175 170 121
