"from" "to" "weight"
19 136 2
19 140 69
19 142 1
19 170 8
20 24 796
20 33 10
20 39 5
20 41 14
20 51 39
20 54 65
20 68 1
20 72 1
20 97 6
20 108 3
20 118 50
20 136 14
20 140 28
20 142 15
20 157 12
20 165 4
20 170 32
21 24 61
21 33 62
21 41 34
21 51 3
21 54 2
21 97 55
21 108 13
21 118 2
21 129 2
21 140 2
22 7 1
22 23 4
22 24 230
22 33 5
22 39 13
22 41 5
22 51 13
22 54 14
22 68 21
22 72 6
22 118 332
22 136 2
22 140 40
22 165 2
22 170 10
24 7 10
24 23 103
24 24 57393
24 33 1287
24 39 155
24 41 770
24 51 2600
24 54 818
24 68 245
24 72 197
24 97 306
24 108 86
24 118 2166
24 129 1
24 136 136
24 140 2125
24 142 684
24 157 147
24 165 216
24 170 367
25 23 10
25 24 2012
25 33 228
25 39 9
25 41 106
25 51 158
25 54 28
25 68 9
25 72 397
25 97 30
25 108 9
25 118 80
25 136 8
25 140 487
25 142 21
25 157 2
25 165 3
25 170 8
26 24 300
26 33 12
26 51 7
26 54 138
26 68 3
26 118 26
26 136 44
26 140 15
26 165 1
26 170 61
27 24 78
27 33 138
27 41 1
27 51 5
27 54 4
27 72 1
27 97 4
27 108 35
27 118 2
27 140 6
27 142 1
29 23 5
29 24 214
29 33 34
29 41 6
29 51 10
29 54 10
29 68 4
29 72 59
29 97 2
29 118 37
29 140 313
29 142 2
29 157 1
29 170 4
30 24 273
30 33 2
30 41 6
30 51 12
30 54 298
30 118 32
30 136 66
30 140 20
30 170 29
31 24 135
31 41 3
31 51 23
31 54 14
31 68 45
31 97 1
31 118 102
31 136 4
31 140 4
31 157 2
31 170 39
32 23 5
32 24 772
32 33 12
32 39 5
32 41 32
32 51 48
32 54 12
32 68 8
32 72 105
32 97 5
32 108 2
32 118 37
32 136 9
32 140 132
32 142 15
32 157 4
32 165 2
32 170 3
33 23 2
33 24 2345
33 33 5387
33 39 2
33 41 97
33 51 90
33 54 47
33 68 21
33 72 9
33 97 121
33 108 151
33 118 109
33 136 13
33 140 179
33 142 10
33 157 2
33 165 5
33 170 11
34 24 107
34 33 303
34 39 1
34 41 11
34 51 3
34 54 2
34 68 1
34 97 8
34 108 12
34 118 7
34 140 10
35 24 105
35 51 6
35 54 47
35 68 3
35 118 21
35 136 8
35 140 6
35 170 46
36 7 1
36 23 1
36 24 194
36 33 3
36 39 8
36 41 2
36 51 31
36 54 13
36 68 109
36 72 2
36 97 4
36 118 397
36 136 10
36 140 25
36 142 4
36 165 1
36 170 14
38 7 2
38 23 6
38 24 2920
38 33 102
38 39 12
38 41 47
38 51 195
38 54 33
38 68 8
38 72 13
38 97 17
38 108 5
38 118 131
38 136 12
38 140 148
38 142 35
38 157 5
38 165 35
38 170 35
39 7 4
39 23 2
39 24 1218
39 33 36
39 39 383
39 41 17
39 51 84
39 54 61
39 68 21
39 72 35
39 97 11
39 108 2
39 118 305
39 136 9
39 140 118
39 142 28
39 165 6
39 170 87
40 24 176
40 33 69
40 39 2
40 41 60
40 51 10
40 54 10
40 97 224
40 108 16
40 118 1
40 136 1
40 140 3
40 142 3
40 165 1
40 170 2
41 24 1581
41 33 364
41 39 2
41 41 852
41 51 97
41 54 41
41 68 4
41 72 4
41 97 254
41 108 5
41 118 58
41 136 6
41 140 98
41 142 11
41 170 13
42 23 1
42 24 100
42 33 70
42 39 1
42 41 45
42 51 5
42 54 4
42 68 1
42 72 1
42 97 175
42 108 17
42 118 1
42 129 2
42 136 2
42 140 1
42 165 1
42 170 1
43 23 1
43 24 178
43 33 4
43 39 8
43 41 3
43 51 10
43 54 11
43 68 10
43 72 1
43 97 3
43 118 41
43 136 3
43 140 16
43 142 10
43 165 1
43 170 71
44 7 1
44 23 1
44 24 597
44 33 11
44 39 13
44 41 7
44 51 36
44 54 31
44 68 6
44 72 7
44 97 3
44 108 2
44 118 27
44 136 3
44 140 26
44 142 9
44 165 1
44 170 21
45 23 26
45 24 4941
45 33 117
45 39 68
45 41 64
45 51 200
45 54 131
45 68 28
45 72 16
45 97 31
45 108 1
45 118 319
45 136 14
45 140 195
45 142 66
45 157 34
45 165 13
45 170 61
46 24 1940
46 33 35
46 39 12
46 41 33
46 51 91
46 54 243
46 68 9
46 72 13
46 97 11
46 108 1
46 118 90
46 136 25
46 140 112
46 142 23
46 157 31
46 165 6
46 170 47
47 7 1
47 24 408
47 33 611
47 41 13
47 51 12
47 54 7
47 68 1
47 97 39
47 108 199
47 118 17
47 140 24
47 142 9
47 165 1
47 170 2
48 24 481
48 33 8
48 39 12
48 51 26
48 54 38
48 68 66
48 97 2
48 118 156
48 136 4
48 140 13
48 142 6
48 170 62
49 24 296
49 33 89
49 41 143
49 51 36
49 54 12
49 68 2
49 72 5
49 97 57
49 108 3
49 118 4
49 136 3
49 140 8
49 142 3
49 165 3
50 7 2
50 23 3
50 24 743
50 33 13
50 39 19
50 41 25
50 51 35
50 54 35
50 68 15
50 72 4
50 97 7
50 108 3
50 118 63
50 136 7
50 140 40
50 142 29
50 157 3
50 165 4
50 170 49
51 23 11
51 24 4949
51 33 179
51 39 16
51 41 174
51 51 780
51 54 86
51 68 27
51 72 18
51 97 54
51 108 23
51 118 210
51 136 20
51 140 289
51 142 61
51 157 10
51 165 49
51 170 39
52 23 4
52 24 1163
52 33 35
52 39 5
52 41 21
52 51 84
52 54 12
52 68 8
52 72 31
52 97 16
52 118 45
52 136 1
52 140 48
52 142 27
52 157 7
52 165 3
52 170 10
53 23 2
53 24 1244
53 33 139
53 39 17
53 41 525
53 51 140
53 54 22
53 68 5
53 72 9
53 97 49
53 108 6
53 118 50
53 136 9
53 140 50
53 142 8
53 165 2
53 170 13
54 23 1
54 24 2554
54 33 59
54 39 5
54 41 15
54 51 79
54 54 2201
54 68 21
54 72 9
54 97 7
54 108 2
54 118 290
54 136 148
54 140 122
54 142 12
54 157 3
54 165 9
54 170 119
55 23 3
55 24 476
55 33 156
55 41 10
55 51 35
55 54 20
55 68 3
55 72 15
55 97 3
55 108 4
55 118 38
55 136 5
55 140 484
55 142 10
55 157 1
55 170 4
56 23 1
56 24 382
56 33 1222
56 39 2
56 41 49
56 51 22
56 54 10
56 68 2
56 72 6
56 97 132
56 108 75
56 118 33
56 136 3
56 140 34
56 142 9
56 157 2
56 170 1
57 24 202
57 33 761
57 41 14
57 51 14
57 54 9
57 68 3
57 97 16
57 108 45
57 118 9
57 136 2
57 140 13
57 142 1
57 170 2
58 23 1
58 24 298
58 33 848
58 41 27
58 51 34
58 54 9
58 72 2
58 97 28
58 108 25
58 118 9
58 136 1
58 140 40
58 142 6
58 170 5
59 24 919
59 33 66
59 39 5
59 41 372
59 51 244
59 54 16
59 68 2
59 72 5
59 97 32
59 108 3
59 118 23
59 136 1
59 140 50
59 142 6
59 157 1
59 165 6
59 170 3
60 24 235
60 33 78
60 41 203
60 51 35
60 54 6
60 72 16
60 97 31
60 108 3
60 118 7
60 140 8
60 142 2
60 170 1
62 7 3
62 23 2
62 24 443
62 33 45
62 41 14
62 51 40
62 54 20
62 68 2
62 72 54
62 97 10
62 108 3
62 118 38
62 136 2
62 140 889
62 142 5
62 170 4
63 23 1
63 24 134
63 33 180
63 39 1
63 41 4
63 51 9
63 54 3
63 68 1
63 97 25
63 108 132
63 118 4
63 136 1
63 140 5
63 165 2
64 7 7
64 24 117
64 33 4
64 39 2
64 41 4
64 51 13
64 54 1
64 68 6
64 72 4
64 97 1
64 118 42
64 136 5
64 140 139
64 170 2
65 23 5
65 24 1150
65 33 202
65 39 7
65 41 376
65 51 140
65 54 21
65 68 1
65 72 77
65 97 66
65 118 34
65 136 11
65 140 125
65 142 3
65 157 2
65 170 2
67 7 34
67 23 5
67 24 593
67 33 9
67 39 50
67 41 3
67 51 73
67 54 13
67 68 15
67 72 79
67 97 1
67 118 214
67 136 7
67 140 274
67 142 9
67 157 1
67 165 1
67 170 15
68 7 3
68 23 1
68 24 1431
68 33 20
68 39 18
68 41 15
68 51 47
68 54 107
68 68 483
68 72 20
68 97 6
68 108 3
68 118 1230
68 136 17
68 140 94
68 142 24
68 157 2
68 165 4
68 170 131
69 24 183
69 33 4
69 41 2
69 51 6
69 54 177
69 68 2
69 118 29
69 136 98
69 140 11
69 157 3
69 170 17
70 23 1
70 24 266
70 33 442
70 39 2
70 41 55
70 51 16
70 54 7
70 68 2
70 72 7
70 97 24
70 108 11
70 118 10
70 136 1
70 140 54
70 142 2
70 165 2
71 24 430
71 33 176
71 39 2
71 41 192
71 51 24
71 54 23
71 68 6
71 72 11
71 97 620
71 108 25
71 118 16
71 136 6
71 140 27
71 142 3
71 165 1
71 170 9
72 7 4
72 23 38
72 24 2864
72 33 249
72 39 22
72 41 84
72 51 141
72 54 38
72 68 33
72 72 965
72 97 18
72 108 20
72 118 226
72 136 27
72 140 1257
72 142 28
72 165 2
72 170 23
73 7 1
73 24 880
73 33 8
73 39 3
73 41 13
73 51 28
73 54 128
73 68 32
73 72 2
73 97 3
73 108 1
73 118 262
73 136 39
73 140 23
73 142 4
73 170 155
74 24 170
74 33 1
74 39 3
74 41 3
74 51 9
74 54 152
74 68 1
74 118 28
74 136 9
74 140 5
74 142 5
74 157 4
74 170 24
75 7 13
75 23 1
75 24 676
75 33 12
75 39 13
75 41 15
75 51 72
75 54 10
75 68 5
75 72 174
75 97 1
75 108 3
75 118 73
75 136 2
75 140 382
75 142 8
75 170 14
76 7 2
76 23 3
76 24 428
76 33 22
76 39 2
76 41 14
76 51 29
76 54 6
76 68 5
76 72 106
76 97 3
76 108 2
76 118 31
76 140 332
76 142 4
76 157 1
76 170 5
77 7 16
77 23 1
77 24 449
77 33 24
77 39 13
77 41 11
77 51 25
77 54 13
77 68 10
77 72 60
77 97 11
77 108 7
77 118 101
77 136 4
77 140 589
77 142 5
77 165 2
77 170 6
78 7 9
78 23 3
78 24 172
78 33 5
78 39 1
78 41 2
78 51 23
78 54 1
78 68 2
78 72 38
78 97 1
78 118 24
78 136 1
78 140 259
78 142 2
78 157 1
78 165 2
78 170 3
79 23 3
79 24 89
79 33 6
79 41 2
79 51 12
79 54 19
79 72 26
79 97 2
79 118 18
79 140 280
79 142 1
79 170 4
80 24 600
80 33 822
80 39 6
80 41 31
80 51 46
80 54 6
80 68 1
80 72 2
80 97 67
80 108 229
80 118 10
80 129 3
80 140 23
80 142 4
80 165 4
81 24 390
81 33 15
81 41 4
81 51 18
81 54 283
81 68 3
81 72 1
81 97 1
81 118 37
81 136 17
81 140 25
81 142 6
81 157 1
81 170 27
82 7 2
82 24 133
82 33 10
82 39 3
82 41 3
82 51 10
82 54 9
82 68 39
82 72 5
82 97 1
82 118 370
82 136 1
82 140 28
82 170 17
83 24 276
83 33 2
83 51 11
83 54 95
83 108 1
83 118 76
83 136 35
83 140 8
83 142 1
83 165 2
83 170 28
84 7 1
84 24 300
84 33 4
84 41 9
84 51 5
84 54 95
84 68 1
84 72 1
84 97 3
84 108 3
84 118 56
84 136 60
84 140 13
84 165 2
84 170 38
85 23 2
85 24 202
85 33 63
85 39 3
85 41 29
85 51 27
85 54 5
85 68 2
85 72 58
85 97 3
85 108 2
85 118 12
85 140 171
85 142 1
85 157 1
85 165 2
86 7 1
86 23 1
86 24 361
86 33 19
86 39 51
86 41 19
86 51 33
86 54 14
86 68 3
86 72 109
86 97 3
86 118 55
86 136 2
86 140 84
86 165 3
86 170 12
88 24 229
88 51 12
88 54 31
88 68 9
88 97 4
88 108 2
88 118 89
88 136 21
88 140 8
88 170 61
89 24 176
89 33 4
89 51 6
89 54 11
89 68 11
89 97 3
89 118 70
89 136 7
89 140 12
89 142 2
89 170 46
90 7 1
90 23 1
90 24 201
90 33 35
90 41 6
90 51 24
90 54 8
90 68 8
90 72 26
90 97 7
90 118 42
90 136 7
90 140 669
90 142 6
90 170 4
91 24 312
91 33 10
91 39 1
91 51 4
91 54 27
91 68 71
91 97 1
91 118 157
91 136 6
91 140 14
91 165 1
91 170 68
92 23 1
92 24 340
92 33 721
92 39 2
92 41 14
92 51 20
92 54 3
92 72 1
92 97 43
92 108 198
92 118 5
92 129 1
92 140 19
92 142 7
92 157 1
92 165 1
92 170 2
93 24 48
93 33 73
93 41 20
93 51 3
93 54 1
93 72 1
93 97 96
93 108 5
93 136 1
93 140 1
93 170 2
94 24 172
94 33 43
94 41 7
94 51 36
94 54 9
94 68 2
94 72 11
94 97 4
94 108 3
94 118 17
94 136 1
94 140 410
94 142 17
94 170 6
95 24 389
95 33 160
95 41 228
95 51 31
95 54 18
95 68 1
95 72 5
95 97 287
95 108 13
95 118 17
95 136 3
95 140 25
95 142 5
95 165 1
95 170 1
96 24 214
96 33 149
96 39 1
96 41 27
96 51 26
96 54 7
96 68 2
96 72 17
96 97 11
96 108 7
96 118 8
96 140 146
96 142 9
96 165 4
96 170 6
97 23 1
97 24 2154
97 33 884
97 39 16
97 41 483
97 51 119
97 54 67
97 68 20
97 72 3
97 97 3244
97 108 75
97 118 113
97 136 13
97 140 115
97 142 14
97 157 2
97 165 5
97 170 16
98 7 55
98 24 246
98 33 9
98 39 6
98 41 3
98 51 26
98 54 20
98 68 53
98 72 9
98 97 6
98 108 1
98 118 568
98 136 1
98 140 53
98 142 4
98 165 3
98 170 25
99 23 11
99 24 2804
99 33 89
99 39 10
99 41 75
99 51 233
99 54 56
99 68 6
99 72 63
99 97 53
99 108 7
99 118 106
99 136 7
99 140 138
99 142 53
99 157 12
99 165 24
99 170 20
100 7 1
100 23 4
100 24 139
100 33 10
100 41 10
100 51 18
100 54 5
100 68 3
100 72 13
100 97 3
100 108 1
100 118 48
100 136 4
100 140 518
100 142 8
101 7 2
101 23 1
101 24 427
101 33 17
101 39 7
101 41 4
101 51 42
101 54 152
101 68 11
101 72 1
101 97 7
101 118 92
101 136 15
101 140 27
101 142 23
101 157 6
101 165 1
101 170 98
102 7 1
102 23 1
102 24 735
102 33 27
102 41 8
102 51 18
102 54 683
102 72 1
102 97 6
102 108 1
102 118 106
102 136 65
102 140 43
102 142 10
102 157 2
102 170 53
103 24 180
103 33 3
103 39 1
103 51 7
103 54 23
103 68 52
103 97 3
103 118 233
103 136 4
103 140 10
103 142 1
103 157 1
103 170 37
104 23 1
104 24 155
104 33 367
104 41 13
104 51 9
104 54 7
104 97 29
104 108 137
104 118 5
104 136 1
104 140 4
104 142 1
104 165 1
104 170 4
105 24 1173
105 33 14
105 39 3
105 41 9
105 51 49
105 54 85
105 68 111
105 72 1
105 97 9
105 108 4
105 118 407
105 136 25
105 140 37
105 142 10
105 157 2
105 165 1
105 170 188
106 23 2
106 24 1139
106 33 73
106 39 3
106 41 131
106 51 137
106 54 23
106 68 3
106 72 61
106 97 15
106 108 1
106 118 45
106 140 79
106 142 6
106 165 3
106 170 8
107 7 1
107 24 247
107 33 555
107 41 8
107 51 14
107 54 7
107 68 2
107 72 2
107 97 35
107 108 118
107 118 13
107 136 3
107 140 12
107 142 1
107 170 3
108 23 5
108 24 2469
108 33 2168
108 39 4
108 41 61
108 51 111
108 54 26
108 68 6
108 72 2
108 97 213
108 108 900
108 118 92
108 136 9
108 140 95
108 142 10
108 157 2
108 165 2
108 170 10
109 7 1
109 24 351
109 33 57
109 41 15
109 51 33
109 54 14
109 68 6
109 72 28
109 97 8
109 108 1
109 118 40
109 136 4
109 140 662
109 142 24
109 165 3
110 24 334
110 33 4
110 39 2
110 41 8
110 51 16
110 54 135
110 97 4
110 118 30
110 136 15
110 140 10
110 142 4
110 157 28
110 165 1
110 170 26
111 23 1
111 24 400
111 33 160
111 39 2
111 41 243
111 51 16
111 54 12
111 97 398
111 108 10
111 118 24
111 136 1
111 140 13
111 142 2
111 157 1
111 170 5
114 7 8
114 23 6
114 24 634
114 33 14
114 39 185
114 41 7
114 51 39
114 54 37
114 68 12
114 72 35
114 108 1
114 118 314
114 136 12
114 140 73
114 142 12
114 157 3
114 170 68
115 24 137
115 33 1
115 41 3
115 51 9
115 54 135
115 97 3
115 118 21
115 136 13
115 140 6
115 142 2
115 165 1
115 170 36
116 24 613
116 33 12
116 39 4
116 41 4
116 51 30
116 54 415
116 68 10
116 72 2
116 97 1
116 108 1
116 118 76
116 136 56
116 140 24
116 142 6
116 157 4
116 165 1
116 170 143
117 24 505
117 33 24
117 39 2
117 41 80
117 51 68
117 54 10
117 68 2
117 72 8
117 97 17
117 108 1
117 118 16
117 140 20
117 142 8
117 165 2
117 170 4
118 7 5
118 24 343
118 33 10
118 39 1
118 41 1
118 51 37
118 54 23
118 68 53
118 72 7
118 97 4
118 118 761
118 136 11
118 140 50
118 142 5
118 170 5
119 7 4
119 24 78
119 33 1
119 39 1
119 41 3
119 51 4
119 54 4
119 68 4
119 72 1
119 118 201
119 136 1
119 140 11
119 170 6
120 24 146
120 33 33
120 39 1
120 41 170
120 51 18
120 68 5
120 72 1
120 97 20
120 108 2
120 118 3
120 140 10
120 142 2
120 170 2
121 7 2
121 23 3
121 24 2691
121 33 64
121 39 5
121 41 32
121 51 160
121 54 45
121 68 14
121 72 13
121 97 13
121 108 5
121 118 130
121 136 24
121 140 112
121 142 24
121 157 10
121 165 3
121 170 9
123 24 225
123 33 563
123 41 22
123 51 10
123 54 8
123 72 2
123 97 28
123 108 33
123 118 16
123 136 1
123 140 30
123 142 4
123 165 2
123 170 1
124 7 3
124 23 17
124 24 4423
124 33 123
124 39 67
124 41 76
124 51 208
124 54 105
124 68 19
124 72 54
124 97 32
124 108 7
124 118 207
124 136 16
124 140 203
124 142 79
124 157 16
124 165 22
124 170 57
125 24 410
125 33 19
125 41 16
125 51 49
125 54 15
125 68 2
125 72 3
125 97 8
125 118 14
125 136 2
125 140 27
125 142 3
125 165 17
125 170 6
126 23 5
126 24 1001
126 33 77
126 39 7
126 41 183
126 51 61
126 54 44
126 68 1
126 72 6
126 97 30
126 118 41
126 136 10
126 140 42
126 142 8
126 157 3
126 165 11
126 170 5
127 24 260
127 33 13
127 39 16
127 51 20
127 54 19
127 68 14
127 72 5
127 97 7
127 118 111
127 136 1
127 140 32
127 142 13
127 165 1
127 170 25
128 24 113
128 33 86
128 41 7
128 51 13
128 54 4
128 72 5
128 97 7
128 108 8
128 118 8
128 140 186
128 142 5
128 170 3
129 23 1
129 24 275
129 33 173
129 41 129
129 51 6
129 54 9
129 97 112
129 108 33
129 118 5
129 129 1
129 140 2
129 142 3
129 170 1
130 24 431
130 33 3
130 39 2
130 41 4
130 51 8
130 54 221
130 68 1
130 72 2
130 97 2
130 118 59
130 136 65
130 140 9
130 142 4
130 170 66
131 7 16
131 23 1
131 24 1608
131 33 44
131 39 16
131 41 21
131 51 71
131 54 91
131 68 165
131 72 25
131 97 10
131 108 2
131 118 3432
131 136 28
131 140 214
131 142 11
131 157 8
131 165 2
131 170 54
132 24 205
132 33 153
132 41 68
132 51 27
132 54 5
132 72 3
132 97 116
132 108 18
132 118 1
132 136 2
132 140 17
132 165 1
132 170 1
133 7 8
133 24 39
133 33 1
133 51 4
133 54 2
133 68 7
133 72 1
133 97 1
133 118 126
133 136 2
133 140 4
133 142 1
133 170 1
134 7 4
134 24 157
134 33 1
134 39 1
134 41 4
134 51 16
134 54 4
134 68 25
134 72 5
134 97 1
134 118 407
134 140 16
134 142 5
134 170 7
135 23 1
135 24 969
135 33 22
135 39 16
135 41 29
135 51 32
135 54 54
135 68 51
135 72 11
135 97 3
135 108 2
135 118 211
135 136 11
135 140 35
135 142 18
135 165 2
135 170 218
136 23 2
136 24 1380
136 33 37
136 39 3
136 41 12
136 51 39
136 54 517
136 68 6
136 97 6
136 108 1
136 118 256
136 136 453
136 140 73
136 142 17
136 165 1
136 170 55
137 24 147
137 41 2
137 51 8
137 54 39
137 68 2
137 72 1
137 108 1
137 118 28
137 136 14
137 140 1
137 170 64
138 23 2
138 24 436
138 33 105
138 39 2
138 41 23
138 51 65
138 54 17
138 68 1
138 72 36
138 97 23
138 108 3
138 118 33
138 136 1
138 140 460
138 142 11
138 170 19
139 24 210
139 33 13
139 39 4
139 41 65
139 51 19
139 54 7
139 97 9
139 108 7
139 118 11
139 136 1
139 140 10
139 142 2
139 157 1
139 165 11
139 170 4
140 7 6
140 23 4
140 24 2071
140 33 139
140 39 7
140 41 36
140 51 122
140 54 71
140 68 19
140 72 84
140 97 21
140 108 3
140 118 347
140 136 21
140 140 4586
140 142 31
140 157 3
140 170 14
141 7 1
141 23 1
141 24 175
141 33 197
141 41 9
141 51 6
141 54 9
141 68 3
141 72 5
141 97 18
141 108 6
141 118 8
141 136 3
141 140 200
141 142 3
141 170 2
142 7 1
142 23 6
142 24 3398
142 33 69
142 39 89
142 41 44
142 51 127
142 54 348
142 68 52
142 72 21
142 97 16
142 108 8
142 118 521
142 136 32
142 140 165
142 142 140
142 157 8
142 165 13
142 170 485
143 7 24
143 24 887
143 33 13
143 39 47
143 41 5
143 51 52
143 54 53
143 68 39
143 72 26
143 97 3
143 118 878
143 136 5
143 140 123
143 142 7
143 157 1
143 165 1
143 170 53
144 7 1
144 23 2
144 24 3677
144 33 91
144 39 5
144 41 43
144 51 150
144 54 47
144 68 32
144 72 20
144 97 29
144 108 7
144 118 145
144 136 19
144 140 135
144 142 39
144 157 8
144 165 22
144 170 26
145 24 363
145 33 49
145 41 23
145 51 35
145 54 2
145 68 3
145 72 53
145 97 5
145 108 1
145 118 35
145 140 531
145 142 8
145 157 2
145 170 5
146 24 159
146 33 1
146 41 3
146 51 4
146 54 69
146 68 3
146 118 43
146 136 24
146 140 6
146 170 18
147 24 36
147 33 1
147 41 1
147 51 12
147 54 5
147 68 24
147 108 1
147 118 150
147 136 4
147 140 7
147 142 1
147 170 11
148 23 2
148 24 306
148 33 176
148 41 106
148 51 18
148 54 6
148 68 1
148 72 1
148 97 276
148 108 46
148 118 4
148 136 1
148 140 1
148 142 1
148 157 1
149 24 94
149 41 2
149 51 11
149 54 12
149 68 45
149 97 8
149 118 306
149 140 21
149 142 3
149 170 4
150 24 76
150 33 36
150 39 1
150 41 39
150 51 1
150 54 2
150 68 1
150 72 1
150 97 182
150 108 6
150 118 3
150 136 1
150 140 7
150 170 2
151 24 568
151 33 22
151 41 12
151 51 46
151 54 13
151 68 4
151 72 5
151 97 6
151 108 2
151 118 20
151 136 4
151 140 18
151 142 9
151 165 16
151 170 3
152 7 1
152 23 4
152 24 1978
152 33 619
152 39 14
152 41 235
152 51 145
152 54 55
152 68 6
152 72 136
152 97 38
152 108 13
152 118 70
152 136 11
152 140 474
152 142 25
152 157 2
152 165 4
152 170 14
153 23 2
153 24 2144
153 33 33
153 39 4
153 41 5
153 51 46
153 54 574
153 68 8
153 72 1
153 97 8
153 108 2
153 118 372
153 136 188
153 140 82
153 142 15
153 157 1
153 165 2
153 170 146
154 24 103
154 51 4
154 54 6
154 68 25
154 118 55
154 136 1
154 142 6
154 165 2
154 170 54
155 7 3
155 24 280
155 33 8
155 39 28
155 41 3
155 51 44
155 54 15
155 68 63
155 72 2
155 97 1
155 118 299
155 136 5
155 140 38
155 142 7
155 170 73
156 23 1
156 24 366
156 33 4
156 39 3
156 41 3
156 51 22
156 54 114
156 68 9
156 72 2
156 97 1
156 118 93
156 129 1
156 136 21
156 140 21
156 142 6
156 157 1
156 165 1
156 170 206
157 23 1
157 24 1669
157 33 42
157 39 19
157 41 39
157 51 92
157 54 529
157 68 11
157 72 13
157 97 12
157 108 7
157 118 127
157 136 76
157 140 81
157 142 27
157 157 101
157 165 3
157 170 43
158 7 1
158 24 927
158 33 27
158 39 6
158 41 22
158 51 47
158 54 232
158 68 5
158 72 7
158 97 1
158 108 2
158 118 50
158 136 51
158 140 34
158 142 9
158 157 28
158 165 1
158 170 36
159 24 81
159 33 2
159 54 123
159 97 1
159 118 17
159 136 16
159 140 4
159 170 11
160 24 284
160 33 312
160 39 4
160 41 120
160 51 35
160 54 2
160 68 1
160 72 13
160 97 24
160 108 9
160 118 10
160 136 1
160 140 31
160 142 1
160 170 1
161 7 1
161 24 330
161 33 285
161 41 53
161 51 22
161 54 10
161 68 3
161 72 1
161 97 311
161 108 27
161 118 10
161 140 12
161 142 3
161 170 6
162 24 124
162 33 216
162 41 10
162 51 17
162 54 4
162 68 1
162 97 26
162 108 76
162 118 7
162 136 1
162 140 5
162 170 2
163 24 93
163 33 87
163 41 37
163 51 2
163 54 7
163 97 86
163 108 28
163 118 4
163 140 3
163 165 1
163 170 1
164 23 2
164 24 351
164 33 190
164 39 1
164 41 59
164 51 27
164 54 13
164 72 34
164 97 9
164 108 7
164 118 9
164 136 5
164 140 138
164 142 4
164 165 2
164 170 13
165 23 2
165 24 1849
165 33 71
165 39 6
165 41 59
165 51 216
165 54 40
165 68 8
165 72 15
165 97 23
165 108 4
165 118 64
165 136 9
165 140 82
165 142 28
165 157 7
165 165 81
165 170 17
166 24 374
166 33 11
166 39 12
166 41 1
166 51 10
166 54 83
166 68 2
166 72 7
166 97 2
166 118 60
166 136 13
166 140 20
166 142 13
166 157 1
166 165 1
166 170 266
167 24 197
167 33 391
167 39 1
167 41 5
167 51 5
167 54 5
167 97 24
