"from" "to" "weight"
32 72 1
32 97 7
32 108 9
32 109 55
32 118 31
32 136 28
32 140 136
32 152 21
32 157 19
32 165 10
32 170 13
33 7 1
33 23 8
33 24 2704
33 33 8062
33 41 221
33 51 102
33 54 38
33 68 20
33 72 3
33 97 257
33 108 660
33 109 58
33 118 80
33 136 33
33 140 249
33 152 45
33 157 21
33 165 6
33 170 30
34 7 1
34 23 1
34 24 200
34 33 806
34 41 33
34 51 23
34 54 1
34 97 33
34 108 66
34 109 5
34 118 6
34 136 1
34 140 34
34 152 17
34 170 1
36 7 15
36 24 383
36 33 20
36 41 6
36 51 23
36 54 13
36 68 160
36 97 4
36 108 1
36 109 42
36 118 538
36 136 30
36 140 47
36 157 5
36 170 35
37 7 3
37 23 18
37 24 986
37 33 46
37 41 24
37 51 59
37 54 107
37 68 2
37 72 6
37 97 11
37 108 3
37 109 22
37 118 47
37 136 63
37 140 41
37 152 1
37 157 22
37 165 11
37 170 31
38 7 3
38 23 26
38 24 3300
38 33 122
38 41 85
38 51 502
38 54 48
38 68 35
38 72 12
38 97 56
38 108 13
38 109 159
38 118 116
38 136 81
38 140 168
38 152 12
38 157 36
38 165 98
38 170 29
39 7 14
39 23 24
39 24 1449
39 33 1230
39 41 33
39 51 121
39 54 61
39 68 85
39 72 1
39 97 18
39 108 3
39 109 96
39 118 462
39 136 87
39 140 212
39 152 5
39 157 20
39 165 13
39 170 148
40 7 2
40 24 259
40 33 192
40 41 155
40 51 43
40 54 4
40 68 2
40 97 427
40 108 70
40 109 4
40 118 11
40 136 20
40 140 27
40 157 3
40 170 5
41 7 3
41 23 2
41 24 2265
41 33 461
41 41 1673
41 51 181
41 54 18
41 68 9
41 72 9
41 97 400
41 108 25
41 109 50
41 118 65
41 136 23
41 140 120
41 152 17
41 157 10
41 165 7
41 170 22
42 23 1
42 24 206
42 33 129
42 41 78
42 51 16
42 54 3
42 97 306
42 108 44
42 109 1
42 118 12
42 136 17
42 140 8
42 152 2
42 170 3
43 7 2
43 23 1
43 24 206
43 33 23
43 41 4
43 51 20
43 54 15
43 68 31
43 108 1
43 109 47
43 118 66
43 136 40
43 140 25
43 157 1
43 170 89
44 7 3
44 23 3
44 24 622
44 33 66
44 41 24
44 51 69
44 54 7
44 68 13
44 72 4
44 97 9
44 108 2
44 109 35
44 118 34
44 136 28
44 140 29
44 152 3
44 157 1
44 165 4
44 170 27
45 7 5
45 23 29
45 24 4150
45 33 328
45 41 78
45 51 267
45 54 70
45 68 41
45 72 5
45 97 40
45 108 15
45 109 199
45 118 186
45 136 78
45 140 159
45 152 14
45 157 42
45 165 41
45 170 76
46 7 1
46 23 5
46 24 1638
46 33 69
46 41 34
46 51 107
46 54 199
46 68 7
46 72 6
46 97 8
46 108 3
46 109 55
46 118 83
46 136 139
46 140 93
46 152 5
46 157 55
46 165 18
46 170 55
47 23 4
47 24 327
47 33 739
47 41 10
47 51 20
47 54 1
47 68 5
47 72 1
47 97 54
47 108 387
47 109 6
47 118 9
47 136 7
47 140 31
47 152 5
47 170 3
48 7 2
48 23 1
48 24 447
48 33 22
48 51 32
48 54 20
48 68 113
48 72 1
48 97 4
48 109 29
48 118 201
48 136 39
48 140 34
48 152 2
48 157 12
48 170 65
49 7 2
49 23 1
49 24 356
49 33 137
49 41 304
49 51 83
49 54 7
49 68 5
49 97 176
49 108 10
49 109 7
49 118 7
49 136 6
49 140 25
49 152 7
49 157 3
49 170 3
50 23 8
50 24 719
50 33 58
50 41 15
50 51 52
50 54 41
50 68 22
50 72 1
50 97 15
50 108 2
50 109 63
50 118 113
50 136 64
50 140 40
50 157 1
50 165 5
50 170 117
51 7 4
51 23 21
51 24 3853
51 33 150
51 41 123
51 51 1461
51 54 40
51 68 44
51 72 8
51 97 44
51 108 23
51 109 94
51 118 142
51 136 93
51 140 178
51 152 18
51 157 24
51 165 88
51 170 39
52 7 7
52 23 18
52 24 1624
52 33 56
52 41 34
52 51 138
52 54 18
52 68 31
52 72 2
52 97 17
52 108 14
52 109 62
52 118 64
52 136 21
52 140 76
52 152 18
52 157 18
52 165 16
52 170 18
53 7 7
53 23 4
53 24 2256
53 33 216
53 41 522
53 51 274
53 54 24
53 68 24
53 72 1
53 97 164
53 108 22
53 109 52
53 118 36
53 136 26
53 140 87
53 152 12
53 157 19
53 165 10
53 170 13
54 7 4
54 23 15
54 24 2961
54 33 103
54 41 33
54 51 150
54 54 2731
54 68 27
54 72 3
54 97 14
54 108 10
54 109 74
54 118 246
54 136 1650
54 140 179
54 152 2
54 157 47
54 165 8
54 170 295
55 7 4
55 23 2
55 24 609
55 33 163
55 41 16
55 51 502
55 54 11
55 68 17
55 97 7
55 108 17
55 109 17
55 118 36
55 136 22
55 140 551
55 152 30
55 157 4
55 165 4
55 170 10
56 7 1
56 23 1
56 24 554
56 33 1568
56 41 79
56 51 30
56 54 5
56 68 9
56 72 3
56 97 154
56 108 285
56 109 6
56 118 25
56 136 6
56 140 55
56 152 24
56 157 2
56 165 1
56 170 3
57 23 1
57 24 245
57 33 1290
57 41 17
57 51 16
57 54 5
57 68 5
57 97 36
57 108 172
57 109 12
57 118 13
57 136 17
57 140 26
57 152 10
57 157 2
57 165 1
57 170 1
58 7 2
58 23 3
58 24 298
58 33 938
58 41 42
58 51 23
58 54 4
58 68 3
58 72 2
58 97 69
58 108 103
58 109 1
58 118 10
58 136 4
58 140 41
58 152 19
58 157 8
58 170 8
59 7 2
59 23 3
59 24 1280
59 33 102
59 41 259
59 51 385
59 54 20
59 68 16
59 72 2
59 97 91
59 108 17
59 109 38
59 118 38
59 136 17
59 140 68
59 152 31
59 157 6
59 165 21
59 170 8
60 7 2
60 24 485
60 33 102
60 41 279
60 51 100
60 54 3
60 68 21
60 72 1
60 97 69
60 108 6
60 109 8
60 118 8
60 136 5
60 140 20
60 152 13
60 157 6
60 165 7
60 170 9
61 7 1
61 24 283
61 33 10
61 51 6
61 54 25
61 68 12
61 97 4
61 109 15
61 118 127
61 136 63
61 140 13
61 157 1
61 170 110
62 7 11
62 23 6
62 24 479
62 33 90
62 41 6
62 51 196
62 54 9
62 68 69
62 72 9
62 97 22
62 108 1
62 109 32
62 118 84
62 136 18
62 140 1371
62 152 32
62 157 7
62 165 2
62 170 17
63 7 2
63 24 299
63 33 678
63 41 17
63 51 30
63 54 6
63 68 4
63 97 88
63 108 533
63 109 7
63 118 8
63 136 7
63 140 11
63 152 6
63 157 5
63 165 3
64 7 64
64 23 16
64 24 157
64 33 27
64 51 14
64 54 3
64 68 27
64 72 2
64 97 1
64 109 6
64 118 49
64 136 3
64 140 288
64 152 10
64 157 2
64 170 4
65 7 4
65 23 5
65 24 1634
65 33 254
65 41 388
65 51 536
65 54 27
65 68 82
65 72 7
65 97 119
65 108 21
65 109 56
65 118 48
65 136 35
65 140 241
65 152 228
65 157 15
65 165 9
65 170 16
66 7 2
66 24 193
66 33 8
66 51 1
66 54 10
66 68 212
66 109 3
66 118 206
66 136 20
66 140 14
66 152 2
66 157 4
66 170 37
67 7 134
67 23 262
67 24 874
67 33 149
67 41 10
67 51 82
67 54 15
67 68 93
67 72 1
67 97 11
67 109 37
67 118 345
67 136 19
67 140 587
67 152 4
67 157 12
67 165 7
67 170 48
68 7 4
68 23 8
68 24 1423
68 33 51
68 41 18
68 51 50
68 54 41
68 68 1118
68 72 4
68 97 3
68 108 6
68 109 62
68 118 1454
68 136 100
68 140 118
68 152 7
68 157 23
68 165 2
68 170 198
69 23 1
69 24 242
69 33 13
69 51 4
69 54 169
69 68 6
69 72 1
69 109 4
69 118 33
69 136 313
69 140 14
69 157 6
69 165 1
69 170 27
70 7 2
70 23 1
70 24 552
70 33 590
70 41 147
70 51 78
70 54 10
70 68 15
70 97 33
70 108 93
70 109 11
70 118 18
70 136 11
70 140 109
70 152 82
70 157 3
70 165 2
70 170 7
71 7 2
71 23 6
71 24 634
71 33 397
71 41 406
71 51 72
71 54 15
71 68 8
71 72 1
71 97 860
71 108 83
71 109 18
71 118 18
71 136 23
71 140 43
71 152 9
71 157 7
71 165 4
71 170 8
72 7 36
72 23 113
72 24 3446
72 33 356
72 41 108
72 51 413
72 54 56
72 68 1141
72 72 10
72 97 48
72 108 20
72 109 176
72 118 305
72 136 67
72 140 1950
72 152 257
72 157 62
72 165 10
72 170 104
73 7 2
73 23 5
73 24 824
73 33 27
73 41 5
73 51 40
73 54 79
73 68 25
73 72 3
73 97 3
73 108 1
73 109 21
73 118 275
73 136 157
73 140 36
73 152 1
73 157 7
73 165 5
73 170 319
74 23 2
74 24 238
74 33 20
74 41 4
74 51 22
74 54 170
74 68 6
74 97 1
74 109 12
74 118 39
74 136 100
74 140 14
74 157 23
74 170 53
75 7 75
75 23 99
75 24 1032
75 33 72
75 41 10
75 51 80
75 54 8
75 68 232
75 97 18
75 108 3
75 109 44
75 118 120
75 136 13
75 140 688
75 152 8
75 157 23
75 165 2
75 170 33
76 7 11
76 23 20
76 24 658
76 33 62
76 41 15
76 51 74
76 54 20
76 68 239
76 72 1
76 97 12
76 108 1
76 109 17
76 118 72
76 136 7
76 140 897
76 152 67
76 157 7
76 170 26
77 7 78
77 23 40
77 24 639
77 33 62
77 41 2
77 51 82
77 54 8
77 68 97
77 72 1
77 97 11
77 108 2
77 109 15
77 118 116
77 136 17
77 140 925
77 152 16
77 157 11
77 170 6
78 7 31
78 23 10
78 24 172
78 33 18
78 41 4
78 51 27
78 54 4
78 68 55
78 72 4
78 97 12
78 108 1
78 109 10
78 118 31
78 140 447
78 152 15
78 157 4
78 170 5
79 7 1
79 24 149
79 33 5
79 51 21
79 54 1
79 68 39
79 97 2
79 109 3
79 118 10
79 136 2
79 140 476
79 152 8
79 157 1
80 7 2
80 23 1
80 24 754
80 33 1153
80 41 66
80 51 46
80 54 11
80 68 11
80 72 2
80 97 191
80 108 691
80 109 8
80 118 13
80 136 14
80 140 62
80 152 7
80 157 7
80 165 1
80 170 6
81 23 4
81 24 736
81 33 15
81 41 19
81 51 51
81 54 412
81 68 6
81 72 1
81 97 6
81 108 5
81 109 52
81 118 62
81 136 305
81 140 44
81 152 1
81 157 42
81 170 59
82 7 7
82 23 6
82 24 229
82 33 30
82 51 21
82 54 7
82 68 85
82 72 1
82 97 6
82 108 5
82 109 21
82 118 769
82 136 28
82 140 42
82 152 2
82 157 8
82 165 1
82 170 29
83 24 282
83 33 9
83 41 3
83 51 13
83 54 97
83 68 8
83 72 1
83 97 1
83 109 3
83 118 86
83 136 293
83 140 17
83 157 1
83 170 63
84 24 209
84 33 15
84 41 3
84 51 7
84 54 51
84 68 8
84 72 2
84 108 1
84 109 6
84 118 81
84 136 232
84 140 14
84 152 1
84 157 5
84 170 90
85 23 3
85 24 327
85 33 90
85 41 41
85 51 186
85 68 103
85 72 2
85 97 13
85 108 6
85 109 7
85 118 22
85 136 6
85 140 406
85 152 190
85 157 4
85 165 2
85 170 4
86 7 4
86 23 13
86 24 454
86 33 168
86 41 22
86 51 48
86 54 17
86 68 77
86 72 2
86 97 3
86 108 2
86 109 16
86 118 38
86 136 14
86 140 140
86 152 5
86 157 5
86 165 2
86 170 18
87 24 82
87 33 1
87 41 4
87 51 2
87 68 74
87 97 1
87 109 5
87 118 97
87 136 5
87 140 6
87 157 5
87 170 24
88 7 1
88 24 348
88 33 7
88 41 2
88 51 10
88 54 55
88 68 11
88 72 1
88 97 4
88 108 1
88 109 5
88 118 137
88 136 120
88 140 13
88 157 3
88 170 105
89 23 1
89 24 307
89 33 7
89 51 12
89 54 25
89 68 16
89 72 1
89 97 8
89 109 19
89 118 165
89 136 64
89 140 12
89 157 3
89 165 1
89 170 78
90 7 7
90 23 10
90 24 284
90 33 47
90 41 13
90 51 125
90 54 8
90 68 25
90 72 1
90 97 11
90 108 2
90 109 11
90 118 55
90 136 9
90 140 1131
90 152 24
90 157 1
90 165 1
90 170 7
91 7 1
91 23 3
91 24 364
91 33 19
91 41 4
91 51 14
91 54 21
91 68 141
91 72 1
91 97 1
91 109 18
91 118 262
91 136 82
91 140 38
91 157 5
91 170 162
92 7 3
92 24 676
92 33 1274
92 41 28
92 51 29
92 54 7
92 68 6
92 97 96
92 108 670
92 109 5
92 118 18
92 136 10
92 140 47
92 152 14
92 157 3
92 170 3
93 7 1
93 24 119
93 33 128
93 41 89
93 51 11
93 54 2
93 97 140
93 108 29
93 109 3
93 118 4
93 136 9
93 140 3
93 152 2
93 170 1
94 7 2
94 23 2
94 24 268
94 33 91
94 41 7
94 51 374
94 54 13
94 68 17
94 97 5
94 108 3
94 109 43
94 118 23
94 136 16
94 140 560
94 152 21
94 157 2
94 170 5
95 7 2
95 23 1
95 24 667
95 33 232
95 41 516
95 51 71
95 54 12
95 68 6
95 97 422
95 108 42
95 109 21
95 118 14
95 136 1
95 140 35
95 152 18
95 157 5
95 165 1
95 170 7
96 23 5
96 24 384
96 33 144
96 41 36
96 51 195
96 54 12
96 68 24
96 72 1
96 97 15
96 108 21
96 109 18
96 118 9
96 136 22
96 140 185
96 152 127
96 157 3
96 165 3
96 170 2
97 7 6
97 23 15
97 24 3219
97 33 1336
97 41 940
97 51 199
97 54 51
97 68 50
97 72 7
97 97 6161
97 108 421
97 109 92
97 118 105
97 136 80
97 140 145
97 152 42
97 157 19
97 165 8
97 170 16
98 7 70
98 23 8
98 24 339
98 33 18
98 41 1
98 51 43
98 54 20
98 68 58
98 72 2
98 97 6
98 109 23
98 118 918
98 136 20
98 140 89
98 157 3
98 170 51
99 7 6
99 23 37
99 24 3053
99 33 150
99 41 112
99 51 376
99 54 36
99 68 63
99 72 5
99 97 47
99 108 30
99 109 142
99 118 123
99 136 56
99 140 217
99 152 54
99 157 28
99 165 43
99 170 39
100 7 11
100 23 2
100 24 121
100 33 17
100 41 2
100 51 49
100 54 5
100 68 36
100 72 1
100 97 1
100 109 3
100 118 63
100 136 10
100 140 604
100 152 13
100 170 1
101 7 6
101 23 1
101 24 719
101 33 81
101 41 11
101 51 23
101 54 145
101 68 21
101 72 1
101 97 12
101 108 1
101 109 86
101 118 112
101 136 132
101 140 46
101 152 1
101 157 20
101 165 2
101 170 233
102 23 4
102 24 932
102 33 17
102 41 11
102 51 42
102 54 620
102 68 9
102 72 1
102 97 2
102 108 5
102 109 31
102 118 99
102 136 779
102 140 52
102 157 8
102 165 1
102 170 101
103 7 2
103 23 2
103 24 279
103 33 9
103 41 10
103 51 16
103 54 12
103 68 106
103 97 4
103 109 12
103 118 328
103 136 35
103 140 20
103 157 4
103 170 91
104 7 2
104 24 403
104 33 792
104 41 53
104 51 16
104 54 1
104 68 5
104 72 2
104 97 82
104 108 584
104 109 10
104 118 13
104 136 1
104 140 39
104 152 7
104 157 1
104 165 1
104 170 4
105 7 1
105 24 1406
105 33 38
105 41 6
105 51 55
105 54 83
105 68 104
105 72 2
105 97 21
105 109 48
105 118 695
105 136 243
105 140 47
105 152 1
105 157 19
105 165 2
105 170 467
106 23 7
106 24 1540
106 33 97
106 41 133
106 51 406
106 54 23
106 68 80
106 72 2
106 97 31
106 108 15
106 109 60
106 118 41
106 136 34
106 140 129
106 152 122
106 157 14
106 165 9
106 170 20
107 7 1
107 23 2
107 24 361
107 33 784
107 41 20
107 51 12
107 54 1
107 68 1
107 97 90
107 108 356
107 109 6
107 118 11
107 136 13
107 140 22
107 157 3
107 165 1
107 170 10
108 7 9
108 23 10
108 24 3014
108 33 2896
108 41 177
108 51 160
108 54 17
108 68 20
108 72 5
108 97 483
108 108 2733
108 109 52
108 118 69
108 136 31
108 140 194
108 152 35
108 157 28
108 165 1
108 170 19
109 7 2
109 23 1
109 24 586
109 33 109
109 41 13
109 51 448
109 54 20
109 68 58
109 72 1
109 97 9
109 108 9
109 109 99
109 118 64
109 136 20
109 140 1122
109 152 35
109 157 5
109 165 2
109 170 16
110 7 1
110 23 7
110 24 561
110 33 21
110 41 6
110 51 38
110 54 175
110 68 5
110 72 1
110 97 10
110 108 1
110 109 33
110 118 54
110 136 115
110 140 19
110 152 2
110 157 66
110 170 56
111 7 6
111 23 3
111 24 760
111 33 227
111 41 432
111 51 65
111 54 9
111 68 9
111 72 2
111 97 531
111 108 61
111 109 26
111 118 9
111 136 24
111 140 21
111 152 2
111 157 11
111 165 3
111 170 8
112 23 2
112 24 74
112 33 1
112 41 2
112 51 3
112 54 14
112 109 1
112 118 20
112 136 48
112 140 2
112 165 1
112 170 17
113 24 123
113 51 8
113 54 13
113 68 4
113 72 1
113 109 2
113 118 82
113 136 44
113 140 7
113 170 64
114 7 30
114 23 18
114 24 873
114 33 361
114 41 5
114 51 69
114 54 24
114 68 78
114 72 4
114 97 3
114 108 3
114 109 63
114 118 566
114 136 31
114 140 82
114 152 2
114 157 6
114 165 1
114 170 129
115 23 3
115 24 251
115 33 2
115 41 2
115 51 9
115 54 185
115 68 4
115 72 1
115 97 1
115 109 4
115 118 27
115 136 180
115 140 7
115 165 1
115 170 41
116 23 6
116 24 728
116 33 30
116 41 6
116 51 48
116 54 445
116 68 18
116 72 7
116 97 3
116 109 21
116 118 115
116 136 461
116 140 44
116 157 9
116 165 3
116 170 352
117 7 2
117 24 786
117 33 56
117 41 99
117 51 98
117 54 7
117 68 8
117 97 21
117 108 5
117 109 24
117 118 25
117 136 13
117 140 26
117 152 8
117 157 2
117 165 28
117 170 4
118 7 52
118 23 28
118 24 2025
118 33 128
118 41 19
118 51 89
118 54 67
118 68 251
118 72 15
118 97 34
118 108 4
118 109 108
118 118 6781
118 136 93
118 140 249
118 152 6
118 157 23
118 170 156
119 7 6
119 23 11
119 24 77
119 33 6
119 51 5
119 54 1
119 68 17
119 72 1
119 108 1
119 109 13
119 118 314
119 136 3
119 140 11
119 152 2
119 170 15
120 7 1
120 23 1
120 24 342
120 33 55
120 41 232
120 51 23
120 54 2
120 68 7
120 97 60
120 108 5
120 109 3
120 118 6
120 136 4
120 140 20
120 152 3
120 157 2
120 165 3
120 170 4
121 7 7
121 23 10
121 24 3354
121 33 98
121 41 47
121 51 199
121 54 41
121 68 20
121 72 6
121 97 30
121 108 7
121 109 93
121 118 102
121 136 58
121 140 136
121 152 3
121 157 32
121 165 41
121 170 17
122 23 2
122 24 72
122 33 259
122 41 33
122 51 7
122 54 4
122 72 1
122 97 58
122 108 33
122 109 2
122 118 2
122 136 1
122 140 5
122 157 2
122 170 4
123 7 2
123 23 3
123 24 404
123 33 1166
123 41 62
123 51 64
123 54 14
123 68 7
123 97 56
123 108 241
123 109 7
123 118 15
123 136 6
123 140 62
123 152 51
123 157 5
123 170 13
124 7 19
124 23 84
124 24 4467
124 33 210
124 41 93
124 51 413
124 54 70
124 68 80
124 72 4
124 97 41
124 108 20
124 109 244
124 118 179
124 136 108
124 140 230
124 152 25
124 157 57
124 165 63
124 170 63
125 23 4
125 24 629
125 33 36
125 41 43
125 51 78
125 54 25
125 68 4
125 72 2
125 97 9
125 108 7
125 109 32
125 118 21
125 136 7
125 140 24
125 152 2
125 157 13
125 165 76
125 170 5
126 7 2
126 23 6
126 24 1581
126 33 145
126 41 402
126 51 201
126 54 29
126 68 15
126 72 6
126 97 83
126 108 23
126 109 57
126 118 43
126 136 47
126 140 63
126 152 17
126 157 25
126 165 29
126 170 19
127 7 5
127 23 5
127 24 335
127 33 110
127 41 8
127 51 52
127 54 29
127 68 57
127 72 1
127 97 1
127 109 52
127 118 174
127 136 29
127 140 46
127 152 2
127 157 9
127 165 1
127 170 131
128 23 2
128 24 149
128 33 155
128 41 9
128 51 183
128 54 2
128 68 16
128 97 10
128 108 11
128 109 6
128 118 16
128 136 7
128 140 194
128 152 10
128 170 3
129 7 1
129 24 491
129 33 263
129 41 75
129 51 34
129 54 3
129 68 2
129 72 3
129 97 346
129 108 134
129 109 13
129 118 7
129 136 7
129 140 16
129 152 1
129 157 2
129 170 1
130 23 1
130 24 366
130 33 6
130 41 1
130 51 14
130 54 248
130 68 8
130 97 2
130 109 15
130 118 101
130 136 616
130 140 22
130 157 2
130 170 170
131 24 64
131 33 2
131 41 3
131 54 3
131 68 40
131 97 3
131 109 4
131 118 204
131 136 9
131 140 22
131 157 1
131 165 2
131 170 9
132 24 335
132 33 145
132 41 59
132 51 29
132 54 4
132 68 2
132 97 319
132 108 143
132 109 9
132 118 2
132 136 6
132 140 17
132 152 1
132 157 4
132 165 3
132 170 1
133 7 7
133 24 74
133 33 10
133 51 7
133 54 2
133 68 23
133 97 2
133 109 1
133 118 215
133 136 9
133 140 4
133 170 17
134 7 16
134 23 5
134 24 231
134 33 10
134 41 3
134 51 10
134 54 7
134 68 49
134 72 1
134 97 2
134 109 8
134 118 711
134 136 12
134 140 48
134 152 1
134 157 3
134 165 1
134 170 20
135 7 4
135 23 8
135 24 838
135 33 50
135 41 10
135 51 64
135 54 15
135 68 78
135 72 1
135 97 6
135 109 70
135 118 246
135 136 35
135 140 28
135 157 3
135 165 5
135 170 234
136 23 8
136 24 1314
136 33 61
136 41 12
136 51 54
136 54 366
136 68 15
136 72 1
136 97 8
136 108 6
136 109 32
136 118 211
136 136 1724
136 140 83
136 152 6
136 157 9
136 165 1
136 170 146
137 24 206
137 33 4
137 41 8
137 51 6
137 54 62
137 68 6
137 72 2
137 109 6
137 118 65
137 136 126
137 140 6
137 157 2
137 170 184
138 7 4
138 23 8
138 24 568
138 33 129
138 41 37
138 51 554
138 54 16
138 68 43
138 72 1
138 97 24
138 108 11
138 109 13
138 118 20
138 136 9
138 140 569
138 152 63
138 157 6
138 165 1
138 170 14
139 7 4
139 23 1
139 24 405
139 33 42
139 41 105
139 51 71
139 54 1
139 68 12
139 72 1
139 97 30
139 109 11
139 118 13
139 136 8
139 140 24
139 152 1
139 157 11
