"from" "to" "weight"
24 165 412
24 170 529
25 7 1
25 23 6
25 24 1969
25 33 167
25 39 10
25 41 96
25 51 201
25 54 38
25 68 429
25 72 14
25 97 21
25 108 19
25 109 20
25 118 93
25 136 29
25 140 586
25 152 196
25 157 1
25 165 3
25 170 14
26 24 267
26 33 2
26 41 6
26 51 11
26 54 142
26 68 1
26 109 1
26 118 32
26 136 127
26 140 21
26 157 1
26 165 1
26 170 64
27 24 108
27 33 173
27 41 7
27 51 7
27 54 1
27 68 2
27 97 8
27 108 65
27 109 1
27 118 2
27 136 1
27 140 5
28 24 75
28 33 3
28 39 1
28 41 2
28 51 4
28 54 33
28 68 1
28 108 2
28 109 3
28 118 19
28 136 118
28 140 3
28 170 12
29 7 1
29 24 232
29 33 6
29 39 4
29 41 12
29 51 27
29 54 7
29 68 45
29 72 3
29 97 2
29 108 1
29 109 1
29 118 14
29 136 2
29 140 294
29 152 16
29 157 1
29 170 4
30 7 1
30 23 2
30 24 281
30 33 7
30 39 4
30 41 2
30 51 14
30 54 481
30 68 2
30 72 1
30 109 1
30 118 34
30 136 126
30 140 12
30 170 19
31 23 1
31 24 159
31 33 1
31 39 1
31 51 15
31 54 24
31 68 63
31 109 1
31 118 142
31 136 9
31 140 4
31 157 1
31 170 61
32 7 5
32 23 3
32 24 631
32 33 16
32 39 3
32 41 18
32 51 93
32 54 16
32 68 99
32 72 7
32 97 2
32 108 1
32 109 5
32 118 22
32 136 2
32 140 58
32 152 3
32 157 7
32 165 6
32 170 9
33 7 1
33 23 2
33 24 2435
33 33 6214
33 39 7
33 41 152
33 51 115
33 54 57
33 68 27
33 72 5
33 97 201
33 108 304
33 109 7
33 118 109
33 136 11
33 140 174
33 152 7
33 157 2
33 165 1
33 170 20
34 24 161
34 33 540
34 39 1
34 41 22
34 51 14
34 54 5
34 68 2
34 97 32
34 108 35
34 118 2
34 140 17
34 170 3
35 24 105
35 33 5
35 39 1
35 41 2
35 51 10
35 54 59
35 68 4
35 97 1
35 109 5
35 118 17
35 136 22
35 140 6
35 152 1
35 170 59
36 7 4
36 24 281
36 33 5
36 39 2
36 41 2
36 51 46
36 54 11
36 68 177
36 97 2
36 109 3
36 118 393
36 136 11
36 140 36
36 170 35
37 24 850
37 33 18
37 39 13
37 41 15
37 51 75
37 54 93
37 68 22
37 97 1
37 108 3
37 109 4
37 118 33
37 136 7
37 140 58
37 157 10
37 165 10
37 170 27
38 7 2
38 23 2
38 24 2951
38 33 63
38 39 12
38 41 43
38 51 313
38 54 56
38 68 27
38 72 5
38 97 23
38 108 10
38 109 33
38 118 82
38 136 24
38 140 114
38 152 5
38 157 10
38 165 68
38 170 22
39 7 14
39 23 4
39 24 1117
39 33 22
39 39 526
39 41 23
39 51 65
39 54 59
39 68 95
39 72 2
39 97 16
39 108 1
39 109 31
39 118 267
39 136 25
39 140 100
39 152 1
39 157 2
39 165 5
39 170 67
40 7 2
40 24 217
40 33 132
40 39 4
40 41 98
40 51 25
40 54 7
40 68 3
40 97 317
40 108 28
40 109 2
40 118 7
40 136 1
40 140 15
40 157 1
40 165 2
40 170 2
41 24 1902
41 33 349
41 39 6
41 41 1048
41 51 206
41 54 38
41 68 20
41 72 4
41 97 253
41 108 21
41 109 7
41 118 51
41 136 2
41 140 77
41 152 2
41 157 4
41 165 4
41 170 12
42 24 173
42 33 83
42 39 1
42 41 58
42 51 14
42 54 5
42 68 5
42 97 201
42 108 29
42 118 4
42 136 6
42 140 9
42 170 2
43 7 3
43 23 1
43 24 178
43 33 6
43 39 3
43 41 2
43 51 18
43 54 26
43 68 37
43 109 12
43 118 62
43 136 6
43 140 11
43 152 1
43 157 2
43 165 1
43 170 95
44 7 2
44 23 1
44 24 537
44 33 6
44 39 25
44 41 9
44 51 53
44 54 16
44 68 8
44 72 1
44 97 4
44 109 12
44 118 25
44 136 6
44 140 20
44 152 1
44 157 3
44 165 5
44 170 18
45 7 8
45 23 9
45 24 3727
45 33 72
45 39 92
45 41 59
45 51 204
45 54 114
45 68 57
45 72 4
45 97 37
45 108 5
45 109 51
45 118 210
45 136 17
45 140 155
45 152 5
45 157 27
45 165 27
45 170 67
46 7 1
46 23 2
46 24 1192
46 33 51
46 39 7
46 41 40
46 51 106
46 54 234
46 68 23
46 72 3
46 97 8
46 108 5
46 109 9
46 118 87
46 136 37
46 140 82
46 152 2
46 157 23
46 165 20
46 170 52
47 7 2
47 23 1
47 24 285
47 33 516
47 39 2
47 41 28
47 51 17
47 54 5
47 68 2
47 97 32
47 108 132
47 118 9
47 136 3
47 140 14
47 170 3
48 24 396
48 33 8
48 39 12
48 41 1
48 51 15
48 54 33
48 68 76
48 97 3
48 109 3
48 118 124
48 136 24
48 140 16
48 165 2
48 170 65
49 24 290
49 33 70
49 39 4
49 41 267
49 51 46
49 54 6
49 68 8
49 97 64
49 108 4
49 109 1
49 118 4
49 136 2
49 140 9
49 152 4
49 165 3
49 170 2
50 7 2
50 23 1
50 24 560
50 33 9
50 39 12
50 41 7
50 51 52
50 54 38
50 68 16
50 72 2
50 97 5
50 109 20
50 118 51
50 136 15
50 140 20
50 152 2
50 157 3
50 165 7
50 170 81
51 7 4
51 23 3
51 24 3529
51 33 138
51 39 17
51 41 161
51 51 1062
51 54 60
51 68 37
51 72 8
51 97 31
51 108 10
51 109 36
51 118 127
51 136 20
51 140 191
51 152 10
51 157 8
51 165 51
51 170 39
52 7 2
52 23 3
52 24 1230
52 33 24
52 39 3
52 41 22
52 51 151
52 54 22
52 68 41
52 72 2
52 97 10
52 109 14
52 118 40
52 136 11
52 140 48
52 152 2
52 157 19
52 165 4
52 170 16
53 24 1819
53 33 164
53 39 6
53 41 426
53 51 255
53 54 24
53 68 25
53 72 1
53 97 77
53 108 11
53 109 6
53 118 37
53 136 3
53 140 51
53 152 3
53 157 3
53 165 8
53 170 12
54 23 1
54 24 2278
54 33 70
54 39 12
54 41 30
54 51 82
54 54 2936
54 68 28
54 72 4
54 97 15
54 108 3
54 109 14
54 118 225
54 136 318
54 140 132
54 157 7
54 165 6
54 170 177
55 7 3
55 24 555
55 33 158
55 39 1
55 41 18
55 51 188
55 54 14
55 68 35
55 72 2
55 97 5
55 108 7
55 109 9
55 118 39
55 136 8
55 140 540
55 152 4
55 157 4
55 165 2
55 170 14
56 24 440
56 33 1133
56 39 1
56 41 38
56 51 45
56 54 9
56 68 7
56 72 3
56 97 89
56 108 123
56 109 1
56 118 17
56 140 41
56 152 7
56 170 8
57 24 266
57 33 1023
57 39 2
57 41 10
57 51 33
57 54 9
57 68 8
57 72 1
57 97 33
57 108 65
57 118 10
57 136 7
57 140 14
57 152 1
57 170 3
58 24 225
58 33 680
58 39 3
58 41 46
58 51 17
58 54 5
58 68 8
58 97 26
58 108 37
58 118 13
58 136 5
58 140 38
58 152 6
58 170 10
59 24 1067
59 33 68
59 39 4
59 41 161
59 51 298
59 54 26
59 68 7
59 72 1
59 97 22
59 108 11
59 109 6
59 118 25
59 136 2
59 140 33
59 152 6
59 157 1
59 165 4
60 24 315
60 33 80
60 39 1
60 41 214
60 51 97
60 54 6
60 68 11
60 97 56
60 108 2
60 109 2
60 118 7
60 136 1
60 140 19
60 152 9
60 170 4
61 24 205
61 39 2
61 41 8
61 51 15
61 54 29
61 68 16
61 118 60
61 136 15
61 140 1
61 170 73
62 7 7
62 23 2
62 24 415
62 33 62
62 41 9
62 51 87
62 54 16
62 68 40
62 72 1
62 97 7
62 108 4
62 109 5
62 118 77
62 136 6
62 140 1033
62 152 8
62 170 8
63 7 1
63 23 1
63 24 236
63 33 475
63 41 27
63 51 10
63 54 3
63 68 2
63 97 59
63 108 308
63 109 2
63 118 5
63 136 1
63 140 7
63 152 2
63 157 3
63 170 4
64 7 21
64 23 3
64 24 158
64 33 7
64 39 2
64 41 1
64 51 12
64 54 4
64 68 24
64 118 36
64 136 3
64 140 195
64 170 1
65 7 1
65 24 1276
65 33 124
65 39 2
65 41 258
65 51 442
65 54 30
65 68 91
65 72 5
65 97 52
65 108 19
65 109 10
65 118 38
65 136 4
65 140 123
65 152 93
65 157 5
65 165 3
65 170 14
66 24 186
66 33 3
66 39 5
66 41 2
66 51 8
66 54 21
66 68 118
66 72 2
66 97 2
66 108 1
66 118 134
66 136 8
66 140 11
66 170 23
67 7 66
67 23 11
67 24 681
67 33 8
67 39 67
67 41 6
67 51 78
67 54 22
67 68 128
67 72 5
67 97 4
67 109 3
67 118 193
67 136 7
67 140 267
67 152 3
67 157 2
67 170 27
68 7 6
68 23 1
68 24 1073
68 33 21
68 39 31
68 41 7
68 51 76
68 54 58
68 68 693
68 72 1
68 97 7
68 108 2
68 109 9
68 118 953
68 136 28
68 140 85
68 152 2
68 157 2
68 165 2
68 170 174
69 24 172
69 33 2
69 39 2
69 41 3
69 51 2
69 54 214
69 68 2
69 72 1
69 109 3
69 118 30
69 136 125
69 140 7
69 170 6
70 7 4
70 24 394
70 33 506
70 39 4
70 41 57
70 51 34
70 54 13
70 68 21
70 97 21
70 108 22
70 109 6
70 118 12
70 136 1
70 140 57
70 152 44
70 157 1
70 165 1
70 170 2
71 7 5
71 24 426
71 33 191
71 41 184
71 51 52
71 54 19
71 68 6
71 72 1
71 97 600
71 108 26
71 109 6
71 118 17
71 136 4
71 140 24
71 165 2
71 170 9
72 7 16
72 23 48
72 24 2815
72 33 127
72 39 26
72 41 61
72 51 222
72 54 56
72 68 1139
72 72 66
72 97 35
72 108 12
72 109 32
72 118 234
72 136 36
72 140 1377
72 152 100
72 157 9
72 165 1
72 170 33
73 7 3
73 24 593
73 33 9
73 39 2
73 41 3
73 51 29
73 54 71
73 68 17
73 97 5
73 108 1
73 109 4
73 118 175
73 136 67
73 140 17
73 157 2
73 165 2
73 170 150
74 7 1
74 24 152
74 33 2
74 39 8
74 41 6
74 51 20
74 54 194
74 68 1
74 72 1
74 97 2
74 108 1
74 109 2
74 118 18
74 136 41
74 140 14
74 157 8
74 165 1
74 170 32
75 7 38
75 23 19
75 24 691
75 33 17
75 39 32
75 41 12
75 51 80
75 54 16
75 68 261
75 72 9
75 97 4
75 108 1
75 109 3
75 118 96
75 136 1
75 140 416
75 152 7
75 157 3
75 165 1
75 170 15
76 7 16
76 23 7
76 24 398
76 33 25
76 39 2
76 41 8
76 51 64
76 54 13
76 68 186
76 72 4
76 97 12
76 109 4
76 118 37
76 136 6
76 140 536
76 152 14
76 170 10
77 7 31
77 23 5
77 24 600
77 33 10
77 39 20
77 41 6
77 51 51
77 54 11
77 68 87
77 72 2
77 97 9
77 108 2
77 109 2
77 118 76
77 136 4
77 140 558
77 152 2
77 165 1
77 170 10
78 7 10
78 23 1
78 24 149
78 33 3
78 39 2
78 41 4
78 51 17
78 54 9
78 68 35
78 72 1
78 97 10
78 109 3
78 118 22
78 140 289
78 152 3
78 170 2
79 7 3
79 24 90
79 33 2
79 41 2
79 51 14
79 54 1
79 68 53
79 97 1
79 118 13
79 140 332
80 7 2
80 23 3
80 24 730
80 33 998
80 39 2
80 41 48
80 51 28
80 54 19
80 68 2
80 72 2
80 97 96
80 108 428
80 109 2
80 118 24
80 136 4
80 140 22
80 165 3
80 170 2
81 7 4
81 24 418
81 33 5
81 39 4
81 41 18
81 51 29
81 54 378
81 68 15
81 72 3
81 97 2
81 109 9
81 118 25
81 136 62
81 140 28
81 157 13
81 165 1
81 170 30
82 7 7
82 24 176
82 33 4
82 39 11
82 51 19
82 54 16
82 68 62
82 109 3
82 118 502
82 136 5
82 140 39
82 152 1
82 157 1
82 165 1
82 170 21
83 24 164
83 33 4
83 41 1
83 51 7
83 54 73
83 68 6
83 108 1
83 118 42
83 136 114
83 140 9
83 170 67
84 7 2
84 24 122
84 33 1
84 41 7
84 51 2
84 54 64
84 68 4
84 118 53
84 136 149
84 140 20
84 157 1
84 170 26
85 7 1
85 23 2
85 24 249
85 33 49
85 39 1
85 41 24
85 51 72
85 54 7
85 68 72
85 72 2
85 97 7
85 108 6
85 109 5
85 118 20
85 136 1
85 140 262
85 152 69
85 170 7
86 7 4
86 23 1
86 24 333
86 33 11
86 39 77
86 41 14
86 51 54
86 54 17
86 68 109
86 72 1
86 97 2
86 108 1
86 109 6
86 118 38
86 136 10
86 140 133
86 152 4
86 165 1
86 170 14
87 24 75
87 39 10
87 51 6
87 68 56
87 109 1
87 118 60
87 136 8
87 140 4
87 157 1
87 170 10
88 24 228
88 33 2
88 41 3
88 51 14
88 54 38
88 68 35
88 97 2
88 108 2
88 118 81
88 136 69
88 140 6
88 170 99
89 7 2
89 23 1
89 24 199
89 33 1
89 39 1
89 51 10
89 54 29
89 68 16
89 97 5
89 109 1
89 118 79
89 136 30
89 140 2
89 170 66
90 7 11
90 23 2
90 24 308
90 33 29
90 39 5
90 41 4
90 51 40
90 54 16
90 68 35
90 72 1
90 97 6
90 109 1
90 118 45
90 136 8
90 140 809
90 152 9
90 157 1
90 170 5
91 24 333
91 33 3
91 39 4
91 41 4
91 51 16
91 54 22
91 68 119
91 72 1
91 109 3
91 118 146
91 136 33
91 140 8
91 170 71
92 23 1
92 24 365
92 33 853
92 39 5
92 41 37
92 51 30
92 54 8
92 68 1
92 72 1
92 97 44
92 108 314
92 109 1
92 118 14
92 136 6
92 140 15
92 152 6
92 165 2
92 170 4
93 24 90
93 33 91
93 39 2
93 41 66
93 51 8
93 54 3
93 68 1
93 97 108
93 108 14
93 109 1
93 118 2
93 136 3
93 140 4
93 152 1
93 170 1
94 7 1
94 23 2
94 24 189
94 33 48
94 39 4
94 41 11
94 51 104
94 54 10
94 68 26
94 97 7
94 108 8
94 109 8
94 118 12
94 136 5
94 140 480
94 152 1
94 170 2
95 24 497
95 33 186
95 41 340
95 51 40
95 54 11
95 68 8
95 72 1
95 97 310
95 108 12
95 118 16
95 136 5
95 140 17
95 152 3
95 165 1
96 24 250
96 33 110
96 39 1
96 41 46
96 51 83
96 54 10
96 68 24
96 72 1
96 97 10
96 108 7
96 109 3
96 118 10
96 136 1
96 140 166
96 152 41
96 157 1
96 170 5
97 7 5
97 24 2177
97 33 1001
97 39 10
97 41 720
97 51 185
97 54 75
97 68 30
97 72 4
97 97 3654
97 108 132
97 109 9
97 118 96
97 136 28
97 140 105
97 152 5
97 157 6
97 165 5
97 170 24
98 7 52
98 24 304
98 33 7
98 39 4
98 41 2
98 51 57
98 54 12
98 68 72
98 72 2
98 109 5
98 118 683
98 136 11
98 140 57
98 157 2
98 170 31
99 7 8
99 23 6
99 24 2745
99 33 63
99 39 7
99 41 90
99 51 368
99 54 60
99 68 102
99 72 3
99 97 25
99 108 21
99 109 39
99 118 116
99 136 20
99 140 163
99 152 17
99 157 17
99 165 19
99 170 24
100 7 11
100 24 132
100 33 4
100 41 3
100 51 25
100 54 7
100 68 15
100 97 2
100 108 1
100 118 32
100 140 467
100 170 6
101 7 1
101 24 560
101 33 14
101 39 18
101 41 15
101 51 33
101 54 157
101 68 19
101 97 8
101 108 2
101 109 31
101 118 62
101 136 31
101 140 25
101 157 4
101 165 1
101 170 141
102 7 2
102 24 640
102 33 22
102 39 3
102 41 8
102 51 36
102 54 862
102 68 7
102 97 2
102 108 1
102 109 5
102 118 108
102 136 185
102 140 52
102 157 1
102 165 2
102 170 58
103 7 3
103 24 275
103 33 7
103 39 3
103 41 2
103 51 30
103 54 27
103 68 107
103 97 1
103 108 2
103 109 3
103 118 266
103 136 24
103 140 10
103 152 1
103 157 1
103 170 32
104 7 2
104 24 355
104 33 614
104 39 1
104 41 22
104 51 16
104 54 10
104 68 4
104 97 43
104 108 345
104 118 17
104 136 3
104 140 26
104 157 2
104 170 2
105 7 10
105 24 1072
105 33 6
105 39 16
105 41 8
105 51 51
105 54 81
105 68 110
105 72 4
105 97 7
105 109 12
105 118 353
105 136 106
105 140 24
105 152 1
105 165 1
105 170 251
106 7 2
106 23 4
106 24 1355
106 33 67
106 39 9
106 41 70
106 51 294
106 54 27
106 68 38
106 72 2
106 97 30
106 108 2
106 109 11
106 118 37
106 136 7
106 140 84
106 152 41
106 157 9
106 165 8
106 170 15
107 23 1
107 24 282
107 33 618
107 41 18
107 51 15
107 54 2
107 68 3
107 97 37
107 108 237
107 118 7
107 136 5
107 140 12
107 152 1
107 170 2
108 7 12
108 23 5
108 24 2438
108 33 1964
108 39 5
108 41 92
108 51 96
108 54 35
108 68 30
108 72 6
108 97 196
108 108 1360
108 109 14
108 118 97
108 136 18
108 140 93
108 152 4
108 157 8
108 170 9
109 7 4
109 23 1
109 24 397
109 33 81
109 39 5
109 41 15
109 51 151
109 54 12
109 68 52
109 72 2
109 97 16
109 108 6
109 109 8
109 118 45
109 136 1
109 140 884
109 152 10
109 165 2
109 170 6
110 7 1
110 23 5
110 24 448
110 33 6
110 39 6
110 41 3
110 51 30
110 54 160
110 68 13
110 97 4
110 109 9
110 118 20
110 136 38
110 140 36
110 157 51
110 165 10
110 170 27
111 7 1
111 24 447
111 33 162
111 41 316
111 51 36
111 54 16
111 68 5
111 97 310
111 108 22
111 109 6
111 118 28
111 136 5
111 140 20
111 152 1
111 165 1
111 170 1
112 24 40
112 51 6
112 54 36
112 68 3
112 118 7
112 136 33
112 170 18
113 24 74
113 33 2
113 41 2
113 54 24
113 68 4
113 108 1
113 118 35
113 136 17
113 140 2
113 170 42
114 7 8
114 24 711
114 33 8
114 39 173
114 41 6
114 51 42
114 54 27
114 68 77
114 72 2
114 97 1
114 108 1
114 109 14
114 118 393
114 136 9
114 140 79
114 152 2
114 157 3
114 165 1
114 170 70
115 24 144
115 33 4
115 39 1
115 41 2
115 51 12
115 54 219
115 68 7
115 72 1
115 108 1
115 109 2
115 118 16
115 136 49
115 140 8
115 170 37
116 23 2
116 24 499
116 33 7
116 39 2
116 41 3
116 51 47
116 54 420
116 68 17
116 72 3
116 97 6
116 108 2
116 109 4
116 118 115
116 136 148
116 140 26
116 165 3
116 170 174
117 7 1
117 23 1
117 24 538
117 33 23
117 39 2
117 41 55
117 51 131
117 54 11
117 68 6
117 97 11
117 108 1
117 109 9
117 118 14
117 136 4
117 140 13
117 152 1
117 157 2
117 165 6
117 170 6
118 7 58
118 23 3
118 24 1844
118 33 37
118 39 21
118 41 20
118 51 107
118 54 94
118 68 294
118 97 13
118 108 5
118 109 14
118 118 4390
118 136 44
118 140 226
118 152 2
118 157 3
118 170 84
119 7 5
119 24 60
119 33 1
119 39 4
119 51 1
119 54 2
119 68 24
119 118 193
119 136 1
119 140 11
119 170 5
120 24 228
120 33 55
120 39 2
120 41 141
120 51 32
120 54 8
120 68 3
120 72 1
120 97 42
120 108 3
120 109 1
120 118 2
120 136 3
120 140 8
120 152 3
121 7 1
121 23 4
121 24 3285
121 33 82
121 39 12
121 41 51
121 51 243
121 54 82
121 68 37
121 72 3
121 97 22
121 108 9
121 109 38
121 118 127
121 136 36
121 140 166
121 157 9
121 165 31
121 170 28
122 24 68
122 33 166
122 41 21
122 51 9
122 97 88
122 108 18
122 118 7
122 136 2
122 140 2
122 170 3
123 24 261
123 33 805
123 39 6
123 41 29
123 51 51
123 54 12
123 68 9
123 72 1
123 97 23
123 108 78
123 109 2
123 118 5
123 136 2
123 140 35
123 152 13
123 170 3
124 7 16
124 23 14
124 24 3951
124 33 84
124 39 74
124 41 90
124 51 354
124 54 125
124 68 122
124 72 13
124 97 29
124 108 11
124 109 52
124 118 191
124 136 47
124 140 199
124 152 4
124 157 26
124 165 34
124 170 60
125 23 2
125 24 532
125 33 20
125 41 32
125 51 57
125 54 26
125 68 8
125 72 2
125 97 6
125 109 4
125 118 26
125 136 4
125 140 45
125 152 2
125 165 67
125 170 11
126 24 1127
126 33 82
126 39 7
126 41 289
126 51 136
126 54 49
126 68 20
126 72 4
126 97 48
126 108 5
126 109 6
126 118 51
126 136 11
126 140 37
126 152 4
126 157 2
126 165 16
126 170 6
127 7 5
127 24 245
127 33 4
127 39 20
127 41 5
127 51 37
127 54 30
127 68 38
127 108 1
127 109 7
127 118 107
127 136 5
127 140 11
127 157 1
127 170 34
128 24 129
128 33 102
128 39 1
128 41 11
128 51 70
128 54 9
128 68 14
128 97 6
128 108 7
128 109 2
128 118 6
128 140 213
128 152 1
128 170 3
129 24 401
129 33 132
129 39 3
129 41 160
129 51 29
129 54 7
129 72 2
129 97 109
129 108 30
129 109 2
129 118 4
129 136 9
129 140 3
129 165 2
129 170 1
130 24 320
130 33 2
130 39 1
130 41 2
130 51 21
130 54 240
130 68 5
130 109 2
130 118 80
130 136 271
130 140 14
130 165 1
130 170 80
131 24 40
131 39 1
131 41 2
131 51 4
131 54 2
131 68 46
131 118 143
131 136 5
131 170 12
132 24 297
132 33 149
132 39 2
132 41 103
132 51 26
132 54 5
132 97 175
132 108 21
132 118 4
132 136 2
132 140 6
132 152 2
132 165 1
132 170 1
133 7 1
133 24 76
133 51 5
133 54 5
133 68 30
133 72 1
133 118 143
133 136 3
133 140 1
133 170 1
134 7 16
134 24 162
134 33 1
134 39 2
134 41 1
134 51 13
134 54 16
134 68 67
134 97 1
134 109 3
134 118 543
134 136 2
134 140 23
134 170 29
135 7 8
135 24 861
135 33 5
135 39 6
135 41 10
135 51 57
135 54 38
135 68 68
135 72 2
135 97 10
135 108 2
135 109 10
135 118 127
135 136 13
135 140 29
135 152 2
135 157 5
135 165 2
135 170 151
136 24 1128
136 33 39
136 39 9
136 41 20
136 51 37
136 54 578
136 68 14
136 72 3
136 97 6
136 108 2
136 109 7
136 118 182
136 136 1002
136 140 60
136 157 5
136 165 1
136 170 83
137 24 160
137 39 2
137 51 3
137 54 76
137 68 4
137 108 1
137 118 40
137 136 32
137 140 8
137 170 54
138 24 379
138 33 71
138 39 4
138 41 12
138 51 266
138 54 12
138 68 64
138 72 1
138 97 6
138 108 8
138 109 3
138 118 19
138 136 2
138 140 387
138 152 21
138 157 2
138 170 6
139 24 285
139 33 23
139 41 60
139 51 72
139 54 7
139 68 4
139 97 9
139 109 2
139 118 7
139 136 7
139 140 17
139 165 43
139 170 3
140 7 45
140 23 2
140 24 2132
140 33 149
140 39 17
140 41 25
140 51 181
140 54 77
140 68 168
140 72 3
140 97 30
140 108 7
140 109 21
140 118 382
140 136 31
140 140 5806
140 152 31
140 157 5
140 170 36
141 23 1
141 24 259
141 33 246
141 41 42
141 51 69
141 54 3
141 68 14
141 72 2
141 97 11
141 108 10
141 118 17
141 136 8
141 140 212
141 152 8
141 157 2
141 165 1
141 170 2
142 7 10
142 23 5
142 24 3280
142 33 58
142 39 143
142 41 46
142 51 188
142 54 339
142 68 103
142 72 6
142 97 20
142 108 8
142 109 137
142 118 463
142 136 102
142 140 197
142 152 2
142 157 5
142 165 10
142 170 648
143 7 46
143 23 2
143 24 907
143 33 12
143 39 71
143 41 1
143 51 102
143 54 65
143 68 119
143 72 5
143 97 7
143 108 3
143 109 8
143 118 979
143 136 16
143 140 159
143 152 1
143 157 4
143 165 2
143 170 74
144 7 1
144 23 2
144 24 3393
144 33 84
144 39 9
144 41 70
144 51 228
144 54 72
144 68 36
144 72 5
144 97 30
144 108 8
144 109 41
144 118 120
144 136 29
144 140 172
144 157 9
144 165 37
144 170 12
145 7 3
145 24 374
145 33 35
145 39 4
145 41 12
145 51 49
145 54 9
145 68 49
145 72 2
