"from" "to" "weight"
102 108 2
102 109 1
102 118 74
102 136 511
102 140 39
102 157 1
102 165 5
102 170 77
103 24 243
103 33 5
103 41 2
103 51 19
103 54 21
103 68 119
103 72 3
103 109 2
103 118 220
103 136 19
103 140 9
103 157 1
103 170 60
104 7 1
104 24 383
104 33 731
104 41 32
104 51 15
104 54 2
104 68 3
104 97 40
104 108 257
104 118 8
104 136 3
104 140 32
104 152 2
104 165 2
104 170 3
105 7 6
105 23 1
105 24 1126
105 33 16
105 41 6
105 51 37
105 54 82
105 68 98
105 72 4
105 97 14
105 109 4
105 118 314
105 136 141
105 140 38
105 157 2
105 165 1
105 170 313
106 7 1
106 23 3
106 24 1200
106 33 55
106 41 73
106 51 234
106 54 31
106 68 57
106 97 7
106 108 4
106 109 10
106 118 43
106 136 10
106 140 73
106 152 42
106 157 5
106 165 5
106 170 12
107 7 3
107 23 1
107 24 344
107 33 683
107 41 22
107 51 16
107 54 10
107 68 2
107 97 38
107 108 228
107 109 2
107 118 10
107 136 9
107 140 23
107 152 1
107 170 5
108 7 14
108 24 2398
108 33 2077
108 41 69
108 51 107
108 54 22
108 68 35
108 72 3
108 97 204
108 108 1041
108 109 6
108 118 45
108 136 27
108 140 113
108 152 8
108 157 1
108 165 1
108 170 15
109 7 4
109 23 2
109 24 406
109 33 94
109 41 6
109 51 181
109 54 10
109 68 65
109 97 21
109 108 4
109 109 13
109 118 53
109 136 2
109 140 908
109 152 10
109 157 2
109 170 6
110 7 1
110 23 1
110 24 451
110 33 3
110 41 15
110 51 27
110 54 167
110 68 8
110 97 1
110 108 3
110 109 5
110 118 25
110 136 62
110 140 24
110 157 40
110 165 1
110 170 39
111 24 448
111 33 142
111 41 228
111 51 40
111 54 6
111 68 7
111 97 335
111 108 16
111 118 6
111 136 11
111 140 18
111 157 1
111 165 2
111 170 3
112 7 1
112 24 47
112 51 4
112 54 22
112 68 3
112 118 15
112 136 44
112 140 2
112 170 20
113 24 94
113 33 1
113 51 6
113 54 13
113 68 6
113 72 1
113 118 29
113 136 30
113 140 3
113 165 2
113 170 40
114 7 11
114 23 3
114 24 796
114 33 151
114 41 5
114 51 39
114 54 33
114 68 93
114 72 3
114 97 3
114 109 14
114 118 452
114 136 26
114 140 62
114 152 2
114 157 8
114 170 89
115 24 188
115 33 9
115 41 5
115 51 2
115 54 201
115 68 1
115 72 1
115 97 6
115 108 2
115 109 3
115 118 25
115 136 100
115 140 6
115 170 52
116 7 3
116 24 630
116 33 6
116 41 4
116 51 22
116 54 392
116 68 14
116 72 1
116 97 5
116 108 1
116 109 1
116 118 67
116 136 276
116 140 22
116 152 1
116 165 1
116 170 181
117 24 573
117 33 13
117 41 53
117 51 132
117 54 13
117 68 3
117 97 12
117 108 4
117 109 5
117 118 7
117 136 5
117 140 10
117 165 7
117 170 3
118 7 35
118 23 1
118 24 2117
118 33 65
118 41 7
118 51 78
118 54 81
118 68 287
118 72 5
118 97 11
118 108 2
118 109 13
118 118 4354
118 136 42
118 140 195
118 157 7
118 165 1
118 170 92
119 7 5
119 23 1
119 24 49
119 33 2
119 51 8
119 54 4
119 68 16
119 97 1
119 118 213
119 136 2
119 140 12
119 170 8
120 24 166
120 33 27
120 41 93
120 51 16
120 54 1
120 68 1
120 97 18
120 108 1
120 118 5
120 140 7
120 157 1
120 165 1
121 7 13
121 23 3
121 24 3150
121 33 81
121 41 40
121 51 155
121 54 43
121 68 38
121 72 9
121 97 11
121 108 5
121 109 25
121 118 123
121 136 42
121 140 148
121 152 7
121 157 8
121 165 48
121 170 23
122 24 61
122 33 165
122 41 28
122 51 6
122 54 2
122 68 1
122 97 71
122 108 28
122 118 1
122 136 1
122 140 5
123 23 1
123 24 278
123 33 832
123 41 21
123 51 28
123 54 11
123 68 7
123 97 32
123 108 54
123 109 1
123 118 7
123 136 2
123 140 39
123 152 11
123 157 1
123 170 1
124 7 18
124 23 18
124 24 4088
124 33 146
124 41 73
124 51 326
124 54 125
124 68 126
124 72 8
124 97 19
124 108 13
124 109 48
124 118 163
124 136 64
124 140 189
124 152 9
124 157 13
124 165 38
124 170 37
125 7 1
125 23 2
125 24 439
125 33 11
125 41 22
125 51 41
125 54 12
125 68 6
125 72 1
125 97 8
125 109 5
125 118 9
125 136 6
125 140 21
125 157 1
125 165 54
125 170 8
126 23 2
126 24 1146
126 33 75
126 41 302
126 51 130
126 54 26
126 68 13
126 72 2
126 97 44
126 108 5
126 109 11
126 118 31
126 136 9
126 140 43
126 152 1
126 157 4
126 165 28
126 170 6
127 23 1
127 24 237
127 33 29
127 41 1
127 51 24
127 54 28
127 68 41
127 72 1
127 109 7
127 118 116
127 136 15
127 140 14
127 152 1
127 157 1
127 165 4
127 170 42
128 24 163
128 33 71
128 41 7
128 51 68
128 54 4
128 68 8
128 97 6
128 108 8
128 118 7
128 136 1
128 140 207
128 152 4
128 165 1
129 24 334
129 33 177
129 41 132
129 51 12
129 54 8
129 68 4
129 72 3
129 97 105
129 108 49
129 109 1
129 118 8
129 136 6
129 140 9
129 170 1
130 24 377
130 33 7
130 51 7
130 54 223
130 68 6
130 108 2
130 109 2
130 118 65
130 136 282
130 140 6
130 157 1
130 170 99
131 24 66
131 33 3
131 41 6
131 51 6
131 54 10
131 68 52
131 118 126
131 136 3
131 140 8
131 170 13
132 24 304
132 33 160
132 41 89
132 51 15
132 54 2
132 68 2
132 97 175
132 108 54
132 109 3
132 118 5
132 140 8
132 165 2
132 170 3
133 7 3
133 24 38
133 51 2
133 54 1
133 68 10
133 118 142
133 136 3
133 140 1
133 170 4
134 7 12
134 24 160
134 33 4
134 41 5
134 51 8
134 54 7
134 68 59
134 72 1
134 97 2
134 108 2
134 118 428
134 136 5
134 140 30
134 165 1
134 170 30
135 7 3
135 24 646
135 33 12
135 41 7
135 51 52
135 54 28
135 68 60
135 72 4
135 97 8
135 108 1
135 109 16
135 118 121
135 136 24
135 140 17
135 152 3
135 157 2
135 165 1
135 170 184
136 24 1140
136 33 31
136 41 14
136 51 54
136 54 360
136 68 11
136 72 4
136 97 8
136 108 5
136 109 8
136 118 172
136 136 1080
136 140 67
136 157 7
136 165 1
136 170 105
137 24 130
137 51 3
137 54 56
137 68 10
137 97 1
137 109 2
137 118 33
137 136 66
137 140 2
137 170 90
138 7 6
138 23 1
138 24 478
138 33 60
138 41 19
138 51 240
138 54 16
138 68 15
138 72 1
138 97 17
138 108 7
138 109 6
138 118 14
138 136 1
138 140 494
138 152 37
138 157 2
138 170 6
139 24 237
139 33 18
139 41 49
139 51 56
139 54 7
139 97 3
139 108 1
139 118 12
139 136 2
139 140 13
139 165 15
139 170 1
140 7 25
140 23 8
140 24 2171
140 33 135
140 41 20
140 51 164
140 54 52
140 68 176
140 72 4
140 97 24
140 108 10
140 109 17
140 118 351
140 136 29
140 140 5936
140 152 28
140 157 7
140 170 36
141 7 2
141 24 267
141 33 281
141 41 32
141 51 104
141 54 6
141 68 25
141 97 16
141 108 31
141 109 4
141 118 14
141 136 3
141 140 257
141 152 13
141 165 2
142 7 8
142 23 3
142 24 3386
142 33 220
142 41 32
142 51 198
142 54 319
142 68 120
142 72 11
142 97 16
142 108 3
142 109 124
142 118 448
142 136 209
142 140 174
142 152 2
142 157 18
142 165 19
142 170 589
143 7 51
143 23 8
143 24 1242
143 33 87
143 41 4
143 51 87
143 54 54
143 68 165
143 72 7
143 97 6
143 108 3
143 109 10
143 118 1178
143 136 22
143 140 236
143 157 5
143 170 82
144 7 1
144 23 2
144 24 3542
144 33 111
144 41 57
144 51 243
144 54 64
144 68 40
144 72 11
144 97 29
144 108 15
144 109 27
144 118 149
144 136 61
144 140 182
144 152 3
144 157 14
144 165 54
144 170 33
145 7 1
145 23 3
145 24 349
145 33 40
145 41 23
145 51 90
145 54 7
145 68 72
145 72 3
145 97 8
145 108 2
145 109 1
145 118 46
145 136 10
145 140 673
145 152 42
145 157 1
145 165 1
145 170 1
146 24 158
146 33 1
146 51 2
146 54 58
146 68 1
146 72 1
146 118 54
146 136 140
146 140 8
146 170 21
147 7 10
147 24 83
147 33 6
147 51 5
147 54 4
147 68 33
147 118 165
147 136 4
147 140 9
147 170 13
148 7 2
148 23 3
148 24 320
148 33 225
148 41 131
148 51 22
148 54 13
148 97 297
148 108 109
148 109 1
148 118 6
148 136 11
148 140 14
148 157 3
148 165 2
148 170 4
149 7 3
149 24 95
149 33 10
149 41 3
149 51 13
149 54 16
149 68 100
149 97 2
149 118 239
149 136 1
149 140 16
149 170 18
150 24 116
150 33 60
150 41 40
150 51 15
150 68 2
150 97 180
150 108 14
150 136 3
150 140 3
150 170 3
151 7 1
151 24 193
151 33 14
151 41 7
151 51 31
151 54 12
151 68 16
151 72 1
151 97 4
151 108 1
151 109 4
151 118 8
151 136 5
151 140 11
151 165 24
151 170 1
152 7 5
152 24 2132
152 33 337
152 41 160
152 51 280
152 54 54
152 68 156
152 97 66
152 108 34
152 109 10
152 118 71
152 136 23
152 140 553
152 152 359
152 157 2
152 165 7
152 170 29
153 23 1
153 24 1568
153 33 23
153 41 15
153 51 45
153 54 520
153 68 19
153 72 2
153 97 3
153 108 2
153 109 5
153 118 438
153 136 1141
153 140 77
153 157 2
153 165 1
153 170 260
154 24 91
154 33 5
154 41 2
154 51 7
154 54 11
154 68 55
154 118 45
154 136 5
154 170 6
155 7 9
155 23 4
155 24 301
155 33 13
155 41 3
155 51 17
155 54 21
155 68 80
155 72 2
155 97 8
155 109 2
155 118 299
155 136 12
155 140 30
