"from" "to" "weight"
138 157 12
138 170 14
139 23 3
139 24 404
139 33 38
139 41 95
139 51 83
139 54 9
139 68 7
139 97 10
139 109 12
139 118 17
139 136 19
139 140 16
139 157 4
139 165 25
139 170 5
140 7 38
140 23 32
140 24 2104
140 33 196
140 41 48
140 51 277
140 54 84
140 68 143
140 72 2
140 97 23
140 108 23
140 109 71
140 118 411
140 136 82
140 140 8300
140 152 91
140 157 13
140 170 34
141 7 1
141 23 6
141 24 269
141 33 347
141 41 20
141 51 200
141 54 10
141 68 18
141 72 1
141 97 31
141 108 30
141 109 31
141 118 6
141 136 8
141 140 203
141 152 43
141 157 6
141 170 2
142 7 21
142 23 27
142 24 3998
142 33 458
142 41 53
142 51 280
142 54 454
142 68 113
142 72 2
142 97 32
142 108 9
142 109 549
142 118 691
142 136 475
142 140 251
142 152 5
142 157 77
142 165 38
142 170 1139
143 7 111
143 23 55
143 24 1375
143 33 166
143 41 5
143 51 61
143 54 55
143 68 144
143 72 3
143 97 5
143 108 3
143 109 30
143 118 1604
143 136 55
143 140 292
143 152 5
143 157 17
143 170 136
144 7 11
144 23 13
144 24 4181
144 33 123
144 41 88
144 51 389
144 54 52
144 68 29
144 72 9
144 97 20
144 108 23
144 109 135
144 118 160
144 136 97
144 140 171
144 152 6
144 157 32
144 165 61
144 170 36
145 7 4
145 23 4
145 24 425
145 33 46
145 41 26
145 51 109
145 54 16
145 68 86
145 97 16
145 108 3
145 109 31
145 118 47
145 136 8
145 140 785
145 152 54
145 157 4
145 165 1
145 170 5
146 24 161
146 33 2
146 41 4
146 51 5
146 54 70
146 68 1
146 72 2
146 97 1
146 109 7
146 118 61
146 136 151
146 140 4
146 157 1
146 170 29
147 7 7
147 24 61
147 33 8
147 51 7
147 54 5
147 68 46
147 72 1
147 97 2
147 109 3
147 118 290
147 136 10
147 140 11
147 170 23
148 23 1
148 24 403
148 33 324
148 41 117
148 51 33
148 54 7
148 68 6
148 72 2
148 97 666
148 108 236
148 109 13
148 118 16
148 136 8
148 140 9
148 152 2
148 157 3
148 170 6
149 24 137
149 33 12
149 51 8
149 54 5
149 68 96
149 109 16
149 118 397
149 136 16
149 140 14
149 170 18
150 23 4
150 24 125
150 33 93
150 41 53
150 51 10
150 54 8
150 97 274
150 108 28
150 109 1
150 118 1
150 136 3
150 140 10
150 152 2
150 157 2
150 170 2
151 23 2
151 24 344
151 33 17
151 41 12
151 51 35
151 54 7
151 68 3
151 97 4
151 108 3
151 109 11
151 118 22
151 136 11
151 140 25
151 157 3
151 165 35
151 170 4
152 7 13
152 23 24
152 24 2450
152 33 570
152 41 233
152 51 512
152 54 45
152 68 223
152 72 3
152 97 124
152 108 95
152 109 90
152 118 88
152 136 53
152 140 836
152 152 1051
152 157 21
152 165 5
152 170 36
153 7 2
153 23 11
153 24 1844
153 33 41
153 41 9
153 51 50
153 54 533
153 68 30
153 72 2
153 97 4
153 108 5
153 109 30
153 118 564
153 136 1902
153 140 91
153 152 1
153 157 7
153 165 7
153 170 288
154 24 189
154 33 17
154 51 11
154 54 5
154 68 53
154 72 2
154 109 12
154 118 94
154 136 14
154 140 12
154 157 6
154 165 3
154 170 36
155 7 9
155 23 12
155 24 312
155 33 69
155 41 25
155 51 37
155 54 12
155 68 81
155 97 5
155 108 2
155 109 28
155 118 393
155 136 28
155 140 56
155 152 1
155 157 2
155 165 1
155 170 99
156 7 1
156 23 3
156 24 560
156 33 21
156 41 5
156 51 14
156 54 116
156 68 24
156 72 3
156 97 3
156 108 2
156 109 23
156 118 153
156 136 205
156 140 21
156 157 5
156 165 1
156 170 372
157 7 9
157 23 12
157 24 1951
157 33 122
157 41 55
157 51 125
157 54 597
157 68 19
157 72 7
157 97 28
157 108 4
157 109 83
157 118 158
157 136 385
157 140 123
157 152 4
157 157 523
157 165 10
157 170 127
158 7 2
158 23 1
158 24 1197
158 33 45
158 41 20
158 51 94
158 54 371
158 68 14
158 72 4
158 97 8
158 108 1
158 109 44
158 118 86
158 136 248
158 140 66
158 157 196
158 165 6
158 170 62
159 24 170
159 41 1
159 51 5
159 54 220
159 68 1
159 109 6
159 118 12
159 136 138
159 140 4
159 170 28
160 7 4
160 23 2
160 24 344
160 33 312
160 41 166
160 51 57
160 54 5
160 68 10
160 72 1
160 97 26
160 108 18
160 109 19
160 118 9
160 136 9
160 140 48
160 152 68
160 157 3
160 165 3
160 170 3
161 7 3
161 23 5
161 24 430
161 33 365
161 41 134
161 51 37
161 54 6
161 68 5
161 72 2
161 97 502
161 108 115
161 109 28
161 118 11
161 136 14
161 140 11
161 152 3
161 157 6
161 165 1
161 170 1
162 7 2
162 23 3
162 24 281
162 33 480
162 41 32
162 51 19
162 54 4
162 68 4
162 72 1
162 97 134
162 108 346
162 109 12
162 118 16
162 136 8
162 140 16
162 152 3
162 170 5
163 24 166
163 33 140
163 41 35
163 51 7
163 54 1
163 68 2
163 97 111
163 108 102
163 109 3
163 118 2
163 136 3
163 140 2
163 152 4
163 157 1
163 165 3
164 7 3
164 23 3
164 24 386
164 33 175
164 41 71
164 51 86
164 54 11
164 68 45
164 72 4
164 97 13
164 108 21
164 109 13
164 118 17
164 136 15
164 140 171
164 152 235
164 157 5
164 165 6
164 170 7
165 7 4
165 23 8
165 24 2307
165 33 75
165 41 91
165 51 449
165 54 51
165 68 15
165 97 28
165 108 10
165 109 112
165 118 91
165 136 51
165 140 159
165 152 5
165 157 28
165 165 237
165 170 30
166 7 3
166 23 1
166 24 392
166 33 40
166 41 5
166 51 32
166 54 90
166 68 19
166 72 2
166 97 2
166 109 51
166 118 79
166 136 150
166 140 25
166 157 4
166 165 5
166 170 486
167 7 3
167 24 274
167 33 533
167 41 6
167 51 9
167 54 7
167 68 2
167 97 56
167 108 338
167 109 4
167 118 10
167 136 8
167 140 23
167 152 4
167 170 5
168 7 1
168 24 132
168 33 5
168 51 4
168 54 55
168 68 7
168 72 1
168 109 9
168 118 53
168 136 124
168 140 3
168 157 2
168 165 1
168 170 60
169 7 1
169 24 1067
169 33 57
169 41 51
169 51 321
169 54 11
169 68 11
169 72 2
169 97 29
169 108 6
169 109 58
169 118 42
169 136 22
169 140 61
169 152 4
169 157 12
169 165 63
169 170 14
170 7 5
170 23 10
170 24 1576
170 33 73
170 41 9
170 51 68
170 54 286
170 68 38
170 72 8
170 97 5
170 108 7
170 109 46
170 118 307
170 136 398
170 140 78
170 152 2
170 157 27
170 165 5
170 170 1653
171 23 1
171 24 216
171 33 336
171 41 8
171 51 18
171 54 11
171 97 50
171 108 221
171 109 7
171 118 1
171 136 5
171 140 7
171 152 2
171 157 3
171 170 1
172 23 1
172 24 2188
172 33 28
172 41 2
172 51 64
172 54 358
172 68 46
172 72 3
172 97 9
172 109 60
172 118 861
172 136 759
172 140 59
172 157 18
172 165 1
172 170 425
173 24 171
173 33 8
173 51 6
173 54 10
173 68 18
173 108 1
173 109 8
173 118 89
173 136 39
173 140 7
173 152 1
173 157 3
173 170 80
174 23 1
174 24 212
174 33 3
174 51 17
174 54 62
174 68 16
174 109 5
174 118 109
174 136 85
174 140 4
174 165 1
174 170 95
175 23 2
175 24 196
175 33 10
175 41 1
175 51 13
175 54 96
175 68 4
175 72 2
175 97 3
175 108 4
175 109 6
175 118 44
175 136 107
175 140 11
175 157 1
175 165 3
175 170 244
