"from" "to" "weight"
44 23 5
44 24 446
44 33 32
44 41 7
44 51 33
44 54 6
44 68 8
44 97 5
44 109 10
44 118 26
44 136 16
44 140 19
44 165 6
44 170 29
45 7 3
45 23 28
45 24 3723
45 33 150
45 41 33
45 51 201
45 54 88
45 68 59
45 72 12
45 97 18
45 108 11
45 109 58
45 118 163
45 136 63
45 140 139
45 152 11
45 157 15
45 165 24
45 170 94
46 23 2
46 24 1173
46 33 43
46 41 27
46 51 67
46 54 130
46 68 13
46 72 1
46 97 14
46 108 2
46 109 20
46 118 71
46 136 76
46 140 94
46 152 2
46 157 25
46 165 19
46 170 45
47 7 1
47 24 277
47 33 521
47 41 17
47 51 16
47 54 11
47 68 6
47 97 14
47 108 153
47 109 2
47 118 14
47 136 3
47 140 21
47 152 4
47 157 2
47 165 1
48 7 2
48 23 2
48 24 415
48 33 17
48 41 11
48 51 17
48 54 26
48 68 81
48 97 1
48 109 8
48 118 97
48 136 18
48 140 27
48 152 4
48 157 1
48 170 83
49 23 1
49 24 365
49 33 84
49 41 171
49 51 53
49 54 10
49 68 6
49 97 75
49 108 2
49 109 10
49 118 15
49 136 1
49 140 16
49 152 3
49 165 1
50 7 1
50 23 4
50 24 529
50 33 37
50 41 8
50 51 43
50 54 32
50 68 21
50 72 1
50 97 5
50 108 2
50 109 29
50 118 41
50 136 62
50 140 27
50 152 1
50 157 2
50 165 4
50 170 51
51 7 1
51 23 10
51 24 3028
51 33 113
51 41 85
51 51 890
51 54 47
51 68 41
51 72 2
51 97 27
51 108 7
51 109 25
51 118 122
51 136 45
51 140 165
51 152 13
51 157 13
51 165 64
51 170 38
52 7 4
52 23 9
52 24 1169
52 33 34
52 41 25
52 51 120
52 54 11
52 68 39
52 72 3
52 97 10
52 108 2
52 109 22
52 118 34
52 136 11
52 140 59
52 152 5
52 157 3
52 165 11
52 170 14
53 7 2
53 23 2
53 24 1809
53 33 151
53 41 288
53 51 170
53 54 32
53 68 30
53 97 83
53 108 14
53 109 9
53 118 41
53 136 12
53 140 91
53 152 7
53 165 6
53 170 15
54 7 1
54 24 2562
54 33 93
54 41 27
54 51 94
54 54 1922
54 68 31
54 72 3
54 97 9
54 108 5
54 109 21
54 118 231
54 136 880
54 140 123
54 152 3
54 157 13
54 165 5
54 170 209
55 7 1
55 23 2
55 24 589
55 33 124
55 41 17
55 51 218
55 54 11
55 68 14
55 97 12
55 108 17
55 109 5
55 118 24
55 136 4
55 140 492
55 152 7
55 157 1
55 165 3
55 170 1
56 23 1
56 24 477
56 33 1138
56 41 39
56 51 29
56 54 16
56 68 6
56 72 3
56 97 85
56 108 115
56 109 8
56 118 15
56 136 9
56 140 35
56 152 5
56 157 1
56 165 2
56 170 2
57 23 1
57 24 308
57 33 1110
57 41 25
57 51 16
57 54 14
57 68 8
57 97 50
57 108 72
57 109 1
57 118 18
57 136 12
57 140 28
57 152 2
57 157 1
57 170 3
58 23 1
58 24 273
58 33 727
58 41 26
58 51 14
58 54 13
58 68 6
58 97 31
58 108 25
58 109 6
58 118 15
58 136 3
58 140 41
58 152 7
58 170 7
59 23 2
59 24 973
59 33 81
59 41 106
59 51 227
59 54 13
59 68 20
59 97 44
59 109 10
59 118 33
59 136 6
59 140 42
59 152 11
59 157 6
59 165 9
59 170 17
60 23 2
60 24 430
60 33 124
60 41 152
60 51 76
60 54 4
60 68 10
60 72 1
60 97 44
60 108 1
60 109 3
60 118 4
60 136 3
60 140 26
60 152 17
60 157 2
60 170 1
61 23 1
61 24 284
61 33 5
61 51 14
61 54 23
61 68 9
61 72 1
61 109 5
61 118 75
61 136 37
61 140 7
61 152 1
61 165 1
61 170 81
62 7 2
62 24 455
62 33 55
62 41 4
62 51 84
62 54 18
62 68 48
62 72 5
62 97 5
62 109 6
62 118 70
62 136 18
62 140 932
62 152 16
62 157 2
62 170 9
63 24 335
63 33 430
63 41 14
63 51 24
63 54 4
63 68 1
63 97 69
63 108 270
63 118 3
63 136 3
63 140 19
63 152 3
63 165 1
63 170 5
64 7 29
64 24 157
64 33 4
64 41 1
64 51 27
64 54 4
64 68 34
64 109 7
64 118 35
64 136 4
64 140 200
64 152 2
64 170 8
65 7 6
65 23 2
65 24 1416
65 33 187
65 41 203
65 51 317
65 54 26
65 68 136
65 72 2
65 97 67
65 108 13
65 109 24
65 118 44
65 136 20
65 140 194
65 152 132
65 157 4
65 165 4
65 170 14
66 24 166
66 33 8
66 41 1
66 51 7
66 54 4
66 68 106
66 72 1
66 97 1
66 109 5
66 118 168
66 136 9
66 140 13
66 170 27
67 7 46
67 23 37
67 24 679
67 33 42
67 41 1
67 51 92
67 54 24
67 68 79
67 72 1
67 97 6
67 108 3
67 109 7
67 118 175
67 136 7
67 140 330
67 152 1
67 157 2
67 170 19
68 7 2
68 23 2
68 24 1283
68 33 59
68 41 6
68 51 82
68 54 65
68 68 692
68 72 3
68 97 7
68 108 5
68 109 27
68 118 932
68 136 51
68 140 86
68 152 5
68 157 7
68 165 2
68 170 157
69 24 205
69 33 2
69 51 6
69 54 119
69 68 3
69 97 1
69 108 1
69 118 24
69 136 158
69 140 17
69 152 1
69 170 20
70 23 1
70 24 396
70 33 413
70 41 71
70 51 31
70 54 3
70 68 19
70 97 24
70 108 29
70 109 2
70 118 22
70 136 7
70 140 68
70 152 45
70 157 3
71 23 1
71 24 476
71 33 238
71 41 128
71 51 42
71 54 13
71 68 7
71 72 2
71 97 478
71 108 30
71 109 4
71 118 13
71 136 9
71 140 23
71 152 2
71 157 1
71 165 5
71 170 5
72 7 10
72 23 76
72 24 2610
72 33 201
72 41 85
72 51 237
72 54 50
72 68 802
72 72 4
72 97 25
72 108 19
72 109 64
72 118 199
72 136 44
72 140 1371
72 152 140
72 157 7
72 165 3
72 170 46
73 7 4
73 23 1
73 24 716
73 33 12
73 41 2
73 51 19
73 54 61
73 68 15
73 72 3
73 97 1
73 108 2
73 109 6
73 118 156
73 136 84
73 140 21
73 157 2
73 165 1
73 170 180
74 23 1
74 24 188
74 33 5
74 41 2
74 51 10
74 54 159
74 68 6
74 72 1
74 97 1
74 109 3
74 118 32
74 136 80
74 140 22
74 157 9
74 165 1
74 170 44
75 7 20
75 23 25
75 24 720
75 33 58
75 41 10
75 51 71
75 54 17
75 68 234
75 97 4
75 109 5
75 118 83
75 136 8
75 140 486
75 152 10
75 157 2
75 170 14
76 7 3
76 23 12
76 24 468
76 33 43
76 41 17
76 51 60
76 54 16
76 68 176
76 97 8
76 108 1
76 109 6
76 118 29
76 136 9
76 140 591
76 152 41
76 157 2
76 170 9
77 7 24
77 23 10
77 24 600
77 33 27
77 41 7
77 51 37
77 54 13
77 68 98
77 97 8
77 108 5
77 109 6
77 118 84
77 136 13
77 140 522
77 152 3
77 157 2
77 165 1
77 170 5
78 7 3
78 24 191
78 33 14
78 51 31
78 54 6
78 68 61
78 72 2
78 97 5
78 109 1
78 118 28
78 136 3
78 140 315
78 152 2
78 157 2
79 23 1
79 24 93
79 33 14
79 41 2
79 51 14
79 54 1
79 68 37
79 109 2
79 118 8
79 136 3
79 140 276
79 152 7
79 165 1
79 170 4
80 23 1
80 24 708
80 33 846
80 41 43
80 51 33
80 54 16
80 68 5
80 72 1
80 97 69
80 108 389
80 109 9
80 118 14
80 136 5
80 140 42
80 152 5
80 157 2
80 170 4
81 7 2
81 24 428
81 33 9
81 41 4
81 51 14
81 54 261
81 68 8
81 72 1
81 97 8
81 108 1
81 109 8
81 118 31
81 136 128
81 140 24
81 152 2
81 157 18
81 170 34
82 7 7
82 23 2
82 24 171
82 33 11
82 41 2
82 51 6
82 54 15
82 68 81
82 97 4
82 108 2
82 109 2
82 118 437
82 136 16
82 140 63
82 170 8
83 24 184
83 33 5
83 51 12
83 54 102
83 68 5
83 72 1
83 118 72
83 136 158
83 140 12
83 170 72
84 7 1
84 24 188
84 33 3
84 51 10
84 54 74
84 68 2
84 72 3
84 109 1
84 118 75
84 136 206
84 140 8
84 170 43
85 7 1
85 23 2
85 24 234
85 33 73
85 41 29
85 51 86
85 54 4
85 68 75
85 97 7
85 108 4
85 118 20
85 136 8
85 140 241
85 152 88
85 165 1
85 170 8
86 7 3
86 23 6
86 24 377
86 33 69
86 41 12
86 51 39
86 54 14
86 68 78
86 72 1
86 97 1
86 108 1
86 109 5
86 118 52
86 136 6
86 140 89
86 152 2
86 157 1
86 165 1
86 170 10
87 24 60
87 33 3
87 41 4
87 51 1
87 54 1
87 68 29
87 108 1
87 109 1
87 118 29
87 136 5
87 140 3
87 157 1
87 170 15
88 23 1
88 24 242
88 33 2
88 41 1
88 51 17
88 54 36
88 68 6
88 72 2
88 97 1
88 109 1
88 118 105
88 136 86
88 140 9
88 157 2
88 170 81
89 24 198
89 33 2
89 41 1
89 51 8
89 54 37
89 68 18
89 72 1
89 97 5
89 108 1
89 109 2
89 118 73
89 136 25
89 140 14
89 170 84
90 7 3
90 24 273
90 33 36
90 41 2
90 51 64
90 54 7
90 68 41
90 72 1
90 97 8
90 108 1
90 109 3
90 118 44
90 136 4
90 140 731
90 152 6
90 157 2
90 165 1
90 170 9
91 24 345
91 33 5
91 41 3
91 51 19
91 54 26
91 68 118
91 72 2
91 97 1
91 108 2
91 109 8
91 118 190
91 136 42
91 140 30
91 152 3
91 165 3
91 170 112
92 24 486
92 33 896
92 41 22
92 51 43
92 54 4
92 68 7
92 97 50
92 108 273
92 109 4
92 118 12
92 136 24
92 140 32
92 152 1
92 165 4
92 170 6
93 24 79
93 33 95
93 41 51
93 51 8
93 97 95
93 108 9
93 140 2
93 152 1
93 170 1
94 24 242
94 33 47
94 41 3
94 51 116
94 54 4
94 68 20
94 97 9
94 109 4
94 118 12
94 136 10
94 140 400
94 152 6
94 157 2
95 7 1
95 23 2
95 24 567
95 33 183
95 41 267
95 51 51
95 54 10
95 68 5
95 72 1
95 97 332
95 108 19
95 109 7
95 118 11
95 136 9
95 140 18
95 152 2
95 165 2
95 170 2
96 7 1
96 24 271
96 33 111
96 41 27
96 51 126
96 54 12
96 68 41
96 72 1
96 97 15
96 108 6
96 109 5
96 118 12
96 136 6
96 140 131
96 152 38
96 157 3
96 165 1
96 170 4
97 23 1
97 24 2425
97 33 901
97 41 618
97 51 171
97 54 77
97 68 46
97 72 5
97 97 3568
97 108 169
97 109 23
97 118 62
97 136 76
97 140 114
97 152 9
97 157 1
97 165 11
97 170 29
98 7 38
98 24 317
98 33 26
98 41 3
98 51 51
98 54 10
98 68 95
98 72 3
98 109 6
98 118 645
98 136 20
98 140 112
98 157 2
98 165 1
98 170 62
99 7 2
99 23 13
99 24 2400
99 33 75
99 41 67
99 51 289
99 54 36
99 68 77
99 72 2
99 97 29
99 108 14
99 109 49
99 118 69
99 136 45
99 140 121
99 152 31
99 157 16
99 165 26
99 170 31
100 7 6
100 24 110
100 33 10
100 41 1
100 51 12
100 54 3
100 68 27
100 97 5
100 109 1
100 118 33
100 136 3
100 140 456
100 152 5
100 157 1
100 165 1
100 170 10
101 7 4
101 23 2
101 24 506
101 33 42
101 41 9
101 51 28
101 54 175
101 68 21
101 97 7
101 109 15
101 118 55
101 136 87
101 140 35
101 157 7
101 165 7
101 170 180
102 7 1
102 23 2
102 24 617
102 33 35
102 41 7
102 51 22
102 54 586
102 68 12
102 97 5
102 108 2
102 109 13
102 118 76
102 136 444
102 140 36
102 165 3
102 170 59
103 7 1
103 24 201
103 33 6
103 41 2
103 51 15
103 54 13
103 68 97
103 72 1
103 109 10
103 118 198
103 136 20
103 140 13
103 152 1
103 170 54
104 24 375
104 33 577
104 41 17
104 51 20
104 54 11
104 68 2
104 72 1
104 97 58
104 108 276
104 109 4
104 118 12
104 136 6
104 140 31
104 152 3
104 165 1
104 170 5
105 23 2
105 24 1220
105 33 16
105 41 7
105 51 38
105 54 79
105 68 80
105 72 7
105 97 11
105 108 4
105 109 9
105 118 386
105 136 134
105 140 26
105 152 4
105 165 1
105 170 262
106 23 7
106 24 1091
106 33 76
106 41 60
106 51 271
106 54 19
106 68 76
106 72 3
106 97 20
106 108 7
106 109 13
106 118 50
106 136 14
106 140 96
106 152 23
106 157 13
106 165 16
106 170 7
107 23 1
107 24 263
107 33 519
107 41 12
107 51 17
107 54 10
107 68 7
107 97 27
107 108 119
107 109 3
107 118 13
107 136 10
107 140 29
107 157 1
107 165 1
107 170 3
108 7 12
108 23 3
108 24 2331
108 33 1899
108 41 54
108 51 101
108 54 19
108 68 22
108 72 6
108 97 234
108 108 1176
108 109 7
108 118 50
108 136 34
108 140 66
108 152 7
108 157 4
108 165 3
108 170 21
109 7 1
109 23 1
109 24 426
109 33 82
109 41 14
109 51 191
109 54 18
109 68 80
109 97 21
109 108 5
109 109 6
109 118 43
109 136 9
109 140 799
109 152 9
109 157 4
109 170 8
110 7 2
110 23 1
110 24 374
110 33 30
110 41 19
110 51 31
110 54 138
110 68 2
110 97 8
110 108 3
110 109 10
110 118 20
110 136 52
110 140 18
110 157 29
110 165 2
110 170 23
111 7 1
111 24 583
111 33 169
111 41 252
111 51 63
111 54 10
111 68 8
111 72 1
111 97 301
111 108 21
111 109 2
111 118 14
111 136 14
111 140 14
111 152 1
111 157 2
111 165 4
111 170 7
112 7 1
112 24 75
112 51 1
112 54 29
112 68 3
112 118 30
112 136 45
112 140 1
112 170 32
113 24 135
113 33 1
113 41 1
113 51 12
113 54 11
113 68 3
113 109 1
113 118 53
113 136 37
113 140 5
113 170 50
114 7 12
114 23 3
114 24 542
114 33 159
114 41 11
114 51 59
114 54 17
114 68 47
114 72 2
114 97 9
114 108 2
114 109 10
114 118 350
114 136 24
114 140 66
114 152 3
114 157 3
114 165 1
114 170 77
115 24 186
115 33 7
115 41 2
115 51 9
115 54 168
115 68 3
115 72 2
115 97 2
115 109 4
115 118 21
115 136 123
115 140 13
115 152 1
115 170 32
116 23 1
116 24 582
116 33 19
116 41 7
116 51 29
116 54 335
116 68 8
116 72 3
116 97 5
116 108 1
116 109 3
116 118 91
116 136 256
116 140 31
116 152 1
116 157 4
116 165 2
116 170 196
117 7 2
117 24 602
117 33 33
117 41 43
117 51 124
117 54 13
117 68 15
117 97 13
117 108 4
117 109 5
117 118 8
117 136 8
117 140 35
117 152 4
117 157 2
117 165 12
117 170 8
118 7 19
118 23 11
118 24 2067
118 33 136
118 41 23
118 51 88
118 54 99
118 68 257
118 72 6
118 97 26
118 108 9
118 109 30
118 118 4299
118 136 56
118 140 252
118 152 6
118 157 6
118 165 5
118 170 118
119 7 1
119 23 1
119 24 77
119 33 2
119 41 2
119 51 6
119 54 2
119 68 13
119 108 1
119 118 151
119 136 5
119 140 12
119 170 5
120 7 1
120 24 245
120 33 39
120 41 78
120 51 31
120 54 2
120 68 3
120 97 46
120 109 1
120 118 6
120 136 4
120 140 10
120 152 1
120 165 1
120 170 2
121 7 2
121 23 5
121 24 3030
121 33 58
121 41 39
121 51 145
121 54 33
121 68 34
121 72 8
121 97 27
121 108 6
121 109 25
121 118 88
121 136 33
121 140 121
121 152 6
121 157 21
121 165 21
121 170 42
122 24 74
122 33 175
122 41 15
122 51 10
122 54 4
122 68 2
122 97 38
122 108 22
122 109 1
122 118 2
122 136 1
122 140 15
122 152 1
122 165 2
123 23 1
123 24 287
123 33 809
123 41 19
123 51 35
123 54 23
123 68 7
123 72 1
123 97 41
123 108 56
123 109 2
123 118 5
123 136 6
123 140 43
123 152 30
123 157 1
123 170 4
124 7 9
124 23 14
124 24 3602
124 33 158
124 41 68
124 51 276
124 54 63
124 68 98
124 72 4
124 97 57
124 108 12
124 109 59
124 118 154
124 136 51
124 140 180
124 152 4
124 157 23
124 165 43
124 170 56
125 23 1
125 24 379
125 33 15
125 41 24
125 51 75
125 54 16
125 68 14
125 97 5
125 108 2
125 109 4
125 118 27
125 136 10
125 140 27
125 157 6
125 165 30
125 170 3
126 7 2
126 23 4
126 24 1235
126 33 127
126 41 272
126 51 171
126 54 52
126 68 23
126 72 13
126 97 43
126 108 11
126 109 9
126 118 42
126 136 17
126 140 55
126 152 6
126 157 2
126 165 7
126 170 5
127 7 5
127 23 2
127 24 268
127 33 46
127 41 4
127 51 29
127 54 34
127 68 48
127 97 3
127 109 6
127 118 126
127 136 27
127 140 20
127 157 1
127 165 2
127 170 26
128 24 150
128 33 73
128 41 8
128 51 95
128 54 7
128 68 14
128 97 8
128 108 5
128 118 14
128 140 160
129 23 6
129 24 394
129 33 161
129 41 149
129 51 31
129 54 8
129 68 5
129 72 2
129 97 127
129 108 58
129 109 1
129 118 6
129 136 10
129 140 18
129 152 2
129 157 4
129 165 2
129 170 3
130 23 2
130 24 337
130 33 6
130 41 1
130 51 19
130 54 218
130 68 5
130 72 3
130 109 1
130 118 84
130 136 323
130 140 12
130 152 2
130 157 2
130 165 2
130 170 94
131 7 1
131 24 88
131 33 4
131 54 6
131 68 35
131 97 2
131 109 1
131 118 124
131 136 5
131 140 10
131 170 9
132 24 275
132 33 106
132 41 63
132 51 19
132 54 7
132 68 2
132 72 2
132 97 186
132 108 48
132 109 4
132 118 2
132 136 12
132 140 3
133 7 3
133 24 65
133 33 5
133 41 2
133 51 5
133 54 5
133 68 35
133 109 2
133 118 137
133 136 7
133 140 12
133 170 8
134 7 3
134 24 191
134 33 9
134 41 2
134 51 13
134 54 10
134 68 43
134 97 5
134 109 2
134 118 434
134 136 9
134 140 40
134 165 1
134 170 11
135 7 1
135 24 856
135 33 24
135 41 3
135 51 66
135 54 39
135 68 52
135 72 2
135 97 8
135 108 1
135 109 22
135 118 147
135 136 31
135 140 28
135 152 7
135 157 3
135 165 1
135 170 171
136 23 1
136 24 981
136 33 41
136 41 8
136 51 29
136 54 346
136 68 19
136 72 2
136 97 11
136 108 4
136 109 16
136 118 172
136 136 831
136 140 63
136 152 5
136 157 5
136 170 75
137 24 185
137 33 2
137 51 4
137 54 76
137 68 5
137 97 1
137 109 3
137 118 43
137 136 56
137 140 1
137 170 93
138 7 6
138 23 2
138 24 476
138 33 119
138 41 20
138 51 313
138 54 8
138 68 45
138 97 13
138 108 6
138 109 14
138 118 29
138 136 8
138 140 356
138 152 32
138 157 2
138 170 7
139 24 325
139 33 22
139 41 50
139 51 61
139 54 12
139 68 5
139 72 1
139 97 15
139 109 3
139 118 17
139 136 8
139 140 16
139 157 1
139 165 17
139 170 5
140 7 22
140 23 6
140 24 2096
140 33 139
140 41 37
140 51 200
140 54 55
140 68 175
140 72 7
140 97 37
140 108 9
140 109 32
140 118 294
140 136 69
140 140 4974
140 152 43
140 157 10
140 165 3
140 170 38
141 7 1
141 23 1
141 24 261
141 33 207
141 41 27
141 51 134
141 54 19
141 68 12
141 97 14
141 108 10
141 109 4
141 118 18
141 136 7
141 140 185
141 152 15
141 170 3
142 7 7
142 23 7
142 24 3427
142 33 245
142 41 37
142 51 173
142 54 268
142 68 94
142 72 3
142 97 32
142 108 5
142 109 136
142 118 551
142 136 303
142 140 185
142 152 7
142 157 13
142 165 19
142 170 661
143 7 36
143 23 7
143 24 1224
143 33 88
143 41 4
143 51 110
143 54 64
143 68 118
143 72 7
143 97 15
143 108 6
143 109 8
143 118 975
143 136 32
143 140 253
143 157 6
143 165 1
143 170 104
144 7 4
144 23 7
144 24 3248
144 33 120
144 41 51
144 51 235
144 54 35
144 68 23
144 72 2
144 97 21
144 108 14
144 109 32
144 118 136
144 136 58
144 140 149
144 152 9
144 157 17
144 165 45
144 170 41
145 23 1
145 24 375
145 33 39
145 41 35
145 51 47
145 54 2
145 68 79
145 72 3
145 97 1
145 108 11
145 109 10
145 118 37
145 136 4
145 140 686
145 152 28
145 157 1
145 170 6
146 24 130
146 33 2
146 41 3
146 51 9
146 54 64
146 68 4
146 108 1
146 109 3
146 118 28
146 136 112
146 140 4
146 170 37
