"from" "to" "weight"
21 54 3
21 72 2
21 97 28
21 108 47
21 118 8
21 129 101
21 136 6
21 140 1
21 142 2
21 170 2
22 7 10
22 24 351
22 33 9
22 39 26
22 41 2
22 51 70
22 54 7
22 72 9
22 97 1
22 118 469
22 136 3
22 140 70
22 142 8
22 165 2
22 170 8
24 7 44
24 23 153
24 24 80463
24 33 2311
24 39 447
24 41 1038
24 51 2949
24 54 1486
24 72 523
24 97 646
24 108 220
24 118 3355
24 129 63
24 136 334
24 140 3941
24 142 1200
24 157 308
24 165 495
24 170 430
25 7 10
25 23 13
25 24 2963
25 33 430
25 39 33
25 41 180
25 51 176
25 54 59
25 72 503
25 97 61
25 108 12
25 118 120
25 129 3
25 136 18
25 140 736
25 142 44
25 157 7
25 165 18
25 170 37
26 23 1
26 24 315
26 33 4
26 39 1
26 41 1
26 51 30
26 54 208
26 72 1
26 97 3
26 118 45
26 136 75
26 140 18
26 142 4
26 157 4
26 165 1
26 170 58
27 24 98
27 33 229
27 39 1
27 41 5
27 51 2
27 54 3
27 97 13
27 108 116
27 118 2
27 129 2
27 140 7
27 157 1
27 170 2
29 7 2
29 23 2
29 24 222
29 33 31
29 41 8
29 51 16
29 54 11
29 72 74
29 97 4
29 108 2
29 118 34
29 136 3
29 140 381
29 142 9
29 157 1
29 165 1
29 170 2
30 7 3
30 24 429
30 33 10
30 39 6
30 41 3
30 51 16
30 54 466
30 72 3
30 97 1
30 118 57
30 136 113
30 140 16
30 142 6
30 165 1
30 170 26
31 7 1
31 24 155
31 33 2
31 39 2
31 41 3
31 51 80
31 54 25
31 72 4
31 97 7
31 118 142
31 136 2
31 140 4
31 142 3
31 170 69
32 7 3
32 23 8
32 24 1250
32 33 62
32 39 14
32 41 31
32 51 74
32 54 36
32 72 178
32 97 13
32 108 9
32 118 58
32 129 4
32 136 6
32 140 251
32 142 28
32 157 8
32 165 17
32 170 14
33 23 5
33 24 3239
33 33 7184
33 39 16
33 41 169
33 51 72
33 54 74
33 72 29
33 97 285
33 108 325
33 118 169
33 129 17
33 136 16
33 140 305
33 142 25
33 157 4
33 165 3
33 170 25
34 24 148
34 33 557
34 41 24
34 51 5
34 54 1
34 72 1
34 97 21
34 108 32
34 118 6
34 129 1
34 136 2
34 140 20
34 142 2
34 170 2
35 24 137
35 33 2
35 39 7
35 51 14
35 54 74
35 97 1
35 108 1
35 118 18
35 136 14
35 140 6
35 142 2
35 157 3
35 165 1
35 170 90
36 23 1
36 24 372
36 33 14
36 39 21
36 41 5
36 51 171
36 54 29
36 72 3
36 97 6
36 118 448
36 136 6
36 140 48
36 142 4
36 165 1
36 170 41
38 7 2
38 23 7
38 24 4928
38 33 150
38 39 24
38 41 126
38 51 277
38 54 89
38 72 31
38 97 53
38 108 18
38 118 202
38 129 4
38 136 38
38 140 257
38 142 91
38 157 11
38 165 147
38 170 31
39 7 27
39 23 4
39 24 1958
39 33 80
39 39 947
39 41 27
39 51 133
39 54 132
39 72 56
39 97 28
39 108 3
39 118 486
39 129 3
39 136 14
39 140 240
39 142 43
39 157 4
39 165 14
39 170 142
40 23 1
40 24 194
40 33 173
40 41 88
40 51 17
40 54 11
40 72 2
40 97 373
40 108 31
40 118 15
40 129 25
40 136 4
40 140 12
40 142 7
40 165 2
40 170 7
41 24 2155
41 33 559
41 39 16
41 41 1127
41 51 140
41 54 79
41 72 26
41 97 407
41 108 32
41 118 115
41 129 1
41 136 16
41 140 135
41 142 13
41 157 3
41 165 7
41 170 18
42 23 1
42 24 103
42 33 73
42 41 40
42 51 15
42 72 1
42 97 292
42 108 54
42 118 7
42 129 85
42 136 1
42 140 1
42 142 1
43 7 4
43 23 1
43 24 268
43 33 14
43 39 31
43 41 4
43 51 47
43 54 29
43 72 11
43 97 4
43 118 74
43 136 7
43 140 20
43 142 19
43 165 3
43 170 94
44 23 6
44 24 952
44 33 28
44 39 100
44 41 10
44 51 58
44 54 42
44 72 14
44 97 2
44 108 2
44 118 72
44 129 2
44 136 6
44 140 60
44 142 16
44 157 6
44 165 6
44 170 26
45 7 9
45 23 32
45 24 6646
45 33 193
45 39 223
45 41 105
45 51 250
45 54 215
45 72 47
45 97 61
45 108 15
45 118 446
45 129 6
45 136 46
45 140 398
45 142 107
45 157 44
45 165 37
45 170 93
46 7 2
46 23 1
46 24 2956
46 33 108
46 39 30
46 41 54
46 51 180
46 54 358
46 72 30
46 97 53
46 108 1
46 118 194
46 129 4
46 136 56
46 140 214
46 142 38
46 157 81
46 165 36
46 170 61
47 24 428
47 33 793
47 39 3
47 41 27
47 51 25
47 54 11
47 72 1
47 97 51
47 108 510
47 118 20
47 129 16
47 136 4
47 140 31
47 157 6
47 165 2
47 170 6
48 7 5
48 23 1
48 24 601
48 33 9
48 39 16
48 41 1
48 51 148
48 54 46
48 72 4
48 97 6
48 108 1
48 118 203
48 129 2
48 136 15
48 140 46
48 142 4
48 157 2
48 165 4
48 170 80
49 24 381
49 33 155
49 39 5
49 41 346
49 51 54
49 54 10
49 72 6
49 97 110
49 108 11
49 118 8
49 129 2
49 140 15
49 157 5
49 170 2
50 7 2
50 24 1356
50 33 37
50 39 66
50 41 13
50 51 80
50 54 101
50 72 18
50 97 9
50 108 3
50 118 153
50 136 10
50 140 87
50 142 55
50 157 4
50 165 5
50 170 92
51 7 7
51 23 11
51 24 7766
51 33 316
51 39 64
51 41 298
51 51 1049
51 54 175
51 72 72
51 97 103
51 108 36
51 118 371
51 129 7
51 136 30
51 140 508
51 142 76
51 157 35
51 165 140
51 170 71
52 7 10
52 23 4
52 24 1784
52 33 65
52 39 30
52 41 43
52 51 70
52 54 27
52 72 56
52 97 15
52 108 2
52 118 55
52 129 1
52 136 10
52 140 131
52 142 33
52 157 16
52 165 31
52 170 26
53 24 1641
53 33 244
53 39 14
53 41 573
53 51 688
53 54 40
53 72 32
53 97 157
53 108 6
53 118 40
53 129 6
53 136 7
53 140 101
53 142 13
53 157 4
53 165 9
53 170 17
54 7 4
54 24 4421
54 33 159
54 39 21
54 41 53
54 51 141
54 54 4026
54 72 20
54 97 34
54 108 5
54 118 482
54 136 392
54 140 250
54 142 24
54 157 31
54 165 8
54 170 242
55 7 2
55 24 685
55 33 174
55 39 4
55 41 18
55 51 41
55 54 17
55 72 38
55 97 15
55 108 10
55 118 37
55 129 3
55 136 2
55 140 703
55 142 14
55 157 1
55 165 2
55 170 5
56 7 1
56 24 524
56 33 1694
56 39 2
56 41 88
56 51 30
56 54 28
56 72 4
56 97 233
56 108 157
56 118 19
56 129 7
56 136 3
56 140 50
56 142 5
56 157 3
56 165 1
56 170 11
57 24 303
57 33 1092
57 39 5
57 41 22
57 51 10
57 54 20
57 72 4
57 97 54
57 108 113
57 118 25
57 129 28
57 136 5
57 140 24
57 142 7
57 157 1
57 165 2
57 170 4
58 7 1
58 24 434
58 33 1384
58 39 4
58 41 40
58 51 13
58 54 17
58 72 9
58 97 70
58 108 67
58 118 21
58 129 1
58 136 1
58 140 43
58 142 16
58 157 4
58 165 1
58 170 2
59 23 4
59 24 1265
59 33 123
59 39 16
59 41 375
59 51 402
59 54 48
59 72 21
59 97 71
59 108 7
59 118 36
59 129 3
59 136 4
59 140 56
59 142 16
59 157 5
59 165 13
59 170 14
60 23 1
60 24 293
60 33 114
60 39 4
60 41 343
60 51 83
60 54 12
60 72 8
60 97 50
60 108 4
60 118 8
60 140 27
60 142 8
60 157 1
60 165 1
62 7 5
62 23 4
62 24 524
62 33 83
62 39 3
62 41 16
62 51 52
62 54 24
62 72 58
62 97 21
62 108 14
62 118 115
62 129 1
62 136 2
62 140 1313
62 142 15
62 157 3
62 165 2
62 170 11
63 24 104
63 33 233
63 41 3
63 51 4
63 54 2
63 72 1
63 97 31
63 108 294
63 118 6
63 129 15
63 136 3
63 140 9
64 7 28
64 23 1
64 24 151
64 33 3
64 39 9
64 51 17
64 54 10
64 72 27
64 97 1
64 118 35
64 136 1
64 140 212
64 142 2
64 170 3
65 23 1
65 24 1655
65 33 336
65 39 19
65 41 582
65 51 264
65 54 15
65 72 78
65 97 124
65 108 8
65 118 42
65 136 8
65 140 160
65 142 13
65 157 4
65 165 3
65 170 12
67 7 80
67 23 6
67 24 758
67 33 20
67 39 142
67 41 12
67 51 61
67 54 25
67 72 102
67 97 4
67 118 236
67 136 3
67 140 264
67 142 1
67 157 1
67 170 22
68 7 17
68 23 3
68 24 1714
68 33 48
68 39 43
68 41 20
68 51 987
68 54 159
68 72 19
68 97 7
68 118 1549
68 136 42
68 140 151
68 142 20
68 157 1
68 165 12
68 170 138
69 24 243
69 33 4
69 39 3
69 51 9
69 54 271
69 108 2
69 118 40
69 136 88
69 140 13
69 142 2
69 157 1
69 170 15
70 7 1
70 24 375
70 33 731
70 39 5
70 41 62
70 51 31
70 54 19
70 72 30
70 97 25
70 108 29
70 118 12
70 136 3
70 140 89
70 142 7
70 157 2
70 165 2
70 170 1
71 23 2
71 24 493
71 33 290
71 39 11
71 41 311
71 51 26
71 54 18
71 72 2
71 97 937
71 108 41
71 118 26
71 129 20
71 136 9
71 140 42
71 142 3
71 157 1
71 170 7
72 7 5
72 23 46
72 24 4077
72 33 314
72 39 58
72 41 118
72 51 207
72 54 97
72 72 1685
72 97 26
72 108 15
72 118 343
72 129 11
72 136 40
72 140 1796
72 142 54
72 157 6
72 165 7
72 170 30
73 24 1126
73 33 23
73 39 6
73 41 4
73 51 123
73 54 162
73 72 6
73 97 8
73 108 4
73 118 324
73 129 2
73 136 45
73 140 59
73 142 21
73 157 2
73 165 3
73 170 222
74 24 141
74 33 6
74 39 12
74 41 1
74 51 21
74 54 237
74 72 5
74 97 3
74 108 2
74 118 29
74 136 18
74 140 13
74 142 3
74 157 16
74 165 1
74 170 37
75 7 34
75 23 9
75 24 825
75 33 27
75 39 37
75 41 7
75 51 38
75 54 23
75 72 266
75 97 6
75 108 2
75 118 108
75 136 8
75 140 406
75 142 5
75 157 1
75 165 6
75 170 14
76 7 6
76 23 5
76 24 673
76 33 35
76 39 14
76 41 7
76 51 28
76 54 11
76 72 221
76 97 2
76 108 2
76 118 56
76 129 3
76 136 4
76 140 707
76 142 4
76 157 6
76 165 1
76 170 6
77 7 75
77 23 7
77 24 576
77 33 35
77 39 23
77 41 16
77 51 49
77 54 14
77 72 115
77 97 9
77 108 3
77 118 145
77 129 1
77 136 9
77 140 710
77 142 5
77 157 1
77 165 3
77 170 14
78 7 9
78 23 2
78 24 246
78 33 10
78 39 2
78 41 4
78 51 14
78 54 6
78 72 62
78 97 3
78 108 1
78 118 27
78 129 1
78 136 3
78 140 291
78 142 2
78 165 1
78 170 1
79 23 2
79 24 105
79 33 11
79 39 1
79 41 6
79 51 1
79 54 5
79 72 44
79 97 4
79 108 5
79 118 47
79 129 1
79 136 4
79 140 395
79 142 3
79 157 1
79 170 1
80 23 1
80 24 638
80 33 1142
80 39 8
80 41 12
80 51 23
80 54 18
80 72 9
80 97 78
80 108 508
80 118 13
80 129 44
80 136 4
80 140 44
80 142 13
80 157 1
80 165 1
80 170 1
81 23 1
81 24 757
81 33 27
81 39 8
81 41 7
81 51 57
81 54 571
81 72 11
81 97 5
81 118 52
81 136 54
81 140 46
81 142 9
81 157 46
81 165 1
81 170 35
82 7 6
82 24 161
82 33 6
82 39 5
82 41 1
82 51 57
82 54 27
82 72 6
82 97 4
82 118 540
82 129 1
82 136 3
82 140 44
82 142 3
82 157 2
82 170 8
83 24 431
83 33 6
83 39 5
83 51 28
83 54 173
83 97 3
83 118 60
83 136 72
83 140 8
83 142 3
83 170 72
84 24 472
84 33 6
84 39 3
84 41 1
84 51 19
84 54 196
84 72 2
84 97 2
84 118 77
84 136 87
84 140 16
84 142 5
84 157 2
84 165 2
84 170 60
85 23 1
85 24 282
85 33 186
85 39 7
85 41 38
85 51 37
85 54 10
85 72 123
85 97 6
85 108 5
85 118 24
85 136 7
85 140 301
85 142 5
85 165 2
85 170 8
86 7 12
86 23 4
86 24 408
86 33 8
86 39 109
86 41 5
86 51 62
86 54 12
86 72 122
86 97 9
86 118 67
86 129 2
86 136 4
86 140 112
86 142 7
86 157 1
86 170 6
88 24 230
88 39 3
88 41 1
88 51 44
88 54 64
88 72 3
88 97 1
88 118 118
88 136 41
88 140 7
88 142 3
88 170 109
89 24 157
89 41 1
89 51 54
89 54 7
89 72 2
89 118 68
89 136 12
89 140 8
89 170 50
90 7 1
90 23 4
90 24 376
90 33 39
90 39 1
90 41 8
90 51 31
90 54 17
90 72 39
90 97 8
90 108 4
90 118 57
90 136 6
90 140 1087
90 142 2
90 165 2
90 170 11
91 7 2
91 24 411
91 33 19
91 39 3
91 51 123
91 54 34
91 72 3
91 118 186
91 136 11
91 140 22
91 142 8
91 157 2
91 165 1
91 170 77
92 24 383
92 33 1040
92 39 5
92 41 12
92 51 15
92 54 10
92 72 9
92 97 52
92 108 475
92 118 20
92 129 24
92 136 2
92 140 33
92 142 3
92 170 6
93 24 57
93 33 101
93 39 3
93 41 53
93 51 10
93 54 2
93 72 2
93 97 133
93 108 24
93 118 5
93 129 9
93 140 5
93 142 1
93 170 2
94 24 207
94 33 60
94 39 1
94 41 10
94 51 34
94 54 17
94 72 31
94 97 3
94 108 3
94 118 7
94 140 573
94 142 24
94 157 4
94 170 3
95 7 2
95 24 485
95 33 186
95 39 2
95 41 386
95 51 46
95 54 11
95 72 6
95 97 395
95 108 19
95 118 18
95 129 9
95 136 9
95 140 28
95 142 4
95 170 5
96 23 2
96 24 312
96 33 320
96 39 12
96 41 46
96 51 46
96 54 26
96 72 47
96 97 20
96 108 7
96 118 12
96 136 9
96 140 213
96 142 5
96 165 4
96 170 17
97 23 2
97 24 3419
97 33 1268
97 39 11
97 41 702
97 51 166
97 54 89
97 72 22
97 97 4891
97 108 150
97 118 113
97 129 217
97 136 32
97 140 195
97 142 38
97 157 3
97 165 7
97 170 33
98 7 74
98 24 383
98 33 7
98 39 5
98 41 3
98 51 146
98 54 47
98 72 17
98 97 1
98 118 779
98 136 8
98 140 99
98 142 12
98 170 10
99 7 5
99 23 15
99 24 4516
99 33 238
99 39 59
99 41 193
99 51 259
99 54 130
99 72 114
99 97 57
99 108 21
99 118 206
99 129 1
99 136 20
99 140 291
99 142 74
99 157 27
99 165 61
99 170 40
100 7 14
100 23 1
100 24 250
100 33 25
100 41 5
100 51 24
100 54 12
100 72 33
100 97 1
100 108 2
100 118 51
100 129 3
100 136 6
100 140 772
100 142 4
100 165 1
100 170 1
101 24 715
101 33 28
101 39 62
101 41 11
101 51 79
101 54 263
101 72 9
101 97 10
101 118 143
101 129 1
101 136 18
101 140 47
101 142 39
101 157 26
101 165 3
101 170 176
102 7 2
102 24 1077
102 33 31
102 39 1
102 41 14
102 51 30
102 54 1110
102 72 12
102 97 7
102 108 4
102 118 136
102 129 1
102 136 143
102 140 66
102 142 11
102 157 11
102 165 8
102 170 107
103 23 1
103 24 250
103 33 4
103 39 4
103 41 1
103 51 157
103 54 17
103 72 1
103 97 3
103 118 292
103 129 1
103 136 4
103 140 26
103 142 7
103 157 1
103 170 54
104 24 177
104 33 464
104 41 2
104 51 10
104 54 9
104 72 1
104 97 37
104 108 318
104 118 10
104 129 1
104 140 14
104 142 1
105 7 7
105 23 1
105 24 1546
105 33 18
105 39 9
105 41 19
105 51 204
105 54 100
105 72 8
105 97 12
105 108 4
105 118 457
105 136 41
105 140 41
105 142 9
105 157 3
105 165 5
105 170 303
106 7 2
106 23 7
106 24 1750
106 33 122
106 39 11
106 41 264
106 51 158
106 54 32
106 72 80
106 97 18
106 118 76
106 129 1
106 136 22
106 140 130
106 142 35
106 157 10
106 165 24
106 170 9
107 7 1
107 23 1
107 24 290
107 33 811
107 39 3
107 41 12
107 51 12
107 54 12
107 72 1
107 97 43
107 108 341
107 118 5
107 129 18
107 136 3
107 140 23
107 142 3
107 165 2
107 170 3
108 24 2865
108 33 2814
108 39 12
108 41 90
108 51 105
108 54 56
108 72 18
108 97 302
108 108 1894
108 118 91
108 129 55
108 136 28
108 140 154
108 142 14
108 157 2
108 165 1
108 170 21
109 7 2
109 23 1
109 24 439
109 33 69
109 39 2
109 41 17
109 51 48
109 54 17
109 72 54
109 97 20
109 108 11
109 118 68
109 136 4
109 140 918
109 142 51
109 157 1
109 170 5
110 24 473
110 33 23
110 39 14
110 41 6
110 51 23
110 54 266
110 72 4
110 97 17
110 108 2
110 118 80
110 129 2
110 136 35
110 140 18
110 142 10
110 157 97
110 165 8
110 170 25
111 24 327
111 33 160
111 39 1
111 41 455
111 51 19
111 54 12
111 72 7
111 97 528
111 108 17
111 118 13
111 129 22
111 136 9
111 140 35
111 142 5
111 170 16
114 7 12
114 23 2
114 24 876
114 33 16
114 39 380
114 41 9
114 51 64
114 54 23
114 72 55
114 97 12
114 118 491
114 129 1
114 136 6
114 140 92
114 142 9
114 157 2
114 165 1
114 170 69
115 24 232
115 33 15
115 39 5
115 41 2
115 51 15
115 54 220
115 72 1
115 118 40
115 129 2
115 136 35
115 140 32
115 157 1
115 170 26
116 24 736
116 33 9
116 39 9
116 41 11
116 51 61
116 54 610
116 72 5
116 97 1
116 108 1
116 118 86
116 129 1
116 136 111
116 140 32
116 142 9
116 157 15
116 165 3
116 170 230
117 23 2
117 24 654
117 33 47
117 39 1
117 41 94
117 51 135
117 54 16
117 72 3
117 97 15
117 108 3
117 118 17
117 129 3
117 136 2
117 140 34
117 142 12
117 165 29
117 170 3
118 7 28
118 24 542
118 33 21
118 39 22
118 41 2
118 51 107
118 54 46
118 72 9
118 97 2
118 108 1
118 118 1192
118 136 6
118 140 87
118 142 4
118 157 1
118 170 27
119 7 23
119 24 122
119 33 6
119 39 5
119 41 3
119 51 25
119 54 9
119 72 8
119 97 1
119 118 212
119 136 3
119 140 38
119 170 6
120 24 255
120 33 64
120 41 197
120 51 37
120 54 3
120 72 2
120 97 46
120 108 5
120 118 8
120 136 2
120 140 20
120 142 3
120 165 2
120 170 6
121 7 3
121 23 2
121 24 3797
121 33 113
121 39 22
121 41 56
121 51 145
121 54 93
121 72 24
121 97 26
121 108 10
121 118 184
121 129 5
121 136 45
121 140 211
121 142 36
121 157 8
121 165 34
121 170 40
123 23 1
123 24 278
123 33 816
123 39 4
123 41 28
123 51 19
123 54 7
123 72 15
123 97 22
123 108 60
123 118 20
123 129 2
123 136 2
123 140 51
123 142 6
123 165 1
123 170 12
124 7 24
124 23 44
124 24 6858
124 33 234
124 39 239
124 41 140
124 51 318
124 54 219
124 72 129
124 97 75
124 108 17
124 118 348
124 129 2
124 136 55
124 140 521
124 142 103
124 157 37
124 165 74
124 170 50
125 23 1
125 24 620
125 33 20
125 39 13
125 41 34
125 51 71
125 54 30
125 72 7
125 97 15
125 118 23
125 129 1
125 136 6
125 140 40
125 142 9
125 157 2
125 165 74
125 170 5
126 23 6
126 24 1301
126 33 144
126 39 20
126 41 325
126 51 131
126 54 43
126 72 28
126 97 72
126 108 1
126 118 47
126 129 8
126 136 7
126 140 62
126 142 15
126 157 7
126 165 29
126 170 5
127 7 1
127 23 1
127 24 361
127 33 6
127 39 114
127 41 9
127 51 49
127 54 96
127 72 12
127 97 6
127 108 4
127 118 165
127 136 13
127 140 27
127 142 28
127 157 3
127 165 2
127 170 43
128 24 176
128 33 78
128 41 21
128 51 9
128 54 11
128 72 6
128 97 5
128 108 9
128 118 11
128 140 295
128 142 2
128 170 11
129 24 354
129 33 204
129 39 2
129 41 58
129 51 25
129 54 5
129 72 3
129 97 124
129 108 54
129 118 8
129 129 191
129 136 2
129 140 23
129 142 3
129 170 1
130 7 1
130 24 583
130 33 7
130 39 2
130 51 17
130 54 307
130 97 1
130 118 74
130 136 124
130 140 27
130 157 2
130 170 66
131 7 61
131 23 7
131 24 2007
131 33 73
131 39 59
131 41 28
131 51 256
131 54 110
131 72 20
131 97 22
131 108 3
131 118 4373
131 129 3
131 136 32
131 140 356
131 142 15
131 157 6
131 165 10
131 170 56
132 24 410
132 33 163
132 39 1
132 41 31
132 51 18
132 54 3
132 72 1
132 97 151
132 108 60
132 118 11
132 129 140
132 136 3
132 140 19
132 142 3
133 7 5
133 23 1
133 24 61
133 33 3
133 51 27
133 54 1
133 118 138
133 136 1
133 140 4
133 157 1
133 170 5
134 7 21
134 24 241
134 33 3
134 39 3
134 41 2
134 51 57
134 54 13
134 72 3
134 97 3
134 118 682
134 129 2
134 136 6
134 140 36
134 142 3
134 157 2
134 170 6
135 23 1
135 24 1366
135 33 46
135 39 35
135 41 15
135 51 132
135 54 51
135 72 5
135 97 3
135 108 4
135 118 307
135 129 1
135 136 29
135 140 82
135 142 24
135 157 3
135 165 8
135 170 249
136 7 1
136 24 1846
136 33 51
136 39 5
136 41 6
136 51 92
136 54 680
136 72 9
136 97 12
136 108 1
136 118 331
136 129 1
136 136 739
136 140 129
136 142 13
136 157 7
136 165 6
136 170 103
137 24 173
137 33 2
137 39 1
137 41 1
137 51 29
137 54 41
137 72 5
137 118 40
137 136 29
137 140 12
137 170 103
138 23 4
138 24 591
138 33 133
138 39 6
138 41 36
138 51 90
138 54 23
138 72 46
138 97 13
138 108 10
138 118 28
138 136 10
138 140 567
138 142 11
138 157 1
138 165 1
138 170 5
139 24 311
139 33 28
139 39 4
139 41 76
139 51 70
139 54 17
139 72 14
139 97 21
139 108 1
139 118 15
139 136 2
139 140 20
139 142 6
139 165 31
139 170 7
140 7 28
140 23 12
140 24 3195
140 33 255
140 39 21
140 41 29
140 51 105
140 54 132
140 72 165
140 97 30
140 108 14
140 118 613
140 129 4
140 136 25
140 140 6830
140 142 56
140 157 6
140 165 4
140 170 33
141 23 1
141 24 280
141 33 287
141 39 2
141 41 15
141 51 9
141 54 6
141 72 10
141 97 25
141 108 9
141 118 9
141 129 1
141 136 4
141 140 236
141 142 7
141 157 2
141 165 2
141 170 5
142 7 11
142 23 6
142 24 5059
142 33 102
142 39 307
142 41 61
142 51 283
142 54 584
142 72 36
142 97 60
142 108 8
142 118 767
142 129 3
142 136 67
142 140 322
142 142 261
142 157 31
142 165 33
142 170 795
143 7 64
143 23 4
143 24 1185
143 33 29
143 39 167
143 41 6
143 51 103
143 54 48
143 72 52
143 97 16
143 108 5
143 118 1205
143 136 7
143 140 214
143 142 14
143 157 4
143 165 4
143 170 42
144 7 2
144 23 5
144 24 5626
144 33 153
144 39 20
144 41 91
144 51 184
144 54 106
144 72 31
144 97 32
144 108 12
144 118 270
144 129 2
144 136 20
144 140 322
144 142 64
144 157 13
144 165 75
144 170 33
145 7 3
145 23 1
145 24 406
145 33 54
145 39 11
145 41 21
145 51 45
145 54 19
145 72 106
145 97 5
145 108 7
145 118 77
145 129 1
145 136 3
145 140 700
145 142 11
145 165 4
145 170 6
146 23 1
146 24 248
146 33 1
146 41 2
146 51 10
146 54 101
146 118 40
146 136 29
146 140 10
146 142 1
146 170 28
147 7 8
147 24 96
147 33 2
147 39 3
147 41 3
147 51 34
147 54 18
147 72 2
147 97 1
147 118 281
147 136 5
147 140 18
147 142 2
147 157 1
147 165 1
147 170 4
148 23 1
148 24 327
148 33 262
148 39 3
148 41 73
148 51 37
148 54 14
148 72 2
148 97 431
148 108 114
148 118 10
148 129 178
148 136 1
148 140 18
148 142 2
148 157 1
148 165 1
149 7 1
149 24 142
149 33 11
149 39 1
149 41 1
149 51 94
149 54 9
149 72 8
149 97 1
149 118 344
149 136 1
149 140 29
149 142 3
149 170 4
150 24 125
150 33 73
150 41 27
150 51 9
150 54 3
150 97 201
150 108 19
150 118 5
150 129 30
150 136 1
150 140 11
150 165 1
150 170 4
151 24 864
151 33 62
151 39 3
151 41 35
151 51 54
151 54 35
151 72 12
151 97 21
151 108 4
151 118 44
151 129 1
151 136 10
151 140 70
151 142 19
151 157 2
151 165 61
151 170 7
152 7 1
152 24 2604
152 33 1251
152 39 35
152 41 282
152 51 151
152 54 76
152 72 308
152 97 83
152 108 51
152 118 170
152 129 1
152 136 13
152 140 725
152 142 32
152 157 3
152 165 7
152 170 28
153 24 2861
153 33 68
153 39 4
153 41 8
153 51 76
153 54 918
153 72 5
153 97 17
153 108 3
153 118 394
153 136 305
153 140 128
153 142 24
153 157 2
153 165 8
153 170 255
154 24 54
154 33 2
154 39 1
154 41 5
154 51 58
154 54 4
154 72 3
154 118 28
154 136 1
154 140 3
154 142 7
154 165 2
154 170 14
155 7 2
155 24 389
155 33 6
155 39 31
155 41 2
155 51 128
155 54 30
155 72 21
155 108 1
155 118 302
155 136 4
155 140 35
155 142 7
155 157 1
155 165 3
155 170 56
156 24 588
156 33 5
156 39 6
156 41 10
156 51 60
