"from" "to" "weight"
25 72 8
25 97 14
25 108 13
25 109 18
25 118 69
25 136 24
25 140 612
25 152 165
25 157 10
25 165 6
25 170 19
26 24 279
26 33 4
26 51 16
26 54 113
26 68 11
26 72 1
26 97 4
26 108 2
26 109 6
26 118 67
26 136 191
26 140 16
26 157 1
26 170 100
27 24 94
27 33 202
27 41 4
27 51 4
27 97 12
27 108 110
27 109 1
27 118 2
27 140 6
27 170 1
28 24 94
28 33 6
28 41 2
28 51 8
28 54 26
28 68 4
28 118 22
28 136 107
28 140 4
28 157 2
28 170 31
29 7 2
29 24 230
29 33 7
29 51 37
29 68 77
29 72 2
29 97 6
29 109 1
29 118 14
29 136 8
29 140 294
29 152 10
29 157 1
29 165 1
30 7 2
30 24 291
30 33 17
30 41 6
30 51 12
30 54 361
30 68 1
30 72 1
30 97 5
30 108 1
30 109 2
30 118 22
30 136 271
30 140 6
30 170 38
31 24 138
31 33 3
31 41 1
31 51 5
31 54 17
31 68 54
31 72 1
31 109 2
31 118 114
31 136 17
31 140 11
31 157 6
31 170 59
32 7 3
32 23 2
32 24 705
32 33 27
32 41 25
32 51 73
32 54 13
32 68 115
32 108 1
32 109 8
32 118 33
32 136 14
32 140 62
32 152 1
32 165 10
32 170 11
33 23 1
33 24 2453
33 33 6057
33 41 118
33 51 89
33 54 55
33 68 24
33 72 1
33 97 166
33 108 272
33 109 15
33 118 72
33 136 22
33 140 193
33 152 14
33 157 2
33 165 4
33 170 16
34 7 4
34 24 135
34 33 605
34 41 14
34 51 7
34 54 3
34 68 8
34 97 22
34 108 46
34 109 2
34 118 3
34 136 1
34 140 10
34 152 6
34 165 1
34 170 1
35 24 100
35 33 5
35 51 5
35 54 69
35 68 4
35 72 2
35 109 1
35 118 17
35 136 38
35 140 5
35 170 85
36 7 3
36 24 346
36 33 14
36 41 1
36 51 51
36 54 27
36 68 144
36 97 3
36 109 11
36 118 350
36 136 18
36 140 16
36 157 2
36 170 37
37 7 2
37 24 832
37 33 24
37 41 7
37 51 52
37 54 67
37 68 7
37 97 8
37 109 3
37 118 32
37 136 38
37 140 18
37 157 6
37 165 11
37 170 5
38 7 1
38 23 4
38 24 2698
38 33 71
38 41 36
38 51 290
38 54 28
38 68 28
38 72 6
38 97 23
38 108 5
38 109 23
38 118 82
38 136 35
38 140 99
38 152 1
38 157 23
38 165 52
38 170 10
39 7 6
39 23 2
39 24 1064
39 33 406
39 41 22
39 51 107
39 54 50
39 68 92
39 72 3
39 97 9
39 108 4
39 109 21
39 118 291
39 136 48
39 140 133
39 152 3
39 157 13
39 165 3
39 170 70
40 24 221
40 33 152
40 41 97
40 51 20
40 54 3
40 68 2
40 97 331
40 108 28
40 118 9
40 140 14
40 152 1
40 170 1
41 24 2097
41 33 421
41 41 960
41 51 156
41 54 32
41 68 18
41 72 5
41 97 286
41 108 20
41 109 9
41 118 68
41 136 21
41 140 81
41 152 9
41 157 3
41 165 6
41 170 12
42 24 171
42 33 89
42 41 37
42 51 14
42 54 3
42 68 5
42 97 210
42 108 34
42 109 2
42 118 4
42 136 8
42 140 8
42 170 1
43 7 1
43 23 1
43 24 211
43 33 23
43 41 5
43 51 10
43 54 7
43 68 25
43 97 5
43 109 4
43 118 53
43 136 18
43 140 19
43 157 1
43 165 6
43 170 77
44 7 1
44 23 2
44 24 527
44 33 38
44 41 5
44 51 35
44 54 18
44 68 12
44 97 9
44 108 5
44 109 4
44 118 22
44 136 15
44 140 21
44 152 1
44 157 1
44 165 10
44 170 23
45 23 9
45 24 3696
45 33 173
45 41 50
45 51 194
45 54 78
45 68 57
45 72 3
45 97 25
45 108 10
45 109 45
45 118 173
45 136 70
45 140 170
45 152 1
45 157 37
45 165 30
45 170 74
46 7 1
46 23 3
46 24 1164
46 33 36
46 41 35
46 51 90
46 54 157
46 68 10
46 72 1
46 97 9
46 108 2
46 109 7
46 118 51
46 136 77
46 140 56
46 157 21
46 165 14
46 170 38
47 7 1
47 24 285
47 33 550
47 41 30
47 51 10
47 54 1
47 68 7
47 72 1
47 97 22
47 108 146
47 118 8
47 136 5
47 140 16
47 152 2
47 170 1
48 7 2
48 24 429
48 33 18
48 41 7
48 51 15
48 54 26
48 68 67
48 72 4
48 108 1
48 109 3
48 118 102
48 136 13
48 140 11
48 152 1
48 157 4
48 170 59
49 24 300
49 33 109
49 41 200
49 51 30
49 54 14
49 68 3
49 97 68
49 108 4
49 109 1
49 118 8
49 136 3
49 140 8
49 165 1
49 170 1
50 7 1
50 23 3
50 24 562
50 33 26
50 41 5
50 51 56
50 54 25
50 68 25
50 72 2
50 97 7
50 108 1
50 109 14
50 118 54
50 136 28
50 140 37
50 165 4
50 170 40
51 7 2
51 23 3
51 24 3740
51 33 117
51 41 147
51 51 947
51 54 105
51 68 67
51 72 5
51 97 43
51 108 6
51 109 32
51 118 103
51 136 52
51 140 195
51 152 13
51 157 20
51 165 39
51 170 20
52 7 2
52 23 1
52 24 1214
52 33 23
52 41 28
52 51 102
52 54 10
52 68 58
52 72 7
52 97 4
52 108 3
52 109 14
52 118 34
52 136 13
52 140 40
52 152 4
52 157 14
52 165 10
52 170 19
53 23 2
53 24 1802
53 33 135
53 41 313
53 51 216
53 54 41
53 68 24
53 72 5
53 97 91
53 108 11
53 109 8
53 118 28
53 136 26
53 140 60
53 152 7
53 157 7
53 165 5
53 170 19
54 7 4
54 23 1
54 24 2524
54 33 71
54 41 29
54 51 73
54 54 2456
54 68 26
54 72 5
54 97 9
54 108 2
54 109 23
54 118 189
54 136 903
54 140 102
54 157 5
54 165 4
54 170 189
55 7 2
55 24 566
55 33 156
55 41 15
55 51 237
55 54 9
55 68 26
55 72 2
55 97 9
55 108 5
55 109 3
55 118 21
55 136 7
55 140 550
55 152 8
55 157 4
55 170 3
56 24 543
56 33 1220
56 41 49
56 51 27
56 54 14
56 68 9
56 97 90
56 108 103
56 118 22
56 136 14
56 140 30
56 152 9
56 170 4
57 24 260
57 33 1110
57 41 31
57 51 15
57 54 16
57 68 7
57 97 44
57 108 92
57 118 11
57 136 11
57 140 24
57 152 6
57 165 2
57 170 5
58 7 3
58 24 332
58 33 777
58 41 30
58 51 7
58 54 5
58 68 11
58 97 54
58 108 39
58 109 6
58 118 12
58 136 10
58 140 37
58 152 8
58 157 1
58 170 3
59 23 1
59 24 962
59 33 51
59 41 146
59 51 274
59 54 26
59 68 19
59 97 35
59 108 1
59 109 5
59 118 18
59 136 12
59 140 27
59 152 5
59 157 7
59 165 4
59 170 4
60 7 3
60 24 450
60 33 94
60 41 176
60 51 61
60 54 11
60 68 4
60 72 1
60 97 36
60 108 3
60 118 4
60 136 2
60 140 26
60 152 5
60 165 1
60 170 2
61 23 1
61 24 283
61 33 2
61 41 1
61 51 4
61 54 27
61 68 11
61 72 4
61 109 7
61 118 86
61 136 59
61 140 5
61 157 1
61 170 60
62 7 4
62 23 1
62 24 496
62 33 67
62 41 14
62 51 79
62 54 27
62 68 36
62 72 6
62 97 21
62 108 3
62 109 5
62 118 103
62 136 13
62 140 976
62 152 6
62 157 1
62 170 17
63 24 282
63 33 485
63 41 11
63 51 16
63 54 12
63 68 1
63 97 45
63 108 297
63 118 4
63 136 6
63 140 11
63 152 1
63 170 4
64 7 29
64 23 5
64 24 135
64 33 5
64 51 14
64 68 25
64 97 2
64 118 43
64 136 1
64 140 207
64 165 1
64 170 8
65 24 1357
65 33 152
65 41 247
65 51 426
65 54 28
65 68 111
65 72 2
65 97 43
65 108 11
65 109 4
65 118 37
65 136 14
65 140 194
65 152 73
65 157 2
65 165 9
65 170 9
66 7 2
66 23 1
66 24 153
66 33 2
66 51 8
66 54 19
66 68 128
66 97 1
66 118 180
66 136 19
66 140 6
66 165 1
66 170 37
67 7 44
67 23 32
67 24 709
67 33 57
67 41 2
67 51 43
67 54 18
67 68 123
67 72 1
67 97 4
67 108 2
67 109 11
67 118 207
67 136 25
67 140 324
67 152 3
67 157 1
67 170 17
68 7 3
68 23 2
68 24 1406
68 33 35
68 41 7
68 51 42
68 54 70
68 68 843
68 72 4
68 97 5
68 108 1
68 109 20
68 118 991
68 136 63
68 140 66
68 152 2
68 165 3
68 170 161
69 24 235
69 33 7
69 41 3
69 51 10
69 54 140
69 68 3
69 109 4
69 118 14
69 136 203
69 140 3
69 170 28
70 24 388
70 33 530
70 41 71
70 51 69
70 54 17
70 68 15
70 72 1
70 97 23
70 108 29
70 109 1
70 118 11
70 136 7
70 140 76
70 152 72
70 165 4
70 170 4
71 24 535
71 33 230
71 41 159
71 51 43
71 54 15
71 68 3
71 97 631
71 108 21
71 109 2
71 118 11
71 136 14
71 140 22
71 152 3
71 157 2
71 165 1
71 170 6
72 7 14
72 23 94
72 24 2931
72 33 171
72 41 57
72 51 234
72 54 63
72 68 1025
72 72 1
72 97 23
72 108 7
72 109 30
72 118 193
72 136 62
72 140 1392
72 152 113
72 157 5
72 165 2
72 170 53
73 7 3
73 23 1
73 24 611
73 33 6
73 41 4
73 51 20
73 54 80
73 68 24
73 72 6
73 108 2
73 109 6
73 118 160
73 136 83
73 140 8
73 170 173
74 24 211
74 33 9
74 41 1
74 51 11
74 54 170
74 68 2
74 97 1
74 109 2
74 118 29
74 136 88
74 140 11
74 157 5
74 165 2
74 170 21
75 7 31
75 23 14
75 24 806
75 33 42
75 41 9
75 51 67
75 54 14
75 68 237
75 97 3
75 108 1
75 109 8
75 118 74
75 136 17
75 140 522
75 152 5
75 157 2
75 165 3
75 170 9
76 23 7
76 24 590
76 33 30
76 41 6
76 51 53
76 54 15
76 68 235
76 72 3
76 97 2
76 108 1
76 109 6
76 118 22
76 136 9
76 140 603
76 152 24
76 165 3
76 170 5
77 7 53
77 23 1
77 24 589
77 33 15
77 41 2
77 51 37
77 54 13
77 68 135
77 97 9
77 108 2
77 109 1
77 118 71
77 136 19
77 140 650
77 152 4
77 157 2
77 170 4
78 7 5
78 24 189
78 33 6
78 41 3
78 51 19
78 54 2
78 68 45
78 97 14
78 109 1
78 118 26
78 136 7
78 140 282
78 152 6
78 170 4
79 23 1
79 24 98
79 33 8
79 41 3
79 51 14
79 54 1
79 68 47
79 97 1
79 118 14
79 136 3
79 140 298
79 152 9
79 170 3
80 7 2
80 24 759
80 33 869
80 41 54
80 51 30
80 54 19
80 68 10
80 72 2
80 97 92
80 108 395
80 109 4
80 118 8
80 136 12
80 140 30
80 152 1
80 170 5
81 24 457
81 33 7
81 41 11
81 51 18
81 54 297
81 68 3
81 97 3
81 108 2
81 109 8
81 118 23
81 136 179
81 140 13
81 157 10
81 165 7
81 170 36
82 7 1
82 23 1
82 24 175
82 33 13
82 41 6
82 51 10
82 54 12
82 68 73
82 97 2
82 108 3
82 109 1
82 118 421
82 136 12
82 140 27
82 170 11
83 7 1
83 24 253
83 33 4
83 41 1
83 51 5
83 54 63
83 68 21
83 118 73
83 136 174
83 140 3
83 170 70
84 23 2
84 24 211
84 33 7
84 41 3
84 51 9
84 54 84
84 68 5
84 72 1
84 97 1
84 118 43
84 136 166
84 140 4
84 170 61
85 24 237
85 33 49
85 41 29
85 51 90
85 54 7
85 68 93
85 97 7
85 108 7
85 109 5
85 118 24
85 136 7
85 140 235
85 152 68
85 157 1
85 165 1
85 170 5
86 7 4
86 23 11
86 24 390
86 33 67
86 41 7
86 51 39
86 54 12
86 68 114
86 109 7
86 118 25
86 136 3
86 140 120
86 152 5
86 157 4
86 165 3
86 170 15
87 24 95
87 33 4
87 41 2
87 54 1
87 68 55
87 72 1
87 109 1
87 118 64
87 136 12
87 140 1
87 157 1
87 170 29
88 24 241
88 33 7
88 41 1
88 51 4
88 54 46
88 68 25
88 97 2
88 109 3
88 118 86
88 136 119
88 140 3
88 165 2
88 170 79
89 24 253
89 33 2
89 41 1
89 51 8
89 54 22
89 68 14
89 72 1
89 97 3
89 109 4
89 118 66
89 136 26
89 140 2
89 170 77
90 23 2
90 24 305
90 33 35
90 41 8
90 51 57
90 54 10
90 68 27
90 72 3
90 97 5
90 108 6
90 109 3
90 118 58
90 136 8
90 140 765
90 152 10
90 170 7
91 24 338
91 33 5
91 51 12
91 54 35
91 68 88
91 72 3
91 97 1
91 108 1
91 109 9
91 118 169
91 136 60
91 140 16
91 152 6
91 157 1
91 170 78
92 7 2
92 24 448
92 33 949
92 41 39
92 51 29
92 54 2
92 68 9
92 72 2
92 97 46
92 108 313
92 109 3
92 118 3
92 136 12
92 140 34
92 165 1
92 170 7
93 24 59
93 33 75
93 41 24
93 51 7
93 54 1
93 97 136
93 108 9
93 118 3
93 136 1
93 140 3
94 7 6
94 24 216
94 33 59
94 41 9
94 51 155
94 54 3
94 68 26
94 97 5
94 108 11
94 109 2
94 118 20
94 136 7
94 140 469
94 152 4
94 170 2
95 24 491
95 33 186
95 41 319
95 51 70
95 54 21
95 68 3
95 72 1
95 97 277
95 108 13
95 109 5
95 118 13
95 136 11
95 140 23
95 152 2
95 170 9
96 24 290
96 33 100
96 41 40
96 51 133
96 54 8
96 68 22
96 72 2
96 97 5
96 108 8
96 109 1
96 118 4
96 136 4
96 140 109
96 152 32
96 157 2
96 170 10
97 7 2
97 23 1
97 24 2543
97 33 909
97 41 649
97 51 150
97 54 64
97 68 43
97 72 6
97 97 3723
97 108 211
97 109 24
97 118 84
97 136 45
97 140 123
97 152 8
97 157 10
97 165 6
97 170 30
98 7 40
98 24 328
98 33 13
98 41 3
98 51 42
98 54 23
98 68 116
98 109 4
98 118 600
98 136 11
98 140 61
98 170 42
99 7 2
99 23 12
99 24 2776
99 33 84
99 41 84
99 51 277
99 54 41
99 68 76
99 72 2
99 97 17
99 108 5
99 109 27
99 118 95
99 136 57
99 140 176
99 152 19
99 157 14
99 165 18
99 170 29
100 7 11
100 24 125
100 33 8
100 41 5
100 51 19
100 54 13
100 68 29
100 97 4
100 118 29
100 136 5
100 140 519
100 152 2
100 170 5
101 24 662
101 33 52
101 41 10
101 51 26
101 54 166
101 68 22
101 72 1
101 97 3
101 108 1
101 109 14
101 118 86
101 136 113
101 140 33
101 157 4
101 165 1
101 170 168
102 7 1
102 24 634
102 33 17
102 51 42
102 54 595
102 68 6
102 72 1
102 97 3
102 108 1
102 109 5
102 118 93
102 136 435
102 140 32
102 157 5
102 165 4
102 170 64
103 7 1
103 24 234
103 33 3
103 41 1
103 51 6
103 54 20
103 68 105
103 72 1
103 97 3
103 109 1
103 118 223
103 136 12
103 140 5
103 170 29
104 7 5
104 23 1
104 24 415
104 33 708
104 41 27
104 51 19
104 54 4
104 68 7
104 72 1
104 97 63
104 108 233
104 118 8
104 136 9
104 140 27
104 152 3
104 170 1
105 7 2
105 23 2
105 24 1068
105 33 20
105 41 2
105 51 32
105 54 70
105 68 104
105 72 8
105 97 4
105 108 2
105 109 2
105 118 415
105 136 131
105 140 48
105 165 1
105 170 247
106 7 1
106 23 4
106 24 1264
106 33 76
106 41 78
106 51 238
106 54 28
106 68 62
106 72 1
106 97 18
106 108 3
106 109 17
106 118 53
106 136 17
106 140 86
106 152 27
106 157 4
106 165 8
106 170 9
107 24 311
107 33 689
107 41 4
107 51 14
107 68 15
107 72 1
107 97 48
107 108 187
107 109 1
107 118 3
107 136 9
107 140 26
107 152 6
107 157 1
107 170 1
108 7 3
108 24 2435
108 33 2013
108 41 67
108 51 104
108 54 31
108 68 26
108 72 2
108 97 196
108 108 1119
108 109 6
108 118 41
108 136 33
108 140 165
108 152 2
108 157 5
108 165 4
108 170 14
109 7 1
109 23 1
109 24 489
109 33 78
109 41 10
109 51 227
109 54 19
109 68 51
109 72 3
109 97 18
109 108 2
109 109 22
109 118 43
109 136 16
109 140 813
109 152 17
109 157 1
109 170 9
110 23 1
110 24 467
110 33 20
110 41 5
110 51 26
110 54 220
110 68 3
110 72 2
110 97 2
110 109 3
110 118 32
110 136 75
110 140 20
110 152 2
110 157 46
110 165 3
110 170 20
111 7 1
111 24 581
111 33 147
111 41 251
111 51 58
111 54 6
111 68 8
111 97 341
111 108 19
111 109 3
111 118 23
111 136 5
111 140 19
111 152 1
111 170 7
112 24 19
112 51 6
112 54 22
112 68 2
112 118 7
112 136 24
112 140 1
112 170 19
113 24 100
113 41 1
113 51 2
113 54 8
113 68 5
113 118 40
113 136 19
113 140 2
113 170 45
114 7 21
114 23 5
114 24 732
114 33 161
114 41 8
114 51 48
114 54 21
114 68 86
114 72 1
114 97 3
114 109 12
114 118 443
114 136 26
114 140 113
114 152 1
114 157 5
114 165 1
114 170 89
115 7 1
115 24 198
115 33 6
115 41 5
115 51 9
115 54 201
115 68 3
115 97 6
115 109 4
115 118 15
115 136 100
115 140 7
115 165 2
115 170 28
116 24 567
116 33 12
116 41 3
116 51 25
116 54 367
116 68 14
116 72 1
116 109 7
116 118 70
116 136 293
116 140 17
116 170 199
117 24 543
117 33 30
117 41 59
117 51 80
117 54 8
117 68 7
117 72 1
117 97 17
117 108 2
117 109 7
117 118 9
117 140 14
117 165 7
117 170 4
118 7 43
118 23 4
118 24 2237
118 33 62
118 41 23
118 51 81
118 54 81
118 68 341
118 72 3
118 97 20
118 108 4
118 109 15
118 118 4568
118 136 62
118 140 227
118 157 3
118 165 2
118 170 84
119 7 3
119 24 97
119 33 2
119 41 1
119 51 11
119 54 6
119 68 10
119 72 1
119 109 1
119 118 185
119 136 6
119 140 11
119 170 9
120 24 239
120 33 34
120 41 122
120 51 25
120 54 3
120 68 2
120 97 34
120 108 6
120 118 1
120 136 6
120 140 6
120 157 2
120 165 2
121 7 4
121 23 4
121 24 3257
121 33 75
121 41 51
121 51 116
121 54 60
121 68 34
121 72 3
121 97 19
121 108 4
121 109 31
121 118 116
121 136 43
121 140 122
121 152 2
121 157 21
121 165 28
121 170 24
122 24 96
122 33 175
122 41 16
122 51 5
122 54 2
122 97 66
122 108 17
122 118 5
122 136 1
122 140 5
122 170 1
123 24 288
123 33 867
123 41 43
123 51 38
123 54 15
123 68 13
123 97 36
123 108 74
123 109 2
123 118 3
123 136 6
123 140 43
123 152 13
123 170 3
124 7 15
124 23 28
124 24 4140
124 33 156
124 41 96
124 51 351
124 54 46
124 68 154
124 72 13
124 97 27
124 108 9
124 109 35
124 118 179
124 136 57
124 140 166
124 152 3
124 157 14
124 165 36
124 170 38
125 24 445
125 33 15
125 41 29
125 51 75
125 54 16
125 68 12
125 97 6
125 109 9
125 118 6
125 136 9
125 140 29
125 152 1
125 157 4
125 165 47
125 170 4
126 24 1077
126 33 80
126 41 256
126 51 115
126 54 37
126 68 17
126 97 58
126 108 14
126 109 3
126 118 41
126 136 14
126 140 57
126 165 17
126 170 14
127 24 237
127 33 40
127 41 3
127 51 18
127 54 32
127 68 24
127 97 1
127 109 1
127 118 112
127 136 22
127 140 17
127 157 2
127 170 46
128 24 168
128 33 112
128 41 7
128 51 170
128 54 4
128 68 9
128 97 8
128 108 11
128 118 8
128 136 5
128 140 210
128 152 2
128 157 2
128 170 3
129 24 460
129 33 192
129 41 130
129 51 12
129 54 2
129 68 2
129 97 154
129 108 63
129 109 2
129 118 8
129 136 1
129 140 9
129 165 1
129 170 2
130 24 332
130 33 5
130 41 1
130 51 31
130 54 232
130 68 7
130 97 1
130 118 107
130 136 360
130 140 14
130 157 3
130 165 3
130 170 167
131 7 2
131 24 52
131 33 2
131 41 1
131 51 1
131 68 50
131 118 134
131 136 6
131 140 6
131 170 3
132 24 303
132 33 132
132 41 101
132 51 16
132 54 3
132 68 2
132 97 134
132 108 27
132 109 3
132 118 3
132 136 6
132 140 3
132 165 2
132 170 1
133 7 3
133 24 47
133 33 2
133 41 1
133 51 4
133 54 1
133 68 26
133 118 147
133 136 5
133 140 8
133 170 7
134 7 13
134 24 146
134 33 2
134 41 1
134 51 12
134 54 14
134 68 82
134 97 1
134 118 515
134 136 9
134 140 13
134 170 17
135 7 3
135 23 2
135 24 768
135 33 26
135 41 9
135 51 28
135 54 28
135 68 67
135 72 1
135 97 8
135 109 9
135 118 172
135 136 60
135 140 33
135 157 1
135 165 1
135 170 144
136 7 14
136 23 1
136 24 1211
136 33 38
136 41 10
136 51 48
136 54 396
136 68 10
136 72 1
136 97 3
136 108 1
136 109 5
136 118 191
136 136 1059
136 140 70
136 157 7
136 165 2
136 170 78
137 24 140
137 33 1
137 41 2
137 51 9
137 54 78
137 68 16
137 72 2
137 97 1
137 109 3
137 118 58
137 136 85
137 140 3
137 157 1
137 170 86
138 7 5
138 24 475
138 33 93
138 41 29
138 51 270
138 54 15
138 68 45
138 97 10
138 108 3
138 109 4
138 118 15
138 136 9
138 140 424
138 152 33
138 170 7
139 24 300
139 33 14
139 41 54
139 51 65
139 54 8
139 68 6
139 97 10
139 108 1
139 109 3
139 118 6
139 136 12
139 140 13
139 165 33
139 170 1
140 7 20
140 23 10
140 24 2201
140 33 134
140 41 29
140 51 174
140 54 67
140 68 168
140 72 3
140 97 20
140 108 2
140 109 17
140 118 300
140 136 43
140 140 5662
140 152 30
140 157 11
140 165 2
140 170 25
141 23 1
141 24 342
141 33 230
141 41 18
141 51 147
141 54 6
141 68 18
141 97 15
141 108 13
141 109 2
141 118 12
141 136 1
141 140 185
141 152 8
141 170 6
142 7 11
142 23 5
142 24 3521
142 33 209
142 41 31
142 51 169
142 54 298
142 68 125
142 72 9
142 97 25
142 108 6
142 109 122
142 118 487
142 136 214
142 140 180
142 152 4
142 157 15
142 165 23
142 170 685
143 7 55
143 23 10
143 24 1104
143 33 108
143 41 9
143 51 91
143 54 57
143 68 164
143 97 3
143 108 3
143 109 11
143 118 1119
143 136 31
143 140 251
143 152 1
143 157 4
143 170 122
144 7 3
144 23 3
144 24 3665
144 33 98
144 41 84
144 51 206
144 54 49
144 68 38
144 72 11
144 97 22
144 108 9
144 109 40
144 118 124
144 136 52
144 140 163
144 152 3
144 157 11
144 165 45
144 170 28
145 24 379
145 33 21
145 41 14
145 51 88
145 54 6
145 68 67
145 97 10
145 108 3
145 109 1
145 118 37
145 136 13
145 140 617
145 152 30
145 157 4
145 170 6
146 23 1
146 24 179
146 51 9
146 54 75
146 97 1
146 109 1
146 118 38
146 136 75
146 140 6
146 170 19
147 7 6
147 24 62
147 33 2
147 51 4
147 68 32
147 97 2
147 118 184
147 140 6
147 157 1
147 170 15
148 24 441
148 33 242
148 41 139
148 51 26
148 54 9
148 68 1
148 97 345
148 108 88
148 109 1
148 118 4
148 136 6
148 140 10
148 170 1
149 7 1
149 24 138
149 33 4
149 41 1
149 51 12
149 54 8
149 68 88
149 109 2
149 118 278
149 136 6
149 140 15
149 170 20
150 23 1
150 24 125
150 33 37
150 41 50
150 51 11
150 54 5
150 68 1
150 72 1
150 97 190
150 108 12
150 109 1
150 118 3
150 136 4
150 140 3
150 170 1
151 24 222
151 33 8
151 41 4
151 51 21
151 54 11
151 68 3
151 72 1
151 97 5
151 109 4
151 118 9
151 136 3
151 140 13
151 157 1
151 165 27
152 7 13
152 23 5
152 24 2013
152 33 378
152 41 161
152 51 298
152 54 35
152 68 166
152 72 3
152 97 67
152 108 50
152 109 9
152 118 81
152 136 27
152 140 631
152 152 458
152 157 6
152 165 4
152 170 21
153 7 4
153 24 1497
153 33 26
153 41 7
153 51 59
153 54 602
153 68 27
153 72 1
153 97 3
153 108 3
153 109 3
153 118 349
153 136 1042
153 140 72
153 157 9
153 165 1
153 170 296
154 7 1
154 24 91
154 33 3
154 41 4
154 51 11
154 54 3
154 68 61
154 108 1
154 109 5
154 118 80
154 136 5
154 140 5
154 170 24
155 7 7
