"from" "to" "weight"
24 118 3301
24 136 1093
24 138 120
24 140 3351
24 152 480
24 153 367
24 157 787
24 165 500
24 170 860
25 7 20
25 23 5
25 24 1597
25 33 268
25 41 179
25 46 12
25 51 130
25 54 31
25 68 310
25 72 5
25 97 57
25 108 83
25 109 49
25 118 145
25 136 25
25 138 64
25 140 635
25 152 336
25 153 5
25 157 11
25 165 9
25 170 20
26 7 1
26 24 203
26 33 4
26 51 2
26 54 99
26 68 7
26 72 1
26 97 1
26 108 1
26 109 7
26 118 110
26 136 102
26 140 7
26 152 2
26 153 136
26 157 5
26 170 86
27 24 92
27 33 176
27 41 7
27 51 1
27 68 2
27 97 14
27 108 145
27 109 5
27 118 14
27 138 6
27 140 18
27 152 7
27 157 4
27 170 2
28 24 103
28 33 3
28 51 4
28 54 39
28 68 2
28 109 1
28 118 33
28 136 66
28 138 1
28 140 12
28 153 51
28 157 3
28 170 27
29 7 10
29 24 216
29 33 29
29 41 26
29 46 2
29 51 15
29 54 5
29 68 42
29 97 5
29 108 9
29 109 3
29 118 58
29 136 2
29 138 35
29 140 342
29 152 36
29 157 2
29 165 1
29 170 10
30 7 2
30 24 283
30 33 21
30 41 3
30 46 5
30 51 5
30 54 222
30 68 6
30 72 2
30 97 3
30 108 2
30 109 11
30 118 65
30 136 297
30 140 27
30 152 2
30 153 51
30 157 6
30 170 53
31 7 1
31 24 126
31 33 9
31 41 1
31 46 1
31 51 5
31 54 17
31 68 61
31 72 1
31 108 2
31 109 9
31 118 185
31 136 19
31 140 17
31 153 22
31 165 1
31 170 51
32 7 3
32 23 1
32 24 845
32 33 39
32 41 43
32 46 4
32 51 61
32 54 21
32 68 113
32 97 5
32 108 8
32 109 38
32 118 65
32 136 15
32 138 13
32 140 109
32 152 23
32 153 4
32 157 14
32 165 11
32 170 4
33 7 4
33 23 1
33 24 2126
33 33 5033
33 41 174
33 46 4
33 51 56
33 54 35
33 68 23
33 72 1
33 97 231
33 108 919
33 109 26
33 118 135
33 136 33
33 138 48
33 140 317
33 152 252
33 153 3
33 157 17
33 165 1
33 170 57
34 24 192
34 33 526
34 41 33
34 46 1
34 51 6
34 54 3
34 68 4
34 97 31
34 108 118
34 109 13
34 118 10
34 136 5
34 138 23
34 140 45
34 152 26
34 153 1
34 157 1
34 170 7
36 7 3
36 24 345
36 33 26
36 41 9
36 46 1
36 51 18
36 54 16
36 68 127
36 97 5
36 108 1
36 109 25
36 118 491
36 136 11
36 140 38
36 152 5
36 153 6
36 157 14
36 165 1
36 170 45
37 24 593
37 33 41
37 41 41
37 46 118
37 51 42
37 54 94
37 68 24
37 97 18
37 108 11
37 109 12
37 118 53
37 136 37
37 138 1
37 140 35
37 152 8
37 153 1
37 157 32
37 165 11
37 170 31
38 7 2
38 24 2485
38 33 112
38 41 94
38 46 20
38 51 174
38 54 51
38 68 32
38 97 39
38 108 20
38 109 63
38 118 149
38 136 52
38 138 5
38 140 134
38 152 24
38 153 16
38 157 45
38 165 72
38 170 46
39 7 22
39 23 3
39 24 1131
39 33 668
39 41 32
39 46 7
39 51 62
39 54 64
39 68 70
39 72 2
39 97 12
39 108 11
39 109 107
39 118 393
39 136 58
39 138 9
39 140 137
39 152 9
39 153 12
39 157 25
39 165 1
39 170 160
40 7 2
40 24 254
40 33 183
40 41 96
40 46 3
40 51 30
40 54 5
40 68 3
40 72 2
40 97 231
40 108 93
40 109 3
40 118 11
40 136 3
40 138 1
40 140 20
40 152 10
40 153 3
40 157 1
40 165 2
40 170 4
41 7 2
41 24 1984
41 33 392
41 41 1076
41 46 3
41 51 104
41 54 34
41 68 35
41 72 2
41 97 343
41 108 58
41 109 37
41 118 84
41 136 38
41 138 9
41 140 142
41 152 50
41 153 9
41 157 20
41 165 16
41 170 28
42 24 210
42 33 117
42 41 50
42 46 1
42 51 27
42 54 7
42 68 2
42 97 153
42 108 80
42 109 3
42 118 16
42 136 7
42 138 2
42 140 17
42 152 16
42 153 1
42 157 1
42 170 6
43 24 133
43 33 22
43 41 5
43 51 7
43 54 13
43 68 11
43 97 1
43 108 2
43 109 33
43 118 77
43 136 31
43 140 17
43 152 1
43 153 3
43 157 7
43 165 3
43 170 77
44 7 3
44 24 510
44 33 50
44 41 16
44 46 5
44 51 28
44 54 7
44 68 16
44 97 6
44 108 2
44 109 28
44 118 47
44 136 26
44 138 1
44 140 25
44 152 4
44 153 1
44 157 11
44 165 7
44 170 18
46 7 1
46 24 1082
46 33 63
46 41 45
46 46 224
46 51 34
46 54 150
46 68 28
46 97 24
46 108 7
46 109 41
46 118 119
46 136 98
46 138 6
46 140 106
46 152 17
46 153 10
46 157 62
46 165 9
46 170 65
47 24 301
47 33 544
47 41 21
47 51 8
47 68 5
47 97 56
47 108 386
47 109 4
47 118 23
47 136 4
47 138 15
47 140 38
47 152 22
47 157 1
47 165 2
47 170 9
48 7 2
48 23 1
48 24 508
48 33 18
48 41 5
48 51 13
48 54 22
48 68 95
48 97 5
48 108 1
48 109 48
48 118 232
48 136 26
48 140 20
48 152 6
48 153 20
48 157 16
48 165 1
48 170 99
49 7 2
49 24 373
49 33 118
49 41 251
49 46 2
49 51 46
49 54 6
49 68 11
49 97 83
49 108 19
49 109 8
49 118 14
49 136 8
49 138 5
49 140 26
49 152 8
49 153 3
49 165 4
49 170 2
50 7 3
50 23 1
50 24 482
50 33 50
50 41 18
50 46 2
50 51 32
50 54 41
50 68 8
50 97 9
50 108 2
50 109 31
50 118 126
50 136 31
50 138 1
50 140 46
50 152 5
50 153 13
50 157 6
50 165 8
50 170 93
51 7 12
51 23 3
51 24 2911
51 33 101
51 41 164
51 46 18
51 51 775
51 54 46
51 68 46
51 72 3
51 97 55
51 108 28
51 109 76
51 118 166
51 136 57
51 138 16
51 140 162
51 152 23
51 153 15
51 157 80
51 165 51
51 170 45
52 7 1
52 23 3
52 24 1597
52 33 78
52 41 65
52 46 12
52 51 100
52 54 27
52 68 52
52 72 2
52 97 15
52 108 18
52 109 59
52 118 88
52 136 24
52 138 10
52 140 92
52 152 32
52 153 7
52 157 23
52 165 20
52 170 25
53 7 2
53 23 1
53 24 1727
53 33 142
53 41 378
53 46 6
53 51 178
53 54 21
53 68 41
53 72 3
53 97 106
53 108 20
53 109 24
53 118 77
53 136 17
53 138 6
53 140 88
53 152 44
53 153 3
53 157 7
53 165 13
53 170 21
54 7 3
54 24 2467
54 33 139
54 41 27
54 46 5
54 51 59
54 54 1877
54 68 45
54 72 1
54 97 21
54 108 14
54 109 74
54 118 397
54 136 1124
54 138 3
54 140 202
54 152 4
54 153 172
54 157 48
54 165 1
54 170 277
55 7 7
55 23 1
55 24 714
55 33 204
55 41 35
55 46 2
55 51 43
55 54 10
55 68 29
55 72 1
55 97 24
55 108 37
55 109 30
55 118 66
55 136 5
55 138 413
55 140 546
55 152 69
55 153 2
55 157 8
55 165 4
55 170 19
56 7 1
56 24 442
56 33 982
56 41 45
56 46 1
56 51 17
56 54 13
56 68 9
56 72 2
56 97 103
56 108 333
56 109 8
56 118 35
56 136 10
56 138 15
56 140 89
56 152 58
56 153 1
56 157 5
56 170 5
57 24 224
57 33 869
57 41 21
57 46 1
57 51 14
57 54 8
57 68 9
57 97 34
57 108 280
57 109 8
57 118 9
57 136 4
57 138 11
57 140 50
57 152 40
57 165 1
57 170 1
58 24 314
58 33 566
58 41 40
58 46 2
58 51 12
58 54 9
58 68 1
58 97 50
58 108 131
58 109 7
58 118 13
58 136 2
58 138 18
58 140 47
58 152 45
58 157 10
58 170 9
59 24 994
59 33 99
59 41 195
59 46 6
59 51 241
59 54 16
59 68 29
59 72 1
59 97 81
59 108 13
59 109 26
59 118 45
59 136 18
59 138 5
59 140 53
59 152 24
59 153 5
59 157 6
59 165 13
59 170 22
60 7 1
60 24 455
60 33 140
60 41 209
60 46 4
60 51 104
60 54 4
60 68 14
60 97 42
60 108 13
60 109 5
60 118 17
60 136 6
60 138 11
60 140 34
60 152 22
60 153 1
60 157 2
60 165 4
60 170 5
62 7 17
62 23 1
62 24 421
62 33 78
62 41 25
62 46 3
62 51 26
62 54 17
62 68 56
62 72 2
62 97 15
62 108 24
62 109 21
62 118 128
62 136 10
62 138 126
62 140 1015
62 152 67
62 153 2
62 157 4
62 170 22
63 24 268
63 33 398
63 41 16
63 51 8
63 54 8
63 68 1
63 97 79
63 108 502
63 109 3
63 118 14
63 136 8
63 138 2
63 140 46
63 152 18
63 153 1
63 157 1
63 165 2
63 170 1
64 7 54
64 23 5
64 24 114
64 33 9
64 41 3
64 46 1
64 51 11
64 54 1
64 68 33
64 108 1
64 109 5
64 118 66
64 136 16
64 138 12
64 140 160
64 152 11
64 153 2
64 157 1
64 165 4
64 170 8
65 7 4
65 24 1200
65 33 220
65 41 213
65 46 2
65 51 316
65 54 28
65 68 91
65 72 2
65 97 83
65 108 23
65 109 26
65 118 74
65 136 21
65 138 26
65 140 206
65 152 202
65 153 1
65 157 15
65 165 10
65 170 19
67 7 111
67 23 112
67 24 664
67 33 102
67 41 24
67 46 2
67 51 54
67 54 20
67 68 81
67 72 2
67 97 11
67 108 9
67 109 34
67 118 381
67 136 17
67 138 13
67 140 395
67 152 16
67 153 9
67 157 9
67 165 4
67 170 55
68 7 21
68 23 1
68 24 1143
68 33 41
68 41 10
68 51 52
68 54 49
68 68 861
68 97 4
68 108 7
68 109 45
68 118 1366
68 136 70
68 138 1
68 140 100
68 152 12
68 153 43
68 157 24
68 165 5
68 170 159
69 24 235
69 33 4
69 41 3
69 46 1
69 51 1
69 54 152
69 72 1
69 109 5
69 118 37
69 136 233
69 140 11
69 153 39
69 157 1
69 170 35
70 7 4
70 23 1
70 24 461
70 33 442
70 41 137
70 51 45
70 54 18
70 68 37
70 72 1
70 97 37
70 108 99
70 109 13
70 118 31
70 136 9
70 138 64
70 140 155
70 152 133
70 153 4
70 157 11
70 165 6
70 170 8
71 7 1
71 23 1
71 24 723
71 33 332
71 41 344
71 46 4
71 51 55
71 54 16
71 68 22
71 97 583
71 108 194
71 109 29
71 118 53
71 136 15
71 138 5
71 140 59
71 152 19
71 153 4
71 157 11
71 165 3
71 170 25
72 7 37
72 23 35
72 24 2727
72 33 322
72 41 121
72 46 10
72 51 181
72 54 53
72 68 835
72 72 4
72 97 63
72 108 34
72 109 103
72 118 434
72 136 60
72 138 126
72 140 1398
72 152 267
72 153 20
72 157 74
72 165 12
72 170 128
73 7 5
73 24 844
73 33 27
73 41 8
73 46 4
73 51 37
73 54 74
73 68 81
73 72 1
73 97 4
73 108 1
73 109 25
73 118 369
73 136 94
73 140 45
73 152 2
73 153 107
73 157 5
73 170 317
74 7 1
74 24 161
74 33 11
74 41 4
74 46 1
74 51 5
74 54 124
74 68 5
74 97 1
74 108 1
74 109 17
74 118 32
74 136 77
74 140 10
74 153 9
74 157 20
74 165 1
74 170 38
75 7 43
75 23 37
75 24 753
75 33 85
75 41 7
75 46 2
75 51 49
75 54 11
75 68 191
75 72 1
75 97 8
75 108 5
75 109 46
75 118 164
75 136 25
75 138 29
75 140 504
75 152 40
75 153 5
75 157 13
75 165 1
75 170 50
76 7 18
76 23 4
76 24 531
76 33 49
76 41 25
76 46 2
76 51 40
76 54 10
76 68 149
76 72 4
76 97 11
76 108 5
76 109 28
76 118 77
76 136 8
76 138 52
76 140 547
76 152 95
76 153 3
76 157 11
76 170 19
77 7 105
77 23 20
77 24 436
77 33 60
77 41 14
77 51 49
77 54 20
77 68 72
77 72 1
77 97 7
77 108 10
77 109 28
77 118 150
77 136 19
77 138 20
77 140 608
77 152 27
77 153 2
77 157 6
77 170 25
78 7 8
78 23 3
78 24 149
78 33 17
78 51 8
78 54 7
78 68 51
78 72 3
78 97 2
78 109 8
78 118 38
78 138 4
78 140 260
78 152 20
78 153 1
78 170 5
79 7 3
79 23 5
79 24 112
79 33 16
79 41 2
79 46 2
79 51 13
79 54 3
79 68 31
79 97 4
79 109 8
79 118 15
79 136 2
79 138 16
79 140 258
79 152 14
79 157 3
79 170 6
80 7 1
80 24 777
80 33 1075
80 41 68
80 46 4
80 51 43
80 54 26
80 68 21
80 72 2
80 97 192
80 108 844
80 109 19
80 118 22
80 136 17
80 138 10
80 140 138
80 152 39
80 153 2
80 157 4
80 165 7
80 170 8
81 7 1
81 24 488
81 33 30
81 41 28
81 46 2
81 51 22
81 54 265
81 68 26
81 72 1
81 97 11
81 108 6
81 109 34
81 118 68
81 136 215
81 138 4
81 140 37
81 152 3
81 153 30
81 157 51
81 170 51
82 7 9
82 24 348
82 33 19
82 41 7
82 51 14
82 54 18
82 68 62
82 97 8
82 108 3
82 109 16
82 118 728
82 136 15
82 140 50
82 152 6
82 153 5
82 157 2
82 165 1
82 170 24
83 7 1
83 24 179
83 33 5
83 41 2
83 46 1
83 51 11
83 54 73
83 68 8
83 109 6
83 118 105
83 136 68
83 138 1
83 140 8
83 152 1
83 153 176
83 157 3
83 170 62
84 7 2
84 23 1
84 24 182
84 33 9
84 41 1
84 51 8
84 54 54
84 68 2
84 97 3
84 108 1
84 109 2
84 118 76
84 136 72
84 140 11
84 153 112
84 157 3
84 170 37
85 7 1
85 23 1
85 24 334
85 33 121
85 41 43
85 51 55
85 54 11
85 68 69
85 97 22
85 108 26
85 109 10
85 118 41
85 136 4
85 138 101
85 140 224
85 152 66
85 153 2
85 157 1
85 170 11
86 7 20
86 23 8
86 24 368
86 33 67
86 41 13
86 46 3
86 51 40
86 54 5
86 68 70
86 97 1
86 109 15
86 118 60
86 136 5
86 138 4
86 140 98
86 152 11
86 153 3
86 157 5
86 165 3
86 170 13
87 24 70
87 33 6
87 41 3
87 51 4
87 54 10
87 68 34
87 97 1
87 108 3
87 109 10
87 118 57
87 136 6
87 140 4
87 153 3
87 165 1
87 170 22
88 7 1
88 24 230
88 33 7
88 41 8
88 46 1
88 51 16
88 54 55
88 68 17
88 97 1
88 108 1
88 109 14
88 118 157
88 136 59
88 140 24
88 152 2
88 153 112
88 157 2
88 165 2
88 170 101
89 7 5
89 24 193
89 33 4
89 41 5
89 46 4
89 51 9
89 54 21
89 68 35
89 97 1
89 109 11
89 118 157
89 136 33
89 140 12
89 153 24
89 157 5
89 165 1
89 170 57
90 7 21
90 23 2
90 24 267
90 33 65
90 41 14
90 46 1
90 51 20
90 54 9
90 68 39
90 97 15
90 108 5
90 109 25
90 118 83
90 136 4
90 138 97
90 140 767
90 152 31
90 153 3
90 157 3
90 165 1
90 170 15
91 7 2
91 24 245
91 33 13
91 41 6
91 51 10
91 54 27
91 68 100
91 97 1
91 109 15
91 118 246
91 136 34
91 140 40
91 152 1
91 153 28
91 157 2
91 170 90
92 7 1
92 24 454
92 33 1055
92 41 43
92 46 1
92 51 13
92 54 7
92 68 7
92 72 3
92 97 109
92 108 713
92 109 7
92 118 24
92 136 10
92 138 17
92 140 59
92 152 53
92 165 2
92 170 9
93 24 106
93 33 109
93 41 54
93 51 10
93 54 10
93 68 2
93 97 120
93 108 40
93 118 5
93 136 1
93 138 3
93 140 11
93 152 13
93 170 5
94 7 7
94 23 4
94 24 206
94 33 78
94 41 18
94 46 3
94 51 33
94 54 4
94 68 22
94 72 2
94 97 11
94 108 16
94 109 32
94 118 29
94 136 6
94 138 195
94 140 451
94 152 33
94 153 1
94 157 3
94 165 7
94 170 5
95 24 592
95 33 253
95 41 400
95 51 61
95 54 23
95 68 13
95 97 258
95 108 55
95 109 16
95 118 35
95 136 11
95 140 41
95 152 31
95 153 3
95 157 6
95 165 4
95 170 9
96 7 1
96 24 276
96 33 123
96 41 52
96 46 1
96 51 52
96 54 7
96 68 27
96 72 3
96 97 14
96 108 31
96 109 12
96 118 20
96 136 3
96 138 87
96 140 149
96 152 132
96 153 4
96 157 6
96 165 1
96 170 10
97 7 8
97 24 3362
97 33 1319
97 41 922
97 46 14
97 51 196
97 54 80
97 68 62
97 72 6
97 97 3980
97 108 625
97 109 70
97 118 179
97 136 64
97 138 24
97 140 273
97 152 151
97 153 3
97 157 28
97 165 9
97 170 59
98 7 46
98 23 2
98 24 354
98 33 35
98 41 4
98 46 2
98 51 29
98 54 24
98 68 57
98 72 1
98 97 5
98 108 3
98 109 16
98 118 782
98 136 19
98 138 4
98 140 150
98 152 11
98 153 7
98 157 10
98 170 51
99 7 6
99 23 1
99 24 1640
99 33 90
99 41 84
99 46 12
99 51 179
99 54 29
99 68 62
99 72 2
99 97 25
99 108 26
99 109 45
99 118 112
99 136 44
99 138 23
99 140 131
99 152 87
99 153 10
99 157 16
99 165 42
99 170 28
100 7 12
100 23 1
100 24 80
100 33 23
100 46 1
100 51 5
100 54 4
100 68 32
100 97 1
100 108 1
100 109 2
100 118 55
100 136 2
100 138 21
100 140 348
100 152 20
100 165 4
100 170 5
101 7 3
101 24 455
101 33 67
101 41 12
101 46 4
101 51 22
101 54 111
101 68 13
101 97 8
101 108 2
101 109 70
101 118 115
101 136 67
101 138 7
101 140 26
101 152 6
101 153 14
101 157 17
101 165 2
101 170 148
102 7 3
102 24 758
102 33 39
102 41 13
102 46 6
102 51 20
102 54 456
102 68 10
102 72 1
102 97 6
102 109 29
102 118 132
102 136 395
102 138 1
102 140 53
102 152 1
102 153 77
102 157 29
102 170 86
103 7 1
103 24 201
103 33 18
103 41 1
103 46 2
103 51 7
103 54 16
103 68 95
103 72 1
103 97 7
103 108 3
103 109 13
103 118 323
103 136 25
103 140 23
103 153 31
103 157 2
103 165 2
103 170 54
104 7 2
104 24 329
104 33 634
104 41 35
104 51 16
104 54 6
104 68 4
104 97 83
104 108 587
104 109 8
104 118 16
104 136 11
104 138 3
104 140 61
104 152 25
104 153 1
104 157 2
104 165 3
104 170 7
105 7 6
105 24 1293
105 33 36
105 41 14
105 46 5
105 51 38
105 54 109
105 68 172
105 97 7
105 108 3
105 109 52
105 118 733
105 136 122
105 138 1
105 140 87
105 152 1
105 153 117
105 157 19
105 165 7
105 170 323
106 7 1
106 24 856
106 33 74
106 41 132
106 46 6
106 51 201
106 54 8
106 68 49
106 72 2
106 97 22
106 108 18
106 109 27
106 118 73
106 136 17
106 138 9
106 140 116
106 152 91
106 153 4
106 157 4
106 165 6
106 170 12
107 24 275
107 33 516
107 41 19
107 46 1
107 51 17
107 54 4
107 68 10
107 72 1
107 97 54
107 108 456
107 109 9
107 118 14
107 136 9
107 138 2
107 140 34
107 152 21
107 153 1
107 157 4
107 165 1
107 170 3
108 7 3
108 24 2282
108 33 1846
108 41 90
108 46 1
108 51 85
108 54 24
108 68 26
108 72 3
108 97 449
108 108 2283
108 109 28
108 118 110
108 136 25
108 138 12
108 140 288
108 152 91
108 153 2
108 157 15
108 165 1
108 170 27
109 7 10
109 23 4
109 24 426
109 33 134
109 41 22
109 46 4
109 51 24
109 54 18
109 68 63
109 72 1
109 97 24
109 108 34
109 109 65
109 118 78
109 136 13
109 138 278
109 140 802
109 152 85
109 153 4
109 157 13
109 165 5
109 170 17
110 23 1
110 24 309
110 33 39
110 41 14
110 46 8
110 51 17
110 54 122
110 68 8
110 97 9
110 108 3
110 109 29
110 118 49
110 136 68
110 140 18
110 152 5
110 153 13
110 157 45
110 165 2
110 170 31
111 7 1
111 24 658
111 33 234
111 41 419
111 46 4
111 51 48
111 54 11
111 68 14
111 72 4
111 97 348
111 108 93
111 109 22
111 118 26
111 136 16
111 138 4
111 140 33
111 152 17
111 153 5
111 157 10
111 165 15
111 170 5
112 24 52
112 33 2
112 51 5
112 54 4
112 97 1
112 109 1
112 118 26
112 136 11
112 140 3
112 153 23
112 170 8
114 7 22
114 23 6
114 24 739
114 33 175
114 41 12
114 51 44
114 54 31
114 68 89
114 97 14
114 108 4
114 109 44
114 118 601
114 136 24
114 138 7
114 140 138
114 152 7
114 153 8
114 157 7
114 165 2
114 170 121
115 24 99
115 33 1
115 41 5
115 51 1
115 54 91
115 68 2
115 97 3
115 109 6
115 118 25
115 136 72
115 140 6
115 153 13
115 170 37
116 7 3
116 24 653
116 33 50
116 41 14
116 46 5
116 51 20
116 54 299
116 68 28
116 72 1
116 97 7
116 108 3
116 109 47
116 118 171
116 136 311
116 140 71
116 152 8
116 153 134
116 157 27
116 165 3
116 170 334
117 7 2
117 24 570
117 33 46
117 41 107
117 46 5
117 51 86
117 54 7
117 68 7
117 72 1
117 97 23
117 108 8
117 109 10
117 118 28
117 136 14
117 138 10
117 140 28
117 152 21
117 153 6
117 157 6
117 165 7
117 170 19
118 7 22
118 23 5
118 24 1518
118 33 74
118 41 17
118 46 3
118 51 39
118 54 87
118 68 265
118 72 2
118 97 17
118 108 9
118 109 48
118 118 4822
118 136 82
118 138 4
118 140 240
118 152 12
118 153 27
118 157 22
118 165 2
118 170 132
119 7 1
119 24 88
119 33 6
119 41 2
119 51 2
119 54 3
119 68 25
119 108 1
119 109 2
119 118 231
119 136 4
119 140 7
119 153 1
119 157 2
119 165 1
119 170 18
120 7 1
120 24 251
120 33 51
120 41 163
120 51 20
120 54 5
120 68 7
120 97 49
120 108 2
120 109 9
120 118 5
120 136 6
120 140 17
120 152 10
120 153 3
120 157 2
120 165 2
120 170 6
121 7 9
121 23 3
121 24 3766
121 33 100
121 41 77
121 46 78
121 51 175
121 54 61
121 68 55
121 72 4
121 97 34
121 108 19
121 109 106
121 118 165
121 136 62
121 138 6
121 140 167
121 152 29
121 153 21
121 157 64
121 165 45
121 170 54
122 24 77
122 33 155
122 41 24
122 51 4
122 54 1
122 68 1
122 97 76
122 108 70
122 109 2
122 118 3
122 136 1
122 140 8
122 152 13
122 170 1
123 24 278
123 33 759
123 41 60
123 51 35
123 54 20
123 68 18
123 97 51
123 108 243
123 109 11
123 118 32
123 136 22
123 138 60
123 140 109
123 152 101
123 153 1
123 157 2
123 165 3
123 170 8
124 7 16
124 23 8
124 24 2878
124 33 221
124 41 114
124 46 15
124 51 198
124 54 52
124 68 67
124 72 2
124 97 47
124 108 31
124 109 132
124 118 214
124 136 71
124 138 24
124 140 206
124 152 38
124 153 29
124 157 49
124 165 45
124 170 71
125 7 2
125 24 489
125 33 34
125 41 59
125 46 8
125 51 59
125 54 28
125 68 12
125 72 1
125 97 26
125 108 11
125 109 14
125 118 34
125 136 19
125 138 2
125 140 46
125 152 3
125 153 10
125 157 4
125 165 53
125 170 8
126 7 6
126 24 1419
126 33 192
126 41 340
126 46 4
126 51 170
126 54 29
126 68 23
126 97 128
126 108 27
126 109 44
126 118 79
126 136 50
126 138 4
126 140 103
126 152 42
126 153 10
126 157 23
126 165 21
126 170 21
127 7 7
127 23 5
127 24 200
127 33 54
