"from" "to" "weight"
14 157 2
14 170 35
15 7 4
15 23 1
15 24 366
15 33 61
15 41 113
15 46 1
15 51 42
15 54 15
15 68 21
15 97 42
15 108 8
15 109 9
15 118 20
15 136 7
15 138 6
15 140 33
15 152 5
15 157 2
15 165 4
15 170 10
16 7 3
16 23 1
16 24 1048
16 33 290
16 41 68
16 46 1
16 51 56
16 54 32
16 68 58
16 72 5
16 97 37
16 108 37
16 109 81
16 118 109
16 136 49
16 138 527
16 140 789
16 152 103
16 153 5
16 157 21
16 165 1
16 170 32
17 7 11
17 23 2
17 24 435
17 33 212
17 41 45
17 46 3
17 51 38
17 54 13
17 68 48
17 72 2
17 97 29
17 108 31
17 109 20
17 118 55
17 136 19
17 138 320
17 140 397
17 152 83
17 153 9
17 157 13
17 165 2
17 170 13
18 24 126
18 33 59
18 41 78
18 46 1
18 51 9
18 54 1
18 68 4
18 97 40
18 108 6
18 109 5
18 118 6
18 136 5
18 138 1
18 140 13
18 152 7
18 165 2
19 7 8
19 24 284
19 33 701
19 41 23
19 46 2
19 51 18
19 54 3
19 68 16
19 72 1
19 97 47
19 108 147
19 109 12
19 118 15
19 136 3
19 138 104
19 140 78
19 152 49
19 153 1
19 157 3
19 170 2
20 7 8
20 23 3
20 24 761
20 33 81
20 41 18
20 46 8
20 51 52
20 54 63
20 68 30
20 97 15
20 108 7
20 109 78
20 118 70
20 136 63
20 138 4
20 140 37
20 152 13
20 153 20
20 157 48
20 165 11
20 170 59
21 24 132
21 33 89
21 41 15
21 51 8
21 54 1
21 68 6
21 72 1
21 97 130
21 108 106
21 109 1
21 118 7
21 136 4
21 140 1
21 170 3
22 7 22
22 23 11
22 24 208
22 33 51
22 41 2
22 51 14
22 54 8
22 68 45
22 97 3
22 108 1
22 109 15
22 118 434
22 136 5
22 140 58
22 153 7
22 157 3
22 170 43
23 7 9
23 23 5
23 24 5681
23 33 467
23 41 129
23 46 36
23 51 292
23 54 84
23 68 79
23 72 14
23 97 58
23 108 34
23 109 353
23 118 292
23 136 84
23 138 8
23 140 213
23 152 39
23 153 39
23 157 110
23 165 44
23 170 107
24 7 88
24 23 75
24 24 69299
24 33 2256
24 41 1486
24 46 375
24 51 4040
24 54 640
24 68 621
24 72 77
24 97 833
24 108 411
24 109 3313
24 118 3081
24 136 978
24 138 138
24 140 2710
24 152 424
24 153 314
24 157 1049
24 165 484
24 170 607
25 7 18
25 23 7
25 24 1611
25 33 225
25 41 108
25 46 5
25 51 132
25 54 33
25 68 335
25 72 5
25 97 49
25 108 55
25 109 73
25 118 117
25 136 41
25 138 84
25 140 581
25 152 317
25 153 18
25 157 3
25 165 9
25 170 29
26 7 2
26 24 260
26 33 21
26 41 3
26 51 8
26 54 85
26 68 3
26 97 13
26 108 1
26 109 12
26 118 101
26 136 88
26 140 27
26 152 1
26 153 145
26 157 2
26 170 84
27 24 95
27 33 146
27 41 18
27 51 5
27 68 1
27 97 19
27 108 152
27 109 3
27 118 7
27 136 2
27 138 5
27 140 8
27 152 9
27 170 1
28 7 1
28 24 88
28 33 6
28 41 1
28 54 66
28 68 1
28 97 1
28 109 4
28 118 45
28 136 63
28 140 11
28 153 73
28 170 17
29 7 1
29 23 2
29 24 168
29 33 33
29 41 10
29 46 2
29 51 13
29 54 6
29 68 35
29 72 1
29 97 4
29 108 13
29 109 10
29 118 36
29 136 6
29 138 29
29 140 404
29 152 46
29 153 3
29 157 8
29 165 2
29 170 7
30 7 2
30 24 275
30 33 25
30 46 2
30 51 11
30 54 284
30 68 3
30 97 1
30 109 15
30 118 72
30 136 251
30 138 1
30 140 25
30 153 46
30 157 2
30 165 1
30 170 53
31 7 2
31 23 1
31 24 159
31 33 6
31 41 8
31 51 8
31 54 9
31 68 63
31 97 5
31 109 3
31 118 200
31 136 26
31 140 13
31 152 3
31 153 19
31 157 2
31 170 54
32 7 9
32 23 1
32 24 861
32 33 52
32 41 48
32 46 9
32 51 55
32 54 13
32 68 130
32 97 15
32 108 9
32 109 53
32 118 70
32 136 19
32 138 17
32 140 135
32 152 32
32 153 4
32 157 19
32 165 10
32 170 14
33 7 1
33 23 4
33 24 2285
33 33 5571
33 41 184
33 51 57
33 54 28
33 68 30
33 72 5
33 97 223
33 108 970
33 109 55
33 118 110
33 136 30
33 138 43
33 140 262
33 152 227
33 153 7
33 157 28
33 170 34
34 24 197
34 33 675
34 41 16
34 46 1
34 51 4
34 54 3
34 68 5
34 97 41
34 108 112
34 109 7
34 118 15
34 136 3
34 138 14
34 140 30
34 152 26
34 153 1
34 157 1
34 170 1
36 7 10
36 23 1
36 24 287
36 33 28
36 41 4
36 51 9
36 54 21
36 68 142
36 72 1
36 97 4
36 108 7
36 109 26
36 118 457
36 136 17
36 140 37
36 152 3
36 153 9
36 157 1
36 165 3
36 170 54
37 7 4
37 23 4
37 24 657
37 33 47
37 41 13
37 46 86
37 51 42
37 54 80
37 68 13
37 72 1
37 97 18
37 108 8
37 109 52
37 118 53
37 136 51
37 140 40
37 152 17
37 153 13
37 157 28
37 165 7
37 170 45
38 7 2
38 23 3
38 24 2377
38 33 101
38 41 66
38 46 36
38 51 210
38 54 17
38 68 26
38 72 5
38 97 44
38 108 25
38 109 104
38 118 102
38 136 48
38 138 5
38 140 105
38 152 16
38 153 20
38 157 38
38 165 68
38 170 28
39 7 23
39 23 13
39 24 950
39 33 915
39 41 28
39 46 6
39 51 66
39 54 46
39 68 70
39 72 4
39 97 36
39 108 9
39 109 103
39 118 454
39 136 77
39 138 6
39 140 165
39 152 11
39 153 25
39 157 30
39 165 3
39 170 153
40 7 2
40 24 242
40 33 201
40 41 83
40 51 21
40 54 2
40 68 6
40 72 1
40 97 329
40 108 82
40 109 5
40 118 10
40 136 2
40 138 6
40 140 27
40 152 12
40 153 2
40 157 1
40 165 2
40 170 9
41 7 1
41 24 1590
41 33 407
41 41 1100
41 51 99
41 54 21
41 68 26
41 72 2
41 97 345
41 108 42
41 109 53
41 118 84
41 136 34
41 138 14
41 140 135
41 152 50
41 153 16
41 157 5
41 165 9
41 170 28
42 7 1
42 24 193
42 33 124
42 41 49
42 46 1
42 51 14
42 54 2
42 68 4
42 72 2
42 97 211
42 108 89
42 109 3
42 118 11
42 136 9
42 138 2
42 140 17
42 152 9
42 153 1
42 170 2
43 7 9
43 23 1
43 24 170
43 33 40
43 41 2
43 51 4
43 54 16
43 68 27
43 72 1
43 97 2
43 108 1
43 109 25
43 118 87
43 136 18
43 138 4
43 140 22
43 152 3
43 153 12
43 165 4
43 170 90
44 7 2
44 23 1
44 24 571
44 33 61
44 41 16
44 46 1
44 51 35
44 54 9
44 68 10
44 72 4
44 97 9
44 108 3
44 109 66
44 118 48
44 136 18
44 138 5
44 140 22
44 152 2
44 153 11
44 157 10
44 165 10
44 170 20
46 7 2
46 23 1
46 24 911
46 33 93
46 41 46
46 46 110
46 51 53
46 54 145
46 68 16
46 72 2
46 97 23
46 108 5
46 109 57
46 118 116
46 136 111
46 138 3
46 140 75
46 152 12
46 153 15
46 157 56
46 165 9
46 170 67
47 7 4
47 24 314
47 33 485
47 41 35
47 51 24
47 54 5
47 68 5
47 72 1
47 97 61
47 108 416
47 109 10
47 118 20
47 136 1
47 138 9
47 140 54
47 152 13
47 157 2
47 170 3
48 24 426
48 33 7
48 41 8
48 51 10
48 54 18
48 68 114
48 97 8
48 108 2
48 109 76
48 118 211
48 136 27
48 140 26
48 152 3
48 153 26
48 157 11
48 165 1
48 170 84
49 7 1
49 24 365
49 33 129
49 41 213
49 51 31
49 54 10
49 68 6
49 72 1
49 97 133
49 108 23
49 109 9
49 118 17
49 136 8
49 138 3
49 140 34
49 152 21
49 153 2
49 157 6
49 165 11
49 170 3
50 7 6
50 24 457
50 33 62
50 41 17
50 46 7
50 51 26
50 54 29
50 68 24
50 97 8
50 108 5
50 109 44
50 118 96
50 136 58
50 140 27
50 152 1
50 153 14
50 157 14
50 165 3
50 170 90
51 23 2
51 24 3157
51 33 183
51 41 159
51 46 19
51 51 797
51 54 41
51 68 42
51 72 2
51 97 73
51 108 38
51 109 120
51 118 142
51 136 67
51 138 18
51 140 210
51 152 29
51 153 12
51 157 53
51 165 61
51 170 49
52 7 6
52 23 1
52 24 1671
52 33 110
52 41 54
52 46 20
52 51 152
52 54 32
52 68 60
52 72 1
52 97 24
52 108 17
52 109 107
52 118 83
52 136 29
52 138 13
52 140 93
52 152 28
52 153 16
52 157 43
52 165 36
52 170 25
53 7 1
53 24 1709
53 33 180
53 41 350
53 46 4
53 51 153
53 54 24
53 68 32
53 72 2
53 97 132
53 108 23
53 109 47
53 118 62
53 136 23
53 138 14
53 140 103
53 152 30
53 153 3
53 157 7
53 165 7
53 170 17
54 7 3
54 23 1
54 24 2371
54 33 93
54 41 33
54 46 13
54 51 62
54 54 2297
54 68 39
54 72 6
54 97 33
54 108 9
54 109 84
54 118 324
54 136 1258
54 140 162
54 152 5
54 153 151
54 157 56
54 165 3
54 170 277
55 7 2
55 23 6
55 24 533
55 33 220
55 41 33
55 46 2
55 51 41
55 54 15
55 68 26
55 72 1
55 97 25
55 108 33
55 109 30
55 118 49
55 136 26
55 138 344
55 140 565
55 152 74
55 153 4
55 157 1
55 165 3
55 170 15
56 7 3
56 24 419
56 33 923
56 41 81
56 46 1
56 51 11
56 54 4
56 68 13
56 97 129
56 108 320
56 109 18
56 118 8
56 136 14
56 138 6
56 140 51
56 152 35
56 153 3
56 157 4
56 170 5
57 7 4
57 24 194
57 33 871
57 41 21
57 46 1
57 51 7
57 54 4
57 68 4
57 97 45
57 108 241
57 109 8
57 118 6
57 136 9
57 138 9
57 140 27
57 152 33
57 153 1
57 157 1
57 170 1
58 7 1
58 24 282
58 33 620
58 41 41
58 51 10
58 68 11
58 97 52
58 108 111
58 109 13
58 118 10
58 136 3
58 138 8
58 140 44
58 152 54
58 153 4
58 157 3
58 170 1
59 7 2
59 24 1005
59 33 98
59 41 195
59 46 4
59 51 255
59 54 16
59 68 18
59 72 3
59 97 68
59 108 14
59 109 40
59 118 52
59 136 29
59 138 6
59 140 56
59 152 29
59 153 11
59 157 7
59 165 7
59 170 22
60 7 1
60 24 412
60 33 119
60 41 222
60 51 63
60 54 1
60 68 17
60 72 2
60 97 52
60 108 9
60 109 9
60 118 9
60 136 3
60 138 13
60 140 33
60 152 18
60 153 2
60 157 3
60 170 5
62 7 25
62 23 6
62 24 395
62 33 89
62 41 17
62 51 41
62 54 13
62 68 90
62 72 2
62 97 29
62 108 26
62 109 17
62 118 119
62 136 28
62 138 128
62 140 1041
62 152 67
62 153 1
62 157 2
62 170 9
63 7 1
63 23 1
63 24 211
63 33 423
63 41 3
63 51 11
63 54 1
63 68 2
63 72 2
63 97 95
63 108 515
63 118 8
63 136 2
63 138 4
63 140 42
63 152 9
63 157 3
63 165 2
64 7 56
64 23 5
64 24 121
64 33 39
64 41 2
64 46 1
64 51 11
64 54 6
64 68 33
64 97 3
64 108 3
64 109 2
64 118 108
64 138 8
64 140 207
64 152 5
64 153 2
64 157 9
64 170 12
65 7 5
65 23 1
65 24 1096
65 33 234
65 41 231
65 46 5
65 51 277
65 54 13
65 68 85
65 72 4
65 97 88
65 108 31
65 109 29
65 118 67
65 136 20
65 138 42
65 140 235
65 152 222
65 153 6
65 157 12
65 165 5
65 170 12
67 7 123
67 23 130
67 24 671
67 33 127
67 41 7
67 46 4
67 51 55
67 54 19
67 68 108
67 72 9
67 97 4
67 108 7
67 109 38
67 118 424
67 136 25
67 138 4
67 140 413
67 152 16
67 153 4
67 157 16
67 165 2
67 170 50
68 7 17
68 23 4
68 24 1216
68 33 73
68 41 7
68 51 42
68 54 35
68 68 1107
68 72 7
68 97 8
68 108 7
68 109 85
68 118 1396
68 136 61
68 138 2
68 140 110
68 152 7
68 153 46
68 157 23
68 165 4
68 170 253
69 24 184
69 33 11
69 51 2
69 54 150
69 68 6
69 97 4
69 109 10
69 118 56
69 136 211
69 140 20
69 153 39
69 157 2
69 165 2
69 170 28
70 7 1
70 23 1
70 24 540
70 33 433
70 41 100
70 46 2
70 51 29
70 54 14
70 68 24
70 72 4
70 97 37
70 108 104
70 109 21
70 118 23
70 136 13
70 138 54
70 140 147
70 152 121
70 157 6
70 165 5
70 170 3
71 7 2
71 24 623
71 33 336
71 41 301
71 46 2
71 51 42
71 54 15
71 68 9
71 97 632
71 108 198
71 109 36
71 118 22
71 136 22
71 138 10
71 140 44
71 152 14
71 153 5
71 157 8
71 170 7
72 7 44
72 23 39
72 24 2651
72 33 354
72 41 109
72 46 13
72 51 204
72 54 56
72 68 785
72 72 6
72 97 49
72 108 44
72 109 130
72 118 404
72 136 78
72 138 95
72 140 1473
72 152 249
72 153 19
72 157 70
72 165 4
72 170 149
73 24 899
73 33 38
73 41 7
73 46 2
73 51 31
73 54 65
73 68 46
73 72 1
73 97 7
73 108 3
73 109 68
73 118 391
73 136 92
73 138 1
73 140 56
73 152 1
73 153 123
73 157 6
73 165 4
73 170 295
74 7 1
74 23 1
74 24 157
74 33 27
74 41 5
74 46 4
74 51 3
74 54 105
74 68 3
74 97 1
74 108 3
74 109 19
74 118 39
74 136 78
74 140 16
74 153 18
74 157 19
74 165 1
74 170 35
75 7 73
75 23 44
75 24 622
75 33 100
75 41 9
75 51 45
75 54 16
75 68 159
75 72 1
75 97 4
75 108 8
75 109 32
75 118 142
75 136 20
75 138 16
75 140 413
75 152 46
75 153 2
75 157 10
75 165 3
75 170 24
76 7 20
76 23 9
76 24 574
76 33 103
76 41 26
76 46 1
76 51 58
76 54 19
76 68 188
76 72 2
76 97 9
76 108 15
76 109 30
76 118 93
76 136 15
76 138 59
76 140 600
76 152 82
76 153 3
76 157 16
76 165 3
76 170 27
77 7 108
77 23 20
77 24 517
77 33 62
77 41 11
77 51 40
77 54 15
77 68 90
77 97 11
77 108 3
77 109 25
77 118 145
77 136 15
77 138 17
77 140 689
77 152 42
77 153 6
77 157 11
77 165 2
77 170 22
78 7 8
78 23 1
78 24 111
78 33 22
78 41 1
78 51 16
78 54 5
78 68 39
78 97 1
78 108 3
78 109 4
78 118 32
78 136 5
78 138 7
78 140 251
78 152 17
78 153 1
78 157 6
78 170 11
79 7 4
79 23 3
79 24 94
79 33 8
79 41 4
79 51 6
79 54 4
79 68 33
79 97 3
79 108 2
79 109 10
79 118 13
79 136 3
79 138 5
79 140 317
79 152 10
79 153 2
79 157 2
79 170 1
80 23 2
80 24 737
80 33 1015
80 41 34
80 46 4
80 51 19
80 54 24
80 68 15
80 72 3
80 97 205
80 108 917
80 109 19
80 118 27
80 136 16
80 138 13
80 140 108
80 152 43
80 153 1
80 157 6
80 165 5
80 170 12
81 7 1
81 24 428
81 33 42
81 41 12
81 46 15
81 51 18
81 54 233
81 68 9
81 97 13
81 108 4
81 109 45
81 118 53
81 136 198
81 140 34
81 152 1
81 153 32
81 157 33
81 170 80
82 7 12
82 23 1
82 24 155
82 33 32
82 41 3
82 51 7
82 54 12
82 68 58
82 97 4
82 108 6
82 109 17
82 118 648
82 136 15
82 138 1
82 140 18
82 152 2
82 153 6
82 170 18
83 24 183
83 33 8
83 41 1
83 51 6
83 54 88
83 68 3
83 109 5
83 118 93
83 136 63
83 140 8
83 153 144
83 170 96
84 7 1
84 24 152
84 33 6
84 41 8
84 46 2
84 51 4
84 54 53
84 68 5
84 72 1
84 97 2
84 108 2
84 109 7
84 118 74
84 136 71
84 140 9
84 153 114
84 157 2
84 165 1
84 170 61
85 7 12
85 23 3
85 24 275
85 33 76
85 41 41
85 51 35
85 54 8
85 68 47
85 97 18
85 108 15
85 109 11
85 118 32
85 136 9
85 138 84
85 140 226
85 152 96
85 153 2
85 170 15
86 7 19
86 23 31
86 24 388
86 33 138
86 41 9
86 51 30
86 54 4
86 68 87
86 97 3
86 108 2
86 109 33
86 118 66
86 136 20
86 138 9
86 140 132
86 152 5
86 153 2
86 157 8
86 165 6
86 170 26
87 7 3
87 24 86
87 33 6
87 41 1
87 51 1
87 54 8
87 68 59
87 97 4
87 109 10
87 118 65
87 136 17
87 140 12
87 153 11
87 157 3
87 165 1
87 170 19
88 7 5
88 24 229
88 33 10
88 41 2
88 51 7
88 54 33
88 68 23
88 97 7
88 108 1
88 109 14
88 118 173
88 136 64
88 140 10
88 152 2
88 153 110
88 157 2
88 170 119
89 24 188
89 33 10
89 41 3
89 46 1
89 51 9
89 54 21
89 68 22
89 97 6
89 109 9
89 118 154
89 136 47
89 138 1
89 140 26
89 153 27
89 157 5
89 170 84
90 7 14
90 23 5
90 24 229
90 33 51
90 41 15
90 51 20
90 54 13
90 68 20
90 97 15
90 108 4
90 109 20
90 118 54
90 136 7
90 138 78
90 140 795
90 152 45
90 153 3
90 157 1
90 165 1
90 170 28
91 7 1
91 24 310
91 33 17
91 41 4
91 51 10
91 54 30
91 68 116
91 72 1
91 97 3
91 109 17
91 118 261
91 136 38
91 138 1
91 140 17
91 153 19
91 157 7
91 170 91
92 7 2
92 23 1
92 24 458
92 33 990
92 41 11
92 51 11
92 54 1
92 68 5
92 72 3
92 97 100
92 108 591
92 109 13
92 118 27
92 136 21
92 138 10
92 140 62
92 152 32
92 153 1
92 170 7
93 23 2
93 24 106
93 33 102
93 41 52
93 51 11
93 54 1
93 97 114
93 108 39
93 109 3
93 118 3
93 136 2
93 138 3
93 140 8
93 152 5
93 153 1
93 165 4
93 170 3
94 7 1
94 23 1
94 24 217
94 33 59
94 41 16
94 51 30
94 54 8
94 68 16
94 72 1
94 97 4
94 108 7
94 109 35
94 118 17
94 136 3
94 138 145
94 140 516
94 152 43
94 157 1
94 170 9
95 7 1
95 23 1
95 24 619
95 33 227
95 41 330
95 46 4
95 51 46
95 54 10
95 68 12
95 97 364
95 108 41
95 109 19
95 118 17
95 136 16
95 138 7
95 140 38
95 152 22
95 153 2
95 157 7
95 165 4
95 170 9
96 23 3
96 24 278
96 33 97
96 41 50
96 46 3
96 51 43
96 54 6
96 68 13
96 72 3
96 97 19
96 108 22
96 109 18
96 118 20
96 136 12
96 138 53
96 140 159
96 152 110
96 153 2
96 157 5
96 170 3
97 7 11
97 23 3
97 24 2876
97 33 1378
97 41 783
97 46 3
97 51 137
97 54 49
97 68 41
97 72 5
97 97 4697
97 108 662
97 109 94
97 118 143
97 136 101
97 138 15
97 140 235
97 152 107
97 153 21
97 157 29
97 165 5
97 170 29
98 7 85
98 23 1
98 24 332
98 33 39
98 41 5
98 51 25
98 54 18
98 68 94
98 72 2
98 97 4
98 108 1
98 109 25
98 118 813
98 136 27
98 138 4
98 140 144
98 152 6
98 153 10
98 157 11
98 165 2
98 170 38
99 7 3
99 23 3
99 24 1749
99 33 101
99 41 78
99 46 9
99 51 197
99 54 25
99 68 63
99 72 1
99 97 50
99 108 29
99 109 119
99 118 76
99 136 49
99 138 19
99 140 119
99 152 131
99 153 12
99 157 26
99 165 20
99 170 26
100 7 11
100 23 1
100 24 94
100 33 16
100 41 1
100 51 10
100 54 3
100 68 22
100 72 1
100 97 1
100 108 2
100 109 8
100 118 52
100 136 7
100 138 44
100 140 503
100 152 31
100 170 3
101 7 5
101 24 473
101 33 79
101 41 14
101 46 3
101 51 25
101 54 104
101 68 11
101 97 11
101 108 3
101 109 96
101 118 104
101 136 87
101 138 7
101 140 59
101 152 4
101 153 16
101 157 19
101 170 177
102 7 6
102 24 723
102 33 38
102 41 18
102 46 2
102 51 27
102 54 561
102 68 15
102 97 3
102 108 6
102 109 23
102 118 130
102 136 538
102 140 53
102 152 2
102 153 72
102 157 16
102 165 3
102 170 89
103 7 6
103 23 2
103 24 180
103 33 15
103 51 13
103 54 20
103 68 122
103 72 2
103 108 3
103 109 16
103 118 223
103 136 22
103 140 17
103 152 7
103 153 38
103 157 1
103 170 71
104 7 1
104 24 265
104 33 580
104 41 16
104 51 10
104 54 1
104 68 4
104 97 63
104 108 530
104 109 7
104 118 21
104 136 3
104 138 2
104 140 26
104 152 19
104 153 1
104 157 6
104 165 3
104 170 4
105 7 11
105 23 2
105 24 1173
105 33 41
105 41 8
105 46 3
105 51 53
105 54 88
105 68 117
105 72 2
105 97 10
105 108 3
105 109 48
105 118 807
105 136 138
105 140 77
105 152 4
105 153 172
105 157 10
105 165 2
105 170 419
106 23 2
106 24 838
106 33 73
106 41 105
106 46 3
106 51 196
106 54 5
106 68 54
106 72 2
106 97 29
106 108 25
106 109 44
106 118 45
106 136 9
106 138 19
106 140 124
106 152 102
106 153 7
106 157 10
106 165 10
106 170 12
107 7 2
107 23 1
107 24 297
107 33 506
107 41 19
107 51 4
107 54 2
107 68 3
107 97 65
107 108 401
107 109 6
107 118 11
107 136 8
107 138 2
107 140 41
107 152 26
107 157 2
107 170 3
108 7 9
108 23 4
108 24 2066
108 33 1893
108 41 67
108 51 72
108 54 21
108 68 32
108 72 3
108 97 421
108 108 2236
108 109 51
108 118 98
108 136 37
108 138 16
108 140 251
108 152 71
108 153 8
108 157 8
108 165 3
108 170 30
109 7 7
109 23 1
109 24 348
109 33 137
109 41 11
109 46 1
109 51 22
109 54 13
109 68 53
109 72 2
109 97 30
109 108 17
109 109 75
109 118 60
109 136 7
109 138 288
109 140 845
109 152 86
109 157 10
109 165 1
109 170 25
110 23 2
110 24 427
110 33 31
110 41 14
110 46 22
110 51 12
110 54 159
110 68 8
110 72 1
110 97 6
110 108 1
110 109 40
110 118 46
110 136 109
110 138 1
110 140 22
110 152 3
110 153 22
110 157 79
110 170 56
111 7 2
111 23 1
111 24 784
111 33 269
111 41 418
111 46 3
111 51 36
111 54 5
111 68 10
111 72 1
111 97 355
111 108 112
111 109 24
111 118 17
111 136 15
111 138 1
111 140 29
111 152 6
111 157 5
111 165 7
111 170 4
112 23 1
112 24 58
112 33 2
112 51 1
112 54 9
112 68 3
112 109 4
112 118 18
112 136 16
112 140 3
112 152 3
112 153 22
112 170 8
114 7 27
114 23 13
114 24 750
114 33 253
114 41 7
114 51 40
114 54 40
114 68 51
114 97 18
114 108 4
114 109 61
114 118 600
114 136 42
114 138 6
114 140 151
114 152 3
114 153 5
114 157 13
114 165 3
114 170 140
115 23 1
115 24 116
115 33 11
115 41 1
115 46 1
115 51 8
115 54 124
115 68 4
115 109 5
115 118 16
115 136 89
115 138 5
115 140 3
115 152 2
115 153 16
115 157 3
115 165 3
115 170 38
116 7 3
116 24 629
116 33 37
116 41 14
116 46 1
116 51 21
116 54 323
116 68 24
116 97 4
116 108 1
116 109 27
116 118 167
116 136 274
116 140 44
116 152 4
116 153 115
116 157 13
116 165 3
116 170 307
117 24 640
117 33 56
117 41 90
117 46 8
117 51 63
117 54 9
117 68 17
117 72 1
117 97 39
117 108 16
117 109 23
117 118 22
117 136 25
117 138 3
117 140 43
117 152 20
117 153 2
117 157 6
117 165 10
117 170 10
118 7 44
118 23 9
118 24 1269
118 33 73
118 41 15
118 51 40
118 54 50
118 68 287
118 72 4
118 97 20
118 108 12
118 109 90
118 118 5072
118 136 98
118 138 1
118 140 214
118 152 5
118 153 27
118 157 14
118 165 2
118 170 145
119 7 6
119 23 1
119 24 84
119 33 5
119 51 7
119 54 4
119 68 19
119 72 1
119 109 1
119 118 263
119 136 1
119 140 9
119 170 8
120 24 200
120 33 73
120 41 188
120 46 2
120 51 24
120 54 1
120 68 11
120 97 63
120 108 9
120 109 4
120 118 4
120 136 8
120 138 4
120 140 15
120 152 9
120 153 3
120 157 1
120 165 1
120 170 3
121 7 8
121 23 2
121 24 3944
121 33 105
121 41 57
121 46 60
121 51 174
121 54 47
121 68 42
121 72 3
121 97 30
121 108 18
121 109 158
121 118 205
121 136 99
121 138 8
121 140 153
121 152 7
121 153 34
121 157 59
121 165 43
121 170 41
122 24 84
122 33 203
122 41 44
122 51 6
122 68 4
122 97 58
122 108 61
122 109 3
122 118 1
122 136 2
122 138 1
122 140 9
122 152 10
123 24 394
123 33 782
123 41 36
123 51 28
123 54 10
123 68 12
123 97 48
123 108 229
123 109 10
123 118 21
123 136 15
123 138 29
123 140 57
123 152 106
123 153 3
123 157 4
123 165 1
123 170 11
124 7 47
124 23 15
124 24 3325
124 33 272
124 41 102
124 46 21
124 51 196
124 54 40
124 68 91
124 97 52
124 108 35
124 109 169
124 118 179
124 136 67
124 138 15
124 140 199
124 152 52
124 153 16
124 157 59
124 165 67
124 170 84
125 24 363
125 33 31
125 41 29
125 46 3
125 51 50
125 54 18
125 68 6
125 97 11
125 108 5
125 109 14
125 118 17
125 136 21
125 140 27
125 152 3
125 153 4
125 157 10
125 165 26
125 170 10
126 7 2
126 24 1279
126 33 188
126 41 284
126 46 7
126 51 113
126 54 16
126 68 35
126 72 1
126 97 102
126 108 24
126 109 43
126 118 59
126 136 23
126 138 3
126 140 73
126 152 27
126 153 12
