"from" "to" "weight"
18 24 166
18 33 30
18 41 86
18 51 9
18 54 3
18 68 1
18 72 1
18 97 43
18 108 2
18 118 2
18 136 5
18 140 5
19 24 273
19 33 719
19 41 27
19 51 35
19 54 11
19 68 3
19 72 15
19 97 21
19 108 52
19 118 17
19 136 1
19 140 84
19 165 1
20 7 2
20 23 2
20 24 850
20 33 29
20 39 7
20 41 30
20 51 67
20 54 106
20 68 14
20 72 7
20 97 4
20 109 17
20 118 92
20 136 13
20 140 35
20 157 13
20 165 17
20 170 35
21 24 92
21 33 69
21 41 58
21 51 9
21 54 1
21 97 72
21 108 38
21 118 3
21 129 3
21 136 7
21 170 1
22 7 9
22 24 218
22 33 3
22 39 13
22 41 1
22 51 24
22 54 7
22 68 35
22 72 7
22 97 1
22 108 1
22 109 6
22 118 376
22 136 8
22 140 46
22 157 1
22 170 36
23 7 3
23 23 9
23 24 4214
23 33 100
23 39 11
23 41 53
23 51 231
23 54 103
23 68 21
23 72 31
23 97 33
23 108 6
23 109 29
23 118 207
23 136 32
23 140 186
23 157 36
23 165 29
23 170 25
24 7 39
24 23 85
24 24 55730
24 33 1275
24 39 214
24 41 949
24 51 4050
24 54 983
24 68 270
24 72 352
24 97 333
24 108 122
24 109 581
24 118 2074
24 129 5
24 136 244
24 140 2239
24 157 275
24 165 467
24 170 370
25 7 4
25 23 6
25 24 1857
25 33 141
25 39 5
25 41 124
25 51 164
25 54 37
25 68 20
25 72 517
25 97 28
25 108 11
25 109 12
25 118 126
25 136 7
25 140 576
25 157 2
25 165 6
25 170 16
26 24 216
26 33 1
26 39 4
26 41 3
26 51 15
26 54 124
26 68 4
26 97 2
26 109 1
26 118 33
26 136 86
26 140 5
26 170 52
27 24 108
27 33 170
27 41 1
27 51 2
27 54 1
27 97 5
27 108 86
27 118 4
27 140 3
27 165 1
28 24 79
28 33 4
28 51 3
28 54 51
28 97 1
28 118 17
28 136 75
28 140 10
28 170 31
29 7 1
29 23 1
29 24 199
29 33 17
29 41 4
29 51 32
29 54 12
29 72 48
29 109 1
29 118 25
29 136 6
29 140 313
29 170 3
30 7 1
30 24 297
30 33 5
30 39 1
30 41 2
30 51 11
30 54 428
30 68 3
30 97 1
30 108 1
30 109 1
30 118 35
30 136 143
30 140 21
30 157 2
30 170 30
31 24 143
31 33 3
31 39 3
31 41 6
31 51 6
31 54 21
31 68 61
31 118 124
31 136 18
31 140 7
31 157 1
31 165 2
31 170 61
32 23 2
32 24 680
32 33 12
32 39 3
32 41 14
32 51 75
32 54 25
32 68 6
32 72 89
32 97 3
32 109 2
32 118 19
32 136 6
32 140 72
32 157 2
32 165 3
32 170 6
33 7 2
33 23 3
33 24 2574
33 33 5259
33 39 11
33 41 107
33 51 99
33 54 59
33 68 18
33 72 27
33 97 127
33 108 209
33 109 16
33 118 100
33 129 1
33 136 3
33 140 175
33 165 2
33 170 15
34 24 132
34 33 490
34 41 9
34 51 6
34 54 7
34 68 3
34 72 1
34 97 14
34 108 25
34 109 2
34 118 2
34 136 2
34 140 13
34 170 2
35 24 91
35 33 3
35 41 1
35 51 11
35 54 79
35 68 3
35 97 1
35 109 5
35 118 17
35 136 21
35 140 9
35 157 1
35 165 1
35 170 59
36 7 4
36 24 301
36 33 6
36 39 6
36 41 2
36 51 26
36 54 31
36 68 127
36 72 7
36 97 2
36 108 1
36 109 3
36 118 363
36 136 2
36 140 16
36 170 29
37 24 778
37 33 20
37 39 9
37 41 22
37 51 75
37 54 97
37 68 6
37 72 11
37 109 9
37 118 26
37 136 16
37 140 25
37 157 11
37 165 13
37 170 10
38 23 3
38 24 2746
38 33 75
38 39 4
38 41 57
38 51 303
38 54 31
38 68 10
38 72 19
38 97 11
38 108 9
38 109 40
38 118 104
38 136 18
38 140 101
38 157 14
38 165 57
38 170 14
39 7 7
39 23 3
39 24 976
39 33 9
39 39 427
39 41 15
39 51 96
39 54 52
39 68 18
39 72 28
39 97 10
39 108 7
39 109 33
39 118 195
39 136 16
39 140 79
39 157 4
39 165 5
39 170 67
40 7 1
40 24 188
40 33 126
40 41 110
40 51 29
40 54 11
40 97 324
40 108 20
40 109 3
40 118 9
40 129 1
40 136 4
40 140 8
40 157 1
40 165 2
40 170 1
41 24 1847
41 33 378
41 39 1
41 41 1122
41 51 178
41 54 67
41 68 11
41 72 14
41 97 295
41 108 20
41 109 4
41 118 67
41 136 15
41 140 77
41 157 2
41 165 5
41 170 11
42 24 204
42 33 70
42 39 1
42 41 82
42 51 14
42 54 1
42 72 2
42 97 168
42 108 22
42 109 1
42 118 5
42 129 2
42 136 1
42 140 3
42 165 1
42 170 1
43 7 2
43 24 139
43 33 2
43 39 7
43 41 4
43 51 21
43 54 16
43 68 26
43 72 3
43 97 4
43 109 11
43 118 66
43 136 10
43 140 20
43 165 1
43 170 56
44 23 3
44 24 518
44 33 6
44 39 18
44 41 15
44 51 50
44 54 17
44 68 9
44 72 10
44 108 2
44 109 8
44 118 35
44 136 3
44 140 28
44 157 5
44 165 15
44 170 12
45 7 1
45 23 17
45 24 3752
45 33 84
45 39 91
45 41 65
45 51 231
45 54 109
45 68 26
45 72 51
45 97 21
45 108 9
45 109 39
45 118 215
45 136 30
45 140 175
45 157 18
45 165 37
45 170 69
46 7 4
46 24 1272
46 33 48
46 39 22
46 41 47
46 51 76
46 54 202
46 68 10
46 72 13
46 97 9
46 108 4
46 109 8
46 118 86
46 136 17
46 140 112
46 157 19
46 165 8
46 170 44
47 24 302
47 33 481
47 41 35
47 51 16
47 54 3
47 72 2
47 97 24
47 108 183
47 109 2
47 118 14
47 136 1
47 140 10
47 157 2
47 170 2
48 24 447
48 33 14
48 39 5
48 41 5
48 51 30
48 54 23
48 68 69
48 72 2
48 97 4
48 108 1
48 109 4
48 118 173
48 136 16
48 140 22
48 157 4
48 170 61
49 7 1
49 24 244
49 33 109
49 39 1
49 41 312
49 51 30
49 54 14
49 72 4
49 97 81
49 108 6
49 118 7
49 136 1
49 140 6
49 165 3
49 170 2
50 24 616
50 33 16
50 39 15
50 41 15
50 51 41
50 54 62
50 68 13
50 72 6
50 97 7
50 108 3
50 109 22
50 118 55
50 136 9
50 140 27
50 157 11
50 165 4
50 170 44
51 7 2
51 23 7
51 24 3344
51 33 129
51 39 7
51 41 148
51 51 744
51 54 66
51 68 17
51 72 27
51 97 39
51 108 11
51 109 29
51 118 128
51 136 16
51 140 153
51 157 12
51 165 58
51 170 23
52 7 3
52 23 1
52 24 1207
52 33 29
52 39 14
52 41 41
52 51 113
52 54 31
52 68 8
52 72 66
52 97 6
52 108 5
52 109 12
52 118 37
52 136 6
52 140 64
52 157 12
52 165 11
52 170 5
53 7 2
53 23 1
53 24 1331
53 33 157
53 39 3
53 41 747
53 51 179
53 54 32
53 68 2
53 72 28
53 97 91
53 108 9
53 109 10
53 118 36
53 136 5
53 140 71
53 157 1
53 165 13
53 170 10
54 7 1
54 23 4
54 24 2458
54 33 55
54 39 2
54 41 23
54 51 92
54 54 2279
54 68 15
54 72 7
54 97 10
54 108 7
54 109 16
54 118 243
54 136 270
54 140 146
54 157 12
54 165 4
54 170 148
55 7 9
55 23 1
55 24 589
55 33 119
55 39 1
55 41 17
55 51 199
55 54 16
55 68 4
55 72 26
55 97 7
55 108 12
55 109 14
55 118 27
55 136 3
55 140 520
55 157 1
55 170 1
56 24 439
56 33 1242
56 41 42
56 51 47
56 54 14
56 68 2
56 72 7
56 97 128
56 108 106
56 109 3
56 118 19
56 136 4
56 140 30
56 165 1
56 170 9
57 24 324
57 33 1103
57 39 3
57 41 26
57 51 31
57 54 11
57 68 3
57 72 3
57 97 38
57 108 92
57 118 15
57 129 1
57 136 4
57 140 19
57 170 2
58 24 349
58 33 752
58 41 31
58 51 21
58 54 11
58 68 2
58 72 3
58 97 41
58 108 34
58 118 8
58 136 1
58 140 37
58 157 1
58 165 2
58 170 1
59 23 1
59 24 806
59 33 44
59 39 7
59 41 284
59 51 226
59 54 20
59 68 6
59 72 12
59 97 23
59 108 4
59 109 10
59 118 26
59 136 3
59 140 21
59 157 3
59 165 4
59 170 9
60 7 1
60 24 247
60 33 101
60 39 1
60 41 340
60 51 53
60 54 9
60 68 1
60 72 4
60 97 59
60 108 4
60 109 1
60 118 9
60 140 13
60 165 1
60 170 1
61 24 257
61 33 13
61 41 2
61 51 16
61 54 33
61 68 4
61 72 1
61 97 1
61 108 2
61 109 3
61 118 80
61 136 13
61 140 15
61 157 2
61 170 52
62 7 5
62 23 1
62 24 476
62 33 44
62 39 3
62 41 14
62 51 58
62 54 14
62 68 6
62 72 34
62 97 9
62 108 3
62 109 8
62 118 58
62 136 10
62 140 934
62 170 3
63 7 2
63 24 322
63 33 416
63 39 1
63 41 24
63 51 30
63 54 5
63 68 2
63 72 4
63 97 43
63 108 371
63 109 2
63 118 8
63 140 8
63 157 1
63 170 4
64 7 16
64 24 161
64 33 6
64 39 1
64 41 1
64 51 8
64 54 5
64 68 1
64 72 29
64 97 4
64 109 2
64 118 37
64 140 126
64 165 1
64 170 7
65 23 1
65 24 1269
65 33 155
65 39 5
65 41 515
65 51 276
65 54 28
65 68 4
65 72 168
65 97 77
65 108 5
65 109 5
65 118 45
65 136 9
65 140 130
65 157 3
65 165 6
65 170 9
66 7 1
66 24 190
66 33 2
66 41 1
66 51 19
66 54 10
66 68 96
66 97 2
66 108 2
66 118 155
66 136 4
66 140 4
66 170 16
67 7 62
67 23 8
67 24 728
67 33 31
67 39 44
67 41 4
67 51 118
67 54 23
67 68 17
67 72 114
67 97 3
67 109 12
67 118 204
67 136 14
67 140 306
67 157 11
67 165 2
67 170 28
68 7 2
68 23 3
68 24 1394
68 33 22
68 39 16
68 41 15
68 51 88
68 54 91
68 68 642
68 72 13
68 97 4
68 108 2
68 109 12
68 118 908
68 136 29
68 140 65
68 157 4
68 165 5
68 170 109
69 24 205
69 33 3
69 39 3
69 51 11
69 54 197
69 72 1
69 97 2
69 118 30
69 136 144
69 140 8
69 157 1
69 170 15
70 7 4
70 23 1
70 24 397
70 33 563
70 39 1
70 41 61
70 51 40
70 54 14
70 68 1
70 72 31
70 97 21
70 108 34
70 109 5
70 118 8
70 136 4
70 140 83
70 165 6
70 170 4
71 7 2
71 23 1
71 24 490
71 33 186
71 39 2
71 41 248
71 51 32
71 54 34
71 68 2
71 72 11
71 97 537
71 108 28
71 109 5
71 118 12
71 129 2
71 136 3
71 140 18
71 157 1
71 165 3
71 170 7
72 7 11
72 23 37
72 24 2799
72 33 148
72 39 14
72 41 73
72 51 215
72 54 77
72 68 41
72 72 1167
72 97 40
72 108 14
72 109 30
72 118 230
72 136 31
72 140 1168
72 157 12
72 165 4
72 170 34
73 7 2
73 24 692
73 33 12
73 39 4
73 41 5
73 51 24
73 54 84
73 68 22
73 72 1
73 97 5
73 109 6
73 118 217
73 136 59
73 140 12
73 165 1
73 170 142
74 24 198
74 33 1
74 39 4
74 51 14
74 54 194
74 68 1
74 72 4
74 109 3
74 118 19
74 136 30
74 140 5
74 157 6
74 165 1
74 170 45
75 7 14
75 23 4
75 24 635
75 33 11
75 39 18
75 41 11
75 51 54
75 54 14
75 68 12
75 72 205
75 97 8
75 108 3
75 109 7
75 118 74
75 129 1
75 136 9
75 140 351
75 157 1
75 165 4
75 170 6
76 7 4
76 23 9
76 24 473
76 33 20
76 39 1
76 41 11
76 51 50
76 54 9
76 68 6
76 72 251
76 97 9
76 108 1
76 109 3
76 118 35
76 136 6
76 140 520
76 165 1
76 170 3
77 7 20
77 23 5
77 24 565
77 33 11
77 39 8
77 41 15
77 51 70
77 54 17
77 68 6
77 72 76
77 97 20
77 109 2
77 118 60
77 136 7
77 140 553
77 165 1
77 170 2
78 7 11
78 23 4
78 24 182
78 33 9
78 41 1
78 51 17
78 54 8
78 72 54
78 97 4
78 108 1
78 109 2
78 118 25
78 140 282
78 170 1
79 23 1
79 24 91
79 33 3
79 51 21
79 68 6
79 72 27
79 97 1
79 108 1
79 109 1
79 118 10
79 140 232
79 170 1
80 7 2
80 24 822
80 33 930
80 39 2
80 41 58
80 51 86
80 54 25
80 68 3
80 72 9
80 97 71
80 108 342
80 109 2
80 118 13
80 129 1
80 140 33
80 157 4
80 165 2
80 170 6
81 7 2
81 23 1
81 24 394
81 33 6
81 39 1
81 41 2
81 51 23
81 54 302
81 68 7
81 72 5
81 97 1
81 109 5
81 118 22
81 136 39
81 140 18
81 157 7
81 165 3
81 170 25
82 7 2
82 24 156
82 33 7
82 39 7
82 41 4
82 51 13
82 54 27
82 68 44
82 72 12
82 97 7
82 108 2
82 109 5
82 118 342
82 136 6
82 140 24
82 157 1
82 165 2
82 170 13
83 7 3
83 24 220
83 33 4
83 41 1
83 51 8
83 54 77
83 109 2
83 118 58
83 136 102
83 140 2
83 157 1
83 170 59
84 7 2
84 24 225
84 33 3
84 51 5
84 54 74
84 68 2
84 72 6
84 109 4
84 118 41
84 136 93
84 140 13
84 170 30
85 7 1
85 24 227
85 33 52
85 39 4
85 41 43
85 51 72
85 54 10
85 68 2
85 72 120
85 97 6
85 108 2
85 109 1
85 118 11
85 136 3
85 140 231
85 165 3
85 170 13
86 7 4
86 23 2
86 24 288
86 33 9
86 39 51
86 41 17
86 51 66
86 54 11
86 68 6
86 72 89
86 97 3
86 109 5
86 118 31
86 136 4
86 140 71
86 170 15
87 7 1
87 24 110
87 39 2
87 54 3
87 68 38
87 72 2
87 109 1
87 118 31
87 136 4
87 140 2
87 170 22
88 24 206
88 33 6
88 41 2
88 51 16
88 54 42
88 68 17
88 72 2
88 97 7
88 118 75
88 136 48
88 140 10
88 170 98
89 7 3
89 24 175
89 39 4
89 51 3
89 54 28
89 68 25
89 97 2
89 109 3
89 118 70
89 136 25
89 140 2
89 170 42
90 7 8
90 23 3
90 24 233
90 33 47
90 39 2
90 41 11
90 51 72
90 54 12
90 68 4
90 72 63
90 97 2
90 108 2
90 109 5
90 118 54
90 140 861
90 157 3
90 170 5
91 7 2
91 24 356
91 33 7
91 39 1
91 41 2
91 51 26
91 54 36
91 68 71
91 97 5
91 109 3
91 118 201
91 136 19
91 140 16
91 157 1
91 170 73
92 7 21
92 23 2
92 24 507
92 33 957
92 39 2
92 41 31
92 51 45
92 54 6
92 68 2
92 72 2
92 97 47
92 108 376
92 109 2
92 118 13
92 136 3
92 140 22
92 165 4
92 170 5
93 24 47
93 33 78
93 41 56
93 51 10
93 97 115
93 108 14
93 109 1
93 118 2
94 7 3
94 23 1
94 24 222
94 33 66
94 39 6
94 41 9
94 51 85
94 54 17
94 68 2
94 72 12
94 97 5
94 108 2
94 109 6
94 118 17
94 140 454
94 170 2
95 24 499
95 33 191
95 41 340
95 51 78
95 54 22
95 68 3
95 72 8
95 97 334
95 108 14
95 109 5
95 118 17
95 136 4
95 140 22
95 157 4
95 165 4
95 170 6
96 23 2
96 24 236
96 33 90
96 41 20
96 51 69
96 54 7
96 68 1
96 72 43
96 97 4
96 108 6
96 109 1
96 118 12
96 140 134
96 170 1
97 23 3
97 24 2545
97 33 973
97 39 4
97 41 648
97 51 172
97 54 77
97 68 14
97 72 8
97 97 3612
97 108 148
97 109 26
97 118 124
97 129 2
97 136 35
97 140 141
97 157 6
97 165 9
97 170 20
98 7 51
98 24 321
98 33 7
98 39 13
98 51 45
98 54 23
98 68 50
98 72 11
98 97 1
98 109 3
98 118 673
98 136 10
98 140 56
98 170 32
99 7 1
99 23 12
99 24 2881
99 33 109
99 39 17
99 41 115
99 51 276
99 54 77
99 68 10
99 72 100
99 97 29
99 108 10
99 109 32
99 118 106
99 136 23
99 140 157
99 157 20
99 165 35
99 170 22
100 7 4
100 23 2
100 24 158
100 33 8
100 41 4
100 51 19
100 54 4
100 68 4
100 72 17
100 97 1
100 108 1
100 109 5
100 118 43
100 140 450
100 165 1
100 170 3
101 7 1
101 24 524
101 33 9
101 39 29
101 41 17
101 51 35
101 54 158
101 68 27
101 72 5
101 97 3
101 109 25
101 118 77
101 136 33
101 140 27
101 157 9
101 165 5
101 170 173
102 7 4
102 24 593
102 33 15
102 39 1
102 41 7
102 51 23
102 54 752
102 68 9
102 72 3
102 97 4
102 108 2
102 109 3
102 118 100
102 136 102
102 140 41
102 165 4
102 170 48
103 7 1
103 24 220
103 33 4
103 39 5
103 41 4
103 51 12
103 54 17
103 68 102
103 72 2
103 108 1
103 118 231
103 136 8
103 140 16
103 170 47
104 7 2
104 24 394
104 33 644
104 39 3
104 41 26
104 51 29
104 54 30
104 68 6
104 72 2
104 97 55
104 108 305
104 118 10
104 136 4
104 140 15
104 157 1
104 170 1
105 23 2
105 24 1174
105 33 3
105 39 2
105 41 6
105 51 47
105 54 74
105 68 122
105 72 9
105 97 10
105 108 1
105 109 8
105 118 386
105 136 133
105 140 30
105 170 238
106 7 1
106 23 6
106 24 1136
106 33 62
106 39 4
106 41 170
106 51 211
106 54 25
106 68 4
106 72 100
106 97 16
106 108 2
106 109 12
106 118 42
106 136 5
106 140 74
106 157 6
106 165 19
106 170 11
107 7 4
107 23 3
107 24 305
107 33 695
107 39 1
107 41 18
107 51 16
107 54 9
107 68 1
107 72 6
107 97 31
107 108 245
107 109 2
107 118 15
107 136 2
107 140 10
107 170 5
108 7 3
108 24 2803
108 33 1907
108 39 3
108 41 77
108 51 122
108 54 39
108 68 14
108 72 20
108 97 156
108 108 1239
108 109 5
108 118 73
108 136 21
108 140 116
108 157 7
108 165 8
108 170 12
109 7 2
109 23 2
109 24 457
109 33 83
109 39 33
109 41 16
109 51 179
109 54 21
109 68 1
109 72 81
109 97 24
109 108 8
109 109 67
109 118 61
109 136 9
109 140 792
109 157 1
109 165 4
109 170 8
110 23 1
110 24 390
110 33 14
110 39 3
110 41 7
110 51 31
110 54 163
110 68 3
110 72 4
110 97 9
110 108 1
110 109 9
110 118 31
110 136 28
110 140 15
110 157 47
110 165 9
110 170 18
111 7 1
111 23 1
111 24 400
111 33 148
111 39 3
111 41 277
111 51 24
111 54 27
111 68 3
111 72 6
111 97 377
111 108 20
111 109 3
111 118 28
111 136 8
111 140 32
111 157 2
111 165 3
111 170 8
112 24 60
112 51 4
112 54 14
112 68 4
112 97 1
112 118 9
112 136 27
112 170 6
113 24 102
113 33 2
113 51 5
113 54 26
113 68 3
113 72 1
113 97 1
113 118 61
113 136 22
113 140 6
113 170 41
114 7 3
114 23 2
114 24 764
114 33 8
114 39 194
114 41 7
114 51 58
114 54 17
114 68 30
114 72 44
114 97 3
114 108 1
114 109 5
114 118 350
114 136 13
114 140 64
114 157 3
114 165 1
114 170 82
115 24 231
115 33 8
115 41 3
115 51 10
115 54 234
115 97 1
115 118 23
115 136 16
115 140 8
115 170 23
116 7 3
116 24 610
116 33 12
116 41 8
116 51 34
116 54 468
116 68 12
116 72 1
116 97 3
116 108 3
116 109 8
116 118 112
116 136 122
116 140 39
116 157 1
116 165 1
116 170 139
117 24 496
117 33 15
117 39 6
117 41 103
117 51 116
117 54 10
117 68 2
117 72 15
117 97 20
117 108 2
117 109 4
117 118 10
117 136 2
117 140 14
117 157 3
117 165 5
117 170 5
118 7 52
118 23 1
118 24 2058
118 33 54
118 39 23
118 41 8
118 51 103
118 54 106
118 68 222
118 72 25
118 97 10
118 108 1
118 109 17
118 118 4033
118 136 43
118 140 204
118 157 5
118 165 5
118 170 78
119 7 8
119 23 1
119 24 93
119 39 1
119 51 10
119 54 6
119 68 11
119 72 5
119 97 2
119 118 212
119 136 3
119 140 9
119 157 1
119 170 8
120 24 154
120 33 55
120 39 1
120 41 178
120 51 28
120 54 6
120 72 4
120 97 38
120 108 1
120 118 5
120 136 4
120 140 8
120 157 1
120 170 1
121 7 1
121 23 4
121 24 3437
121 33 71
121 39 14
121 41 56
121 51 187
121 54 65
121 68 11
121 72 28
121 97 23
121 108 8
121 109 34
121 118 116
121 136 24
121 140 131
121 157 14
121 165 35
121 170 24
122 7 2
122 24 74
122 33 161
122 41 19
122 51 2
122 72 2
122 97 63
122 108 12
122 118 3
122 140 5
123 24 322
123 33 866
123 39 4
123 41 29
123 51 36
123 54 7
123 68 3
123 72 9
123 97 31
123 108 50
123 109 8
123 118 16
123 136 7
123 140 47
123 165 2
123 170 4
124 7 15
124 23 11
124 24 4118
124 33 106
124 39 72
124 41 97
124 51 344
124 54 129
124 68 32
124 72 87
124 97 39
124 108 8
124 109 47
124 118 209
124 136 31
124 140 178
124 157 26
124 165 60
124 170 63
125 7 1
125 23 1
125 24 463
125 33 23
125 39 3
125 41 36
125 51 44
125 54 23
125 68 2
125 72 6
125 97 21
125 108 3
125 109 8
125 118 27
125 136 5
125 140 23
125 157 3
125 165 47
125 170 4
126 23 1
126 24 969
126 33 91
126 39 2
126 41 289
126 51 129
126 54 43
126 68 3
126 72 15
126 97 58
126 108 2
126 109 9
126 118 36
126 136 14
126 140 51
126 157 9
126 165 11
126 170 5
127 7 3
127 24 194
127 33 9
127 39 37
127 41 4
127 51 26
127 54 38
127 68 18
127 72 9
127 109 7
127 118 106
127 136 4
127 140 28
127 165 1
127 170 30
128 23 2
128 24 138
128 33 88
128 41 6
128 51 97
128 54 9
128 72 8
128 97 6
128 108 11
128 118 12
128 136 5
128 140 193
128 157 1
129 24 352
129 33 166
129 39 7
129 41 188
129 51 33
129 54 14
129 72 3
129 97 118
129 108 63
129 118 2
129 129 10
129 136 3
129 140 5
129 165 3
129 170 4
130 23 2
130 24 437
130 33 8
130 39 3
130 41 5
130 51 18
130 54 246
130 68 6
130 109 6
130 118 74
130 136 186
130 140 8
130 165 2
130 170 87
131 7 4
131 24 66
131 33 3
131 41 3
131 51 11
131 54 5
131 68 39
131 72 1
131 118 134
131 136 7
131 140 3
131 165 1
131 170 5
132 23 1
132 24 310
132 33 164
132 39 1
132 41 122
132 51 18
132 54 6
132 68 2
132 72 4
132 97 140
132 108 39
132 109 2
132 118 12
132 129 10
132 140 18
132 157 1
132 165 2
133 7 5
133 24 60
133 39 2
133 41 3
133 54 9
133 68 21
133 72 7
133 118 126
133 136 2
133 140 6
133 170 4
134 7 18
134 24 165
134 33 1
134 39 2
134 41 3
134 51 21
134 54 12
134 68 62
134 72 8
134 97 1
134 108 1
134 118 569
134 136 3
134 140 36
134 170 21
135 23 2
135 24 726
135 33 14
135 39 16
135 41 8
135 51 41
135 54 40
135 68 63
135 72 9
135 97 5
135 109 4
135 118 125
135 136 16
135 140 29
135 157 1
135 165 6
135 170 143
136 7 3
136 23 1
136 24 1304
136 33 43
136 39 2
136 41 17
136 51 57
136 54 550
136 68 9
136 72 4
136 97 9
136 108 1
136 109 16
136 118 183
136 136 767
136 140 66
136 157 4
136 170 84
137 24 149
137 33 5
137 41 1
137 51 5
137 54 89
137 68 9
137 118 55
137 136 28
137 140 8
137 157 3
137 165 1
137 170 77
138 7 1
138 24 494
138 33 83
138 39 2
138 41 14
138 51 245
138 54 19
138 68 3
138 72 58
138 97 12
138 108 4
138 109 4
138 118 25
138 136 3
138 140 384
138 157 1
138 170 12
139 24 215
139 33 14
139 39 5
139 41 83
139 51 59
139 54 7
139 68 2
139 72 10
139 97 8
139 108 1
139 109 2
139 118 5
139 140 8
139 165 34
139 170 2
140 7 31
140 23 8
140 24 2273
140 33 157
140 39 14
140 41 41
140 51 194
140 54 93
140 68 24
140 72 165
140 97 45
140 108 5
140 109 37
140 118 375
140 136 27
140 140 4823
140 157 5
140 170 38
141 24 333
141 33 243
141 39 5
141 41 24
141 51 98
141 54 12
141 68 4
141 72 26
141 97 19
141 108 21
141 109 9
141 118 22
141 136 6
141 140 233
141 157 1
141 165 1
141 170 4
142 7 10
142 23 4
142 24 3433
142 33 89
142 39 136
142 41 69
142 51 219
142 54 352
142 68 75
142 72 31
142 97 27
142 108 6
142 109 128
142 118 540
142 136 68
142 140 208
142 157 17
142 165 12
142 170 521
143 7 54
143 23 5
143 24 1193
143 33 16
143 39 57
143 41 10
143 51 134
143 54 68
143 68 71
143 72 51
143 97 7
143 108 1
143 109 15
143 118 1046
143 136 9
143 140 191
143 157 2
143 170 107
144 7 2
144 23 4
144 24 3488
144 33 86
144 39 7
144 41 60
144 51 265
144 54 68
144 68 19
144 72 14
144 97 27
144 108 5
144 109 39
144 118 174
144 136 32
144 140 163
144 157 14
144 165 44
144 170 28
145 7 5
145 24 457
145 33 50
145 39 4
145 41 14
145 51 72
145 54 14
145 68 2
145 72 75
145 97 11
145 108 6
145 109 12
145 118 44
145 136 4
145 140 634
145 157 2
145 170 4
146 24 164
146 39 1
146 41 1
146 51 14
146 54 56
146 72 5
146 97 1
146 109 1
146 118 36
146 136 64
146 140 2
146 157 1
146 170 19
147 7 2
