"from" "to" "weight"
31 140 9
31 142 1
31 170 37
32 23 3
32 24 983
32 33 44
32 39 12
32 41 48
32 51 74
32 54 38
32 68 10
32 72 210
32 97 7
32 108 1
32 118 40
32 136 8
32 140 115
32 142 12
32 157 5
32 165 13
32 170 15
33 23 3
33 24 2749
33 33 6813
33 39 4
33 41 184
33 51 100
33 54 59
33 68 12
33 72 16
33 97 173
33 108 274
33 118 113
33 136 13
33 140 209
33 142 15
33 157 8
33 165 3
33 170 24
34 24 165
34 33 772
34 39 2
34 41 17
34 51 14
34 54 3
34 68 1
34 72 2
34 97 18
34 108 44
34 118 14
34 136 1
34 140 30
34 170 3
35 24 91
35 33 4
35 39 1
35 41 5
35 51 7
35 54 79
35 68 6
35 118 20
35 136 8
35 140 3
35 170 69
36 7 2
36 23 2
36 24 277
36 33 4
36 39 12
36 41 7
36 51 40
36 54 37
36 68 90
36 72 6
36 97 1
36 108 1
36 118 353
36 136 2
36 140 21
36 142 5
36 157 2
36 165 1
36 170 32
38 7 1
38 23 3
38 24 3626
38 33 90
38 39 9
38 41 99
38 51 277
38 54 84
38 68 28
38 72 12
38 97 18
38 108 6
38 118 142
38 136 19
38 140 152
38 142 42
38 157 2
38 165 79
38 170 33
39 7 8
39 23 3
39 24 1508
39 33 40
39 39 589
39 41 60
39 51 129
39 54 95
39 68 44
39 72 57
39 97 18
39 108 2
39 118 284
39 136 25
39 140 149
39 142 46
39 157 6
39 165 8
39 170 115
40 23 1
40 24 198
40 33 136
40 39 4
40 41 98
40 51 19
40 54 13
40 68 3
40 72 1
40 97 381
40 108 17
40 118 10
40 129 1
40 140 10
40 170 6
41 23 3
41 24 1862
41 33 421
41 39 6
41 41 1088
41 51 139
41 54 36
41 68 12
41 72 12
41 97 366
41 108 21
41 118 54
41 136 6
41 140 85
41 142 12
41 157 3
41 165 1
41 170 11
42 24 151
42 33 66
42 39 1
42 41 74
42 51 11
42 54 3
42 68 5
42 72 3
42 97 214
42 108 29
42 118 4
42 140 4
42 165 1
43 7 1
43 23 1
43 24 201
43 33 3
43 39 10
43 41 1
43 51 9
43 54 27
43 68 33
43 72 8
43 118 30
43 136 5
43 140 7
43 142 12
43 170 60
44 7 1
44 23 3
44 24 790
44 33 19
44 39 29
44 41 19
44 51 32
44 54 45
44 68 5
44 72 13
44 97 5
44 108 2
44 118 48
44 136 2
44 140 36
44 142 19
44 157 1
44 165 16
44 170 16
45 7 2
45 23 33
45 24 5032
45 33 94
45 39 110
45 41 83
45 51 236
45 54 166
45 68 37
45 72 30
45 97 18
45 108 8
45 118 305
45 136 24
45 140 218
45 142 76
45 157 47
45 165 19
45 170 83
46 23 2
46 24 2051
46 33 52
46 39 16
46 41 53
46 51 168
46 54 359
46 68 13
46 72 11
46 97 16
46 108 6
46 118 113
46 136 42
46 140 138
46 142 32
46 157 30
46 165 21
46 170 43
47 24 499
47 33 734
47 39 1
47 41 47
47 51 33
47 54 19
47 68 1
47 72 6
47 97 54
47 108 322
47 118 23
47 136 2
47 140 24
47 142 1
47 157 2
47 170 4
48 23 1
48 24 494
48 33 4
48 39 2
48 41 7
48 51 31
48 54 35
48 68 147
48 72 2
48 97 1
48 118 152
48 136 5
48 140 10
48 142 6
48 165 1
48 170 112
49 23 4
49 24 213
49 33 99
49 41 217
49 51 36
49 54 8
49 72 6
49 97 71
49 108 8
49 118 10
49 136 6
49 140 8
49 142 3
49 165 1
50 7 1
50 23 3
50 24 968
50 33 16
50 39 27
50 41 9
50 51 93
50 54 108
50 68 18
50 72 10
50 97 5
50 108 1
50 118 95
50 136 8
50 140 46
50 142 30
50 157 3
50 165 9
50 170 83
51 7 3
51 23 14
51 24 5652
51 33 217
51 39 14
51 41 248
51 51 1199
51 54 148
51 68 30
51 72 42
51 97 68
51 108 21
51 118 242
51 136 20
51 140 293
51 142 52
51 157 9
51 165 97
51 170 65
52 7 3
52 23 3
52 24 1235
52 33 43
52 39 10
52 41 32
52 51 127
52 54 25
52 68 4
52 72 41
52 97 6
52 108 3
52 118 41
52 136 5
52 140 67
52 142 14
52 157 8
52 165 16
52 170 5
53 24 1599
53 33 167
53 39 5
53 41 932
53 51 232
53 54 34
53 68 4
53 72 25
53 97 85
53 108 5
53 118 50
53 136 8
53 140 60
53 142 4
53 157 2
53 165 5
53 170 7
54 7 1
54 23 4
54 24 3202
54 33 86
54 39 10
54 41 37
54 51 136
54 54 3691
54 68 21
54 72 7
54 97 20
54 108 5
54 118 361
54 136 262
54 140 189
54 142 18
54 157 11
54 165 8
54 170 180
55 23 1
55 24 591
55 33 132
55 39 10
55 41 26
55 51 75
55 54 31
55 68 4
55 72 42
55 97 18
55 108 4
55 118 33
55 136 5
55 140 565
55 142 9
55 170 4
56 24 450
56 33 1594
56 39 2
56 41 55
56 51 38
56 54 24
56 68 3
56 72 17
56 97 214
56 108 149
56 118 19
56 136 11
56 140 20
56 142 2
56 165 1
56 170 2
57 24 217
57 33 1028
57 39 3
57 41 23
57 51 19
57 54 10
57 68 2
57 72 4
57 97 43
57 108 80
57 118 6
57 129 1
57 136 2
57 140 18
57 142 2
57 157 2
57 165 2
57 170 3
58 24 381
58 33 1031
58 39 2
58 41 64
58 51 14
58 54 17
58 68 1
58 72 3
58 97 36
58 108 53
58 118 13
58 140 36
58 142 3
58 157 1
58 165 4
58 170 1
59 23 1
59 24 980
59 33 79
59 41 468
59 51 239
59 54 16
59 68 1
59 72 6
59 97 44
59 108 3
59 118 20
59 140 32
59 142 7
59 157 1
59 165 15
59 170 5
60 23 1
60 24 286
60 33 102
60 39 1
60 41 279
60 51 43
60 54 7
60 68 1
60 72 6
60 97 42
60 108 3
60 118 8
60 136 2
60 140 17
60 142 3
60 165 2
60 170 1
62 7 4
62 23 1
62 24 511
62 33 58
62 39 3
62 41 14
62 51 81
62 54 28
62 68 4
62 72 58
62 97 8
62 108 2
62 118 76
62 136 7
62 140 957
62 142 20
62 165 2
62 170 9
63 24 147
63 33 246
63 39 1
63 41 20
63 51 7
63 54 4
63 68 4
63 72 1
63 97 27
63 108 183
63 118 4
63 140 9
63 142 2
64 7 28
64 23 2
64 24 171
64 33 8
64 39 6
64 51 26
64 54 5
64 68 8
64 72 16
64 97 3
64 108 3
64 118 44
64 136 1
64 140 189
64 165 1
64 170 5
65 23 6
65 24 1264
65 33 165
65 39 7
65 41 641
65 51 262
65 54 41
65 68 4
65 72 176
65 97 60
65 108 6
65 118 38
65 136 1
65 140 128
65 142 9
65 157 2
65 165 4
65 170 19
67 7 52
67 23 4
67 24 681
67 33 17
67 39 54
67 41 5
67 51 71
67 54 19
67 68 24
67 72 129
67 97 4
67 118 177
67 140 288
67 142 13
67 157 2
67 165 1
67 170 9
68 7 4
68 23 2
68 24 1579
68 33 28
68 39 23
68 41 9
68 51 85
68 54 132
68 68 812
68 72 19
68 97 4
68 108 2
68 118 1322
68 136 18
68 140 109
68 142 11
68 157 1
68 165 1
68 170 189
69 24 203
69 33 8
69 41 1
69 51 5
69 54 231
69 97 1
69 118 39
69 136 84
69 140 14
69 157 1
69 170 8
70 7 1
70 24 435
70 33 513
70 39 2
70 41 86
70 51 39
70 54 19
70 72 41
70 97 24
70 108 23
70 118 12
70 136 2
70 140 69
70 142 1
70 157 1
70 165 1
70 170 3
71 23 1
71 24 465
71 33 227
71 39 11
71 41 255
71 51 40
71 54 26
71 68 3
71 72 7
71 97 862
71 108 45
71 118 18
71 136 5
71 140 20
71 142 5
71 157 2
71 165 3
71 170 11
72 7 1
72 23 52
72 24 3261
72 33 199
72 39 30
72 41 88
72 51 229
72 54 82
72 68 35
72 72 1837
72 97 35
72 108 20
72 118 254
72 136 24
72 140 1480
72 142 45
72 157 6
72 165 13
72 170 28
73 23 1
73 24 983
73 33 12
73 41 4
73 51 37
73 54 158
73 68 45
73 72 4
73 97 5
73 118 276
73 136 47
73 140 45
73 142 5
73 157 1
73 165 1
73 170 170
74 24 169
74 33 2
74 39 1
74 51 10
74 54 171
74 68 6
74 108 2
74 118 16
74 136 17
74 140 7
74 142 9
74 157 5
74 165 2
74 170 29
75 7 27
75 23 8
75 24 733
75 33 17
75 39 12
75 41 13
75 51 81
75 54 28
75 68 15
75 72 308
75 97 7
75 118 81
75 136 2
75 140 347
75 142 15
75 170 18
76 7 5
76 23 3
76 24 510
76 33 27
76 39 2
76 41 13
76 51 44
76 54 18
76 68 7
76 72 202
76 97 4
76 108 1
76 118 39
76 136 5
76 140 507
76 142 3
76 165 1
76 170 6
77 7 47
77 23 9
77 24 597
77 33 20
77 39 15
77 41 7
77 51 41
77 54 9
77 68 16
77 72 102
77 97 7
77 118 98
77 136 8
77 140 683
77 142 9
77 157 4
77 170 14
78 7 2
78 23 2
78 24 144
78 33 11
78 41 1
78 51 39
78 54 2
78 68 3
78 72 45
78 97 2
78 118 28
78 136 3
78 140 208
78 142 2
79 7 1
79 24 93
79 33 6
79 41 4
79 51 18
79 54 5
79 68 2
79 72 41
79 97 3
79 118 11
79 140 232
79 142 1
79 157 1
79 170 4
80 24 790
80 33 1104
80 39 1
80 41 72
80 51 55
80 54 9
80 68 1
80 72 2
80 97 67
80 108 423
80 118 18
80 129 1
80 136 3
80 140 17
80 142 5
80 157 1
80 165 2
80 170 4
81 24 563
81 33 20
81 39 4
81 41 8
81 51 42
81 54 499
81 68 14
81 72 5
81 97 3
81 108 5
81 118 50
81 136 29
81 140 36
81 142 3
81 157 27
81 165 2
81 170 32
82 7 6
82 23 1
82 24 165
82 33 17
82 39 8
82 41 2
82 51 8
82 54 16
82 68 52
82 72 4
82 97 1
82 118 391
82 136 3
82 140 26
82 142 2
82 170 19
83 24 385
83 33 3
83 41 1
83 51 15
83 54 130
83 68 7
83 72 1
83 97 1
83 118 66
83 136 80
83 140 6
83 142 3
83 165 1
83 170 59
84 23 1
84 24 351
84 33 17
84 41 5
84 51 6
84 54 103
84 68 3
84 72 2
84 118 64
84 136 119
84 140 10
84 142 3
84 170 72
85 23 2
85 24 283
85 33 59
85 39 9
85 41 50
85 51 52
85 54 14
85 68 2
85 72 148
85 97 6
85 108 2
85 118 22
85 136 3
85 140 258
85 142 4
85 157 6
85 165 1
85 170 7
86 7 3
86 23 7
86 24 372
86 33 15
86 39 66
86 41 13
86 51 71
86 54 23
86 68 6
86 72 127
86 108 1
86 118 46
86 136 2
86 140 71
86 142 1
86 157 1
86 165 1
86 170 18
88 24 243
88 33 1
88 39 1
88 41 2
88 51 14
88 54 58
88 68 13
88 97 1
88 118 74
88 136 32
88 140 7
88 157 1
88 170 84
89 24 181
89 41 2
89 51 3
89 54 32
89 68 19
89 72 4
89 118 72
89 136 8
89 140 5
89 170 57
90 7 6
90 23 3
90 24 296
90 33 49
90 41 8
90 51 35
90 54 17
90 68 5
90 72 39
90 97 3
90 108 2
90 118 66
90 136 5
90 140 793
90 142 11
90 170 5
91 24 428
91 33 5
91 39 6
91 41 3
91 51 22
91 54 28
91 68 94
91 72 2
91 97 4
91 118 160
91 136 18
91 140 8
91 142 1
91 170 104
92 24 438
92 33 944
92 41 30
92 51 34
92 54 13
92 68 2
92 72 5
92 97 48
92 108 321
92 118 14
92 129 1
92 136 1
92 140 27
92 142 2
92 165 2
92 170 1
93 24 73
93 33 78
93 41 43
93 51 4
93 54 4
93 97 151
93 108 3
93 118 5
93 136 1
93 140 2
93 142 2
93 170 1
94 24 254
94 33 51
94 41 14
94 51 43
94 54 12
94 68 2
94 72 19
94 97 2
94 108 2
94 118 13
94 136 1
94 140 512
94 142 47
94 170 2
95 24 464
95 33 198
95 41 360
95 51 76
95 54 35
95 72 2
95 97 356
95 108 11
95 118 18
95 129 1
95 136 5
95 140 26
95 142 3
95 157 2
95 165 2
95 170 1
96 23 1
96 24 314
96 33 191
96 41 33
96 51 46
96 54 17
96 68 1
96 72 69
96 97 16
96 108 10
96 118 19
96 136 6
96 140 127
96 142 4
96 157 1
96 165 1
96 170 2
97 23 4
97 24 2771
97 33 1134
97 39 9
97 41 885
97 51 199
97 54 80
97 68 24
97 72 21
97 97 4372
97 108 172
97 118 129
97 129 3
97 136 24
97 140 134
97 142 23
97 157 5
97 165 6
97 170 35
98 7 86
98 24 241
98 33 4
98 39 5
98 41 13
98 51 35
98 54 33
98 68 113
98 72 16
98 97 1
98 108 2
98 118 670
98 136 8
98 140 71
98 170 39
99 7 3
99 23 8
99 24 3344
99 33 89
99 39 17
99 41 141
99 51 338
99 54 73
99 68 8
99 72 108
99 97 31
99 108 7
99 118 105
99 136 16
99 140 173
99 142 37
99 157 17
99 165 34
99 170 24
100 7 8
100 23 1
100 24 237
100 33 13
100 39 1
100 41 5
100 51 30
100 54 14
100 68 8
100 72 38
100 97 2
100 108 2
100 118 44
100 136 2
100 140 568
100 142 5
100 170 7
101 24 561
101 33 8
101 39 33
101 41 11
101 51 34
101 54 213
101 68 7
101 72 2
101 97 2
101 118 80
101 136 19
101 140 29
101 142 44
101 157 11
101 165 5
101 170 109
102 23 1
102 24 686
102 33 26
102 39 1
102 41 3
102 51 22
102 54 926
102 68 4
102 97 5
102 118 139
102 136 125
102 140 45
102 142 9
102 157 2
102 165 2
102 170 47
103 24 236
103 33 2
103 39 3
103 41 6
103 51 11
103 54 23
103 68 119
103 72 2
103 118 228
103 136 7
103 140 12
103 142 6
103 170 53
104 24 213
104 33 421
104 41 21
104 51 12
104 54 15
104 68 2
104 97 47
104 108 234
104 118 7
104 136 2
104 140 15
104 170 4
105 23 4
105 24 1370
105 33 12
105 39 9
105 41 11
105 51 73
105 54 112
105 68 133
105 72 3
105 97 8
105 108 5
105 118 479
105 136 25
105 140 39
105 142 12
105 157 1
105 165 1
105 170 265
106 23 4
106 24 1388
106 33 57
106 39 7
106 41 185
106 51 199
106 54 36
106 68 11
106 72 68
106 97 22
106 108 9
106 118 44
106 136 4
106 140 91
106 142 11
106 157 5
106 165 8
106 170 10
107 23 1
107 24 261
107 33 679
107 39 4
107 41 10
107 51 12
107 54 12
107 68 3
107 72 7
107 97 26
107 108 261
107 118 20
107 136 5
107 140 17
107 142 6
107 157 1
107 170 13
108 23 1
108 24 2965
108 33 2770
108 39 7
108 41 85
108 51 200
108 54 83
108 68 14
108 72 15
108 97 227
108 108 1601
108 118 85
108 129 2
108 136 19
108 140 94
108 142 29
108 157 5
108 165 10
108 170 9
109 23 3
109 24 368
109 33 67
109 39 1
109 41 21
109 51 82
109 54 21
109 68 7
109 72 59
109 97 19
109 108 5
109 118 48
109 136 1
109 140 863
109 142 77
109 170 6
110 23 1
110 24 384
110 33 17
110 39 13
110 41 5
110 51 15
110 54 246
110 68 2
110 72 2
110 97 3
110 118 48
110 136 20
110 140 21
110 142 13
110 157 40
110 165 3
110 170 31
111 24 440
111 33 162
111 39 6
111 41 375
111 51 33
111 54 31
111 68 1
111 72 8
111 97 462
111 108 25
111 118 25
111 136 3
111 140 17
111 142 5
111 157 2
111 165 1
111 170 24
114 7 5
114 23 1
114 24 823
114 33 7
114 39 237
114 41 16
114 51 69
114 54 28
114 68 26
114 72 46
114 97 2
114 108 1
114 118 403
114 136 4
114 140 71
114 142 7
114 157 3
114 170 88
115 24 163
115 33 2
115 51 5
115 54 217
115 68 1
115 97 2
115 118 24
115 136 18
115 140 12
115 142 4
115 170 34
116 23 1
116 24 743
116 33 12
116 39 3
116 41 13
116 51 52
116 54 596
116 68 17
116 72 2
116 97 4
116 118 76
116 136 92
116 140 24
116 142 2
116 157 1
116 170 186
117 24 560
117 33 45
117 39 2
117 41 131
117 51 103
117 54 36
117 68 2
117 72 6
117 97 12
117 108 3
117 118 21
117 136 5
117 140 23
117 142 2
117 157 4
117 165 14
117 170 1
118 7 33
118 23 7
118 24 2175
118 33 65
118 39 29
118 41 19
118 51 114
118 54 164
118 68 276
118 72 50
118 97 24
118 108 3
118 118 4482
118 136 31
118 140 227
118 142 12
118 157 3
118 165 2
118 170 105
119 7 5
119 24 68
119 33 3
119 39 2
119 41 1
119 51 4
119 54 2
119 68 4
119 118 157
119 136 1
119 140 14
119 170 3
120 24 223
120 33 42
120 39 3
120 41 234
120 51 26
120 54 3
120 97 38
120 118 3
120 136 4
120 140 7
120 142 5
120 170 7
121 7 4
121 23 1
121 24 2772
121 33 86
121 39 12
121 41 17
121 51 177
121 54 60
121 68 16
121 72 8
121 97 19
121 108 2
121 118 148
121 136 15
121 140 125
121 142 23
121 157 7
121 165 18
121 170 18
123 24 215
123 33 726
123 39 2
123 41 28
123 51 23
123 54 23
123 68 2
123 72 13
123 97 13
123 108 44
123 118 9
123 136 2
123 140 57
123 142 3
123 165 1
124 7 7
124 23 28
124 24 4738
124 33 131
124 39 85
124 41 113
124 51 335
124 54 156
124 68 31
124 72 116
124 97 35
124 108 7
124 118 216
124 136 19
124 140 242
124 142 62
124 157 16
124 165 52
124 170 50
125 7 2
125 23 2
125 24 512
125 33 18
125 39 5
125 41 44
125 51 140
125 54 31
125 68 7
125 72 7
125 97 12
125 108 2
125 118 11
125 136 4
125 140 30
125 142 3
125 157 4
125 165 38
125 170 12
126 24 1322
126 33 127
126 39 4
126 41 366
126 51 166
126 54 45
126 68 1
126 72 15
126 97 60
126 108 4
126 118 43
126 136 7
126 140 40
126 142 8
126 157 4
126 165 23
126 170 10
127 23 1
127 24 299
127 33 11
127 39 31
127 41 6
127 51 36
127 54 37
127 68 35
127 72 11
127 97 6
127 118 148
127 136 3
127 140 31
127 142 15
127 157 2
127 165 1
127 170 50
128 24 170
128 33 111
128 41 16
128 51 32
128 54 4
128 72 6
128 97 10
128 108 2
128 118 15
128 136 3
128 140 275
128 142 4
128 157 1
128 170 1
129 23 2
129 24 300
129 33 174
129 41 132
129 51 20
129 54 11
129 68 1
129 72 1
129 97 132
129 108 56
129 118 10
129 129 4
129 136 3
129 140 25
129 142 5
129 165 2
129 170 1
130 23 1
130 24 484
130 33 4
130 39 1
130 41 1
130 51 16
130 54 250
130 68 13
130 97 1
130 118 96
130 136 81
130 140 6
130 142 1
130 170 95
131 7 1
131 24 28
131 33 1
131 41 2
131 51 6
131 54 4
131 68 48
131 97 1
131 118 121
131 140 3
131 142 1
131 165 1
131 170 5
132 24 258
132 33 167
132 41 118
132 51 20
132 54 9
132 72 3
132 97 195
132 108 22
132 118 5
132 129 1
132 136 1
132 140 6
132 142 4
132 170 3
133 7 1
133 23 1
133 24 66
133 33 3
133 41 2
133 51 4
133 54 7
133 68 18
133 72 2
133 118 168
133 140 11
133 142 1
133 170 1
134 7 28
134 24 144
134 33 6
134 39 1
134 41 5
134 51 24
134 54 18
134 68 62
134 72 6
134 97 1
134 118 537
134 136 6
134 140 24
134 142 4
134 170 30
135 23 1
135 24 1033
135 33 21
135 39 16
135 41 18
135 51 60
135 54 53
135 68 84
135 72 5
135 97 6
135 108 1
135 118 240
135 136 8
135 140 58
135 142 19
135 157 3
135 165 3
135 170 273
136 7 13
136 24 1381
136 33 40
136 39 1
136 41 24
136 51 44
136 54 676
136 68 4
136 72 2
136 97 5
136 108 3
136 118 250
136 136 684
136 140 77
136 142 10
136 157 3
136 170 72
137 24 174
137 39 2
137 41 1
137 51 15
137 54 87
137 68 8
137 72 1
137 118 39
137 136 15
137 140 6
137 142 2
137 170 99
138 23 2
138 24 543
138 33 178
138 39 5
138 41 26
138 51 200
138 54 23
138 68 2
138 72 60
138 97 19
138 108 10
138 118 39
138 136 7
138 140 610
138 142 11
138 157 3
138 170 4
139 24 309
139 33 27
139 39 1
139 41 105
139 51 55
139 54 11
139 68 3
139 72 3
139 97 7
139 118 12
139 136 5
139 140 9
139 142 2
139 165 35
139 170 5
140 7 21
140 23 9
140 24 2587
140 33 202
140 39 9
140 41 48
140 51 186
140 54 98
140 68 24
140 72 236
140 97 56
140 108 9
140 118 449
140 136 35
140 140 5656
140 142 49
140 157 7
140 165 4
140 170 27
141 23 1
141 24 228
141 33 230
141 41 11
141 51 40
141 54 12
141 68 3
141 72 13
141 97 19
141 108 7
141 118 10
141 136 4
141 140 177
141 142 3
141 165 1
141 170 4
142 23 8
142 24 3794
142 33 88
142 39 135
142 41 53
142 51 219
142 54 399
142 68 81
142 72 47
142 97 23
142 108 8
142 118 546
142 136 51
142 140 224
142 142 176
142 157 9
142 165 23
142 170 575
143 7 37
143 23 1
143 24 1054
143 33 24
143 39 97
143 41 13
143 51 87
143 54 49
143 68 74
143 72 36
143 97 3
143 108 4
143 118 953
143 136 4
143 140 192
143 142 9
143 165 1
143 170 81
144 7 1
144 23 3
144 24 4125
144 33 93
144 39 11
144 41 83
144 51 283
144 54 56
144 68 25
144 72 21
144 97 37
144 108 5
144 118 164
144 136 13
144 140 167
144 142 43
144 157 15
144 165 39
144 170 32
145 7 1
145 23 2
145 24 332
145 33 54
145 39 3
145 41 15
145 51 47
145 54 12
145 68 4
145 72 104
145 97 13
145 118 33
145 136 2
145 140 695
145 142 15
145 157 1
145 170 6
146 23 1
146 24 202
146 33 9
146 41 1
146 51 9
146 54 95
146 68 3
146 72 2
146 108 3
146 118 46
146 136 26
146 140 9
146 142 3
146 170 14
147 7 4
147 24 61
147 33 4
147 51 9
147 54 3
147 68 38
147 72 2
147 118 173
147 136 1
147 140 12
147 142 1
147 170 3
148 23 1
148 24 361
148 33 187
148 39 1
148 41 163
148 51 52
148 54 10
148 68 1
148 72 4
148 97 388
148 108 82
148 118 6
148 129 5
148 136 3
148 140 12
148 165 1
148 170 7
149 24 101
149 33 6
149 41 1
149 51 4
149 54 10
149 68 73
149 72 1
149 97 3
149 118 328
149 140 15
149 142 2
149 157 1
149 170 14
150 24 93
150 33 49
150 39 1
150 41 37
150 51 17
150 54 1
150 97 194
150 108 18
150 118 3
150 136 1
150 140 4
150 142 1
150 165 2
151 24 633
151 33 15
151 39 1
151 41 12
151 51 80
151 54 30
151 68 1
151 72 3
151 97 7
151 108 1
151 118 30
151 136 9
151 140 31
151 142 4
151 157 2
151 165 45
151 170 7
152 7 2
152 23 3
152 24 2425
152 33 558
152 39 9
152 41 269
152 51 236
152 54 123
152 68 17
152 72 601
152 97 77
152 108 36
152 118 100
152 136 10
152 140 568
152 142 16
152 157 2
152 165 7
152 170 25
153 24 2247
153 33 45
153 39 5
153 41 4
153 51 66
153 54 740
153 68 20
153 72 5
153 97 5
153 108 1
153 118 429
153 136 282
153 140 106
153 142 7
153 157 2
153 165 2
153 170 215
154 24 82
154 39 3
154 41 2
154 51 14
154 54 5
154 68 35
154 118 50
154 136 1
154 140 7
154 142 1
154 165 2
154 170 38
155 7 5
155 23 1
155 24 294
155 33 14
155 39 33
155 41 2
155 51 23
155 54 33
155 68 56
155 72 18
155 97 1
155 118 265
155 136 3
155 140 22
155 142 7
155 157 1
155 170 62
156 23 1
156 24 485
156 33 11
156 39 6
156 41 6
156 51 27
156 54 152
156 68 24
156 72 2
156 118 118
156 136 36
156 140 11
156 142 12
156 157 2
156 165 1
156 170 243
157 23 8
157 24 1717
157 33 36
157 39 16
