"from" "to" "weight"
14 118 305
14 136 37
14 138 1
14 140 8
14 152 3
14 157 2
14 170 34
15 24 350
15 33 46
15 41 111
15 51 54
15 54 6
15 68 16
15 97 40
15 108 5
15 109 14
15 118 9
15 136 8
15 138 3
15 140 23
15 152 3
15 165 4
15 170 2
16 7 12
16 23 1
16 24 1188
16 33 275
16 41 42
16 51 91
16 54 15
16 68 53
16 72 2
16 97 26
16 108 32
16 109 61
16 118 77
16 136 58
16 138 465
16 140 903
16 152 45
16 157 4
16 165 5
16 170 48
17 7 4
17 23 1
17 24 356
17 33 106
17 41 23
17 51 32
17 54 9
17 68 23
17 97 17
17 108 5
17 109 19
17 118 24
17 136 12
17 138 285
17 140 260
17 152 31
17 157 1
17 165 1
17 170 10
18 7 1
18 24 167
18 33 38
18 41 84
18 51 10
18 54 1
18 68 1
18 97 38
18 108 4
18 109 1
18 118 8
18 140 13
18 152 3
18 165 2
19 7 2
19 24 289
19 33 749
19 41 17
19 51 12
19 54 8
19 68 4
19 72 2
19 97 45
19 108 70
19 109 9
19 118 4
19 136 3
19 138 43
19 140 85
19 152 29
19 157 1
19 165 2
19 170 7
20 7 1
20 23 1
20 24 706
20 33 37
20 41 7
20 51 37
20 54 50
20 68 19
20 97 13
20 108 6
20 109 67
20 118 72
20 136 78
20 138 6
20 140 44
20 152 9
20 153 4
20 157 31
20 165 20
20 170 70
21 24 105
21 33 90
21 41 19
21 51 11
21 54 1
21 68 4
21 97 93
21 108 61
21 109 4
21 118 2
21 136 1
21 140 5
21 152 1
21 170 2
22 7 13
22 23 5
22 24 220
22 33 35
22 41 6
22 51 16
22 54 9
22 68 22
22 97 2
22 108 3
22 109 19
22 118 437
22 136 10
22 138 1
22 140 75
22 152 2
22 157 9
22 170 44
23 7 5
23 23 8
23 24 3926
23 33 99
23 41 40
23 51 196
23 54 35
23 68 30
23 72 12
23 97 29
23 108 13
23 109 161
23 118 150
23 136 61
23 138 5
23 140 152
23 152 11
23 153 1
23 157 44
23 165 61
23 170 63
24 7 72
24 23 95
24 24 70840
24 33 1671
24 41 1078
24 51 4414
24 54 514
24 68 543
24 72 58
24 97 677
24 108 279
24 109 3022
24 118 2469
24 136 940
24 138 112
24 140 2643
24 152 349
24 153 17
24 157 691
24 165 736
24 170 731
25 7 16
25 23 7
25 24 1517
25 33 181
25 41 78
25 51 129
25 54 16
25 68 316
25 72 5
25 97 48
25 108 26
25 109 79
25 118 114
25 136 52
25 138 40
25 140 633
25 152 298
25 157 4
25 165 14
25 170 29
26 24 220
26 33 4
26 41 1
26 51 13
26 54 101
26 68 2
26 72 1
26 109 16
26 118 82
26 136 275
26 140 15
26 153 2
26 170 111
27 24 72
27 33 187
27 41 6
27 51 9
27 68 1
27 97 10
27 108 86
27 109 1
27 118 3
27 136 1
27 138 3
27 140 16
27 152 4
27 170 9
28 24 68
28 33 3
28 51 1
28 54 44
28 97 2
28 109 3
28 118 24
28 136 119
28 140 3
28 153 1
28 170 25
29 7 8
29 23 3
29 24 158
29 33 35
29 41 9
29 51 9
29 54 3
29 68 34
29 72 2
29 97 3
29 108 2
29 109 4
29 118 40
29 136 8
29 138 33
29 140 435
29 152 19
29 170 4
30 7 2
30 24 261
30 33 12
30 41 2
30 51 8
30 54 289
30 68 1
30 97 8
30 109 8
30 118 35
30 136 262
30 140 20
30 170 31
31 24 144
31 33 4
31 51 6
31 54 14
31 68 32
31 109 5
31 118 132
31 136 40
31 140 11
31 157 3
31 170 79
32 7 1
32 23 3
32 24 866
32 33 17
32 41 25
32 51 54
32 54 11
32 68 81
32 97 9
32 108 10
32 109 36
32 118 39
32 136 12
32 138 4
32 140 91
32 152 20
32 157 11
32 165 9
32 170 9
33 7 1
33 23 7
33 24 2219
33 33 5940
33 41 156
33 51 86
33 54 23
33 68 34
33 72 5
33 97 241
33 108 710
33 109 65
33 118 69
33 136 50
33 138 42
33 140 264
33 152 161
33 157 7
33 165 7
33 170 23
34 24 163
34 33 501
34 41 30
34 51 6
34 68 5
34 97 24
34 108 66
34 109 6
34 118 3
34 136 4
34 138 15
34 140 20
34 152 31
34 170 2
36 7 3
36 23 2
36 24 272
36 33 15
36 41 5
36 51 18
36 54 9
36 68 142
36 72 1
36 97 3
36 108 2
36 109 41
36 118 367
36 136 27
36 140 19
36 152 2
36 153 1
36 157 2
36 165 2
36 170 70
37 23 2
37 24 644
37 33 47
37 41 16
37 51 31
37 54 68
37 68 5
37 72 1
37 97 8
37 108 7
37 109 45
37 118 47
37 136 53
37 138 3
37 140 31
37 152 8
37 157 22
37 165 5
37 170 31
38 7 5
38 23 4
38 24 2698
38 33 102
38 41 67
38 51 289
38 54 29
38 68 26
38 72 6
38 97 40
38 108 17
38 109 108
38 118 89
38 136 48
38 138 5
38 140 83
38 152 11
38 157 45
38 165 120
38 170 27
39 7 18
39 23 4
39 24 1059
39 33 820
39 41 38
39 51 94
39 54 35
39 68 55
39 72 2
39 97 42
39 108 3
39 109 116
39 118 326
39 136 78
39 138 3
39 140 154
39 152 4
39 157 25
39 165 5
39 170 145
40 24 225
40 33 205
40 41 134
40 51 21
40 54 9
40 68 6
40 72 3
40 97 323
40 108 46
40 109 8
40 118 6
40 136 16
40 138 2
40 140 14
40 152 2
40 165 4
40 170 3
41 7 2
41 23 2
41 24 1615
41 33 341
41 41 1220
41 51 108
41 54 17
41 68 16
41 72 4
41 97 324
41 108 39
41 109 47
41 118 71
41 136 30
41 138 3
41 140 117
41 152 19
41 153 1
41 157 6
41 165 14
41 170 19
42 24 205
42 33 102
42 41 34
42 51 12
42 54 2
42 68 2
42 72 1
42 97 225
42 108 48
42 109 3
42 118 3
42 140 8
42 152 6
42 157 1
43 24 175
43 33 22
43 51 4
43 54 21
43 68 11
43 109 55
43 118 57
43 136 33
43 140 14
43 152 2
43 157 1
43 165 2
43 170 110
44 7 6
44 24 613
44 33 64
44 41 15
44 51 30
44 54 8
44 68 10
44 72 1
44 97 5
44 109 50
44 118 32
44 136 30
44 138 1
44 140 20
44 152 1
44 157 12
44 165 12
44 170 18
45 7 10
45 23 6
45 24 3497
45 33 243
45 41 70
45 51 215
45 54 61
45 68 34
45 72 7
45 97 42
45 108 14
45 109 199
45 118 200
45 136 78
45 138 16
45 140 136
45 152 14
45 157 33
45 165 34
45 170 64
46 7 1
46 23 2
46 24 1116
46 33 58
46 41 22
46 51 75
46 54 127
46 68 13
46 72 1
46 97 23
46 109 51
46 118 61
46 136 91
46 138 2
46 140 74
46 152 8
46 157 52
46 165 16
46 170 67
47 23 2
47 24 309
47 33 538
47 41 13
47 51 19
47 54 1
47 68 4
47 97 53
47 108 293
47 109 12
47 118 9
47 136 2
47 138 6
47 140 33
47 152 19
47 165 3
47 170 3
48 24 416
48 33 14
48 41 7
48 51 12
48 54 19
48 68 80
48 72 1
48 97 4
48 108 2
48 109 51
48 118 209
48 136 37
48 140 22
48 152 2
48 157 2
48 165 4
48 170 121
49 7 1
49 24 285
49 33 91
49 41 271
49 51 33
49 54 7
49 68 3
49 97 101
49 108 9
49 109 1
49 118 12
49 136 4
49 138 7
49 140 20
49 152 10
49 157 3
50 7 1
50 23 1
50 24 360
50 33 36
50 41 5
50 51 13
50 54 15
50 68 6
50 97 6
50 108 1
50 109 64
50 118 38
50 136 30
50 138 2
50 140 10
50 152 4
50 157 7
50 165 7
50 170 64
51 7 1
51 23 3
51 24 3329
51 33 95
51 41 116
51 51 903
51 54 38
51 68 33
51 72 6
51 97 50
51 108 19
51 109 133
51 118 121
51 136 50
51 138 14
51 140 162
51 152 37
51 157 25
51 165 65
51 170 46
52 7 4
52 23 7
52 24 1143
52 33 45
52 41 26
52 51 68
52 54 10
52 68 53
52 72 2
52 97 11
52 108 18
52 109 67
52 118 38
52 136 23
52 138 8
52 140 84
52 152 10
52 153 1
52 157 7
52 165 18
52 170 16
53 24 1730
53 33 127
53 41 295
53 51 192
53 54 13
53 68 23
53 72 4
53 97 114
53 108 14
53 109 35
53 118 24
53 136 22
53 138 2
53 140 67
53 152 19
53 157 7
53 165 4
53 170 9
54 7 6
54 24 2523
54 33 85
54 41 25
54 51 79
54 54 1766
54 68 22
54 72 11
54 97 12
54 108 6
54 109 113
54 118 269
54 136 1272
54 138 1
54 140 169
54 152 2
54 157 28
54 165 12
54 170 291
55 7 13
55 23 1
55 24 594
55 33 155
55 41 20
55 51 41
55 54 8
55 68 18
55 97 18
55 108 31
55 109 24
55 118 46
55 136 11
55 138 337
55 140 392
55 152 17
55 157 7
55 165 3
55 170 7
56 24 517
56 33 988
56 41 74
56 51 28
56 54 10
56 68 10
56 72 1
56 97 96
56 108 241
56 109 18
56 118 11
56 136 12
56 138 6
56 140 54
56 152 24
56 157 2
56 170 2
57 7 1
57 23 1
57 24 256
57 33 975
57 41 11
57 51 12
57 54 5
57 68 2
57 97 52
57 108 203
57 109 4
57 118 7
57 136 16
57 138 5
57 140 40
57 152 43
57 157 1
57 170 4
58 7 1
58 24 250
58 33 543
58 41 25
58 51 18
58 54 4
58 68 5
58 97 56
58 108 99
58 109 9
58 118 6
58 136 3
58 138 3
58 140 43
58 152 58
58 157 3
59 24 1099
59 33 107
59 41 174
59 51 243
59 54 18
59 68 16
59 97 79
59 108 17
59 109 57
59 118 34
59 136 16
59 138 4
59 140 62
59 152 21
59 157 6
59 165 13
59 170 20
60 7 2
60 24 513
60 33 126
60 41 204
60 51 72
60 54 6
60 68 11
60 72 5
60 97 75
60 108 5
60 109 4
60 118 21
60 136 10
60 138 4
60 140 26
60 152 26
60 157 4
60 165 3
60 170 8
61 24 233
61 33 2
61 51 4
61 54 18
61 68 15
61 109 14
61 118 77
61 136 53
61 140 9
61 157 3
61 170 82
62 7 8
62 23 4
62 24 359
62 33 59
62 41 12
62 51 34
62 54 14
62 68 42
62 72 5
62 97 18
62 108 12
62 109 24
62 118 86
62 136 5
62 138 94
62 140 1041
62 152 66
62 170 15
63 7 5
63 24 256
63 33 429
63 41 10
63 51 13
63 54 4
63 68 5
63 72 1
63 97 115
63 108 399
63 109 3
63 118 8
63 136 6
63 140 33
63 152 5
63 170 2
64 7 52
64 23 9
64 24 136
64 33 22
64 41 2
64 51 10
64 54 5
64 68 28
64 97 1
64 108 1
64 109 7
64 118 76
64 136 3
64 138 10
64 140 232
64 152 4
64 170 4
65 7 4
65 24 1185
65 33 169
65 41 199
65 51 353
65 54 13
65 68 73
65 72 3
65 97 112
65 108 10
65 109 44
65 118 32
65 136 26
65 138 14
65 140 159
65 152 192
65 157 9
65 165 6
65 170 23
66 7 2
66 24 140
66 33 7
66 41 2
66 51 4
66 54 3
66 68 137
66 97 2
66 108 2
66 109 20
66 118 219
66 136 10
66 140 16
66 157 1
66 170 29
67 7 81
67 23 134
67 24 580
67 33 83
67 41 5
67 51 41
67 54 18
67 68 88
67 72 4
67 97 10
67 108 3
67 109 47
67 118 270
67 136 24
67 138 3
67 140 381
67 152 6
67 157 3
67 165 4
67 170 18
68 7 7
68 23 1
68 24 1282
68 33 39
68 41 7
68 51 27
68 54 30
68 68 892
68 72 5
68 97 7
68 108 8
68 109 74
68 118 1183
68 136 85
68 138 2
68 140 102
68 152 2
68 157 16
68 170 243
69 24 178
69 33 9
69 51 16
69 54 137
69 68 3
69 97 1
69 109 15
69 118 23
69 136 202
69 140 20
69 157 1
69 170 25
70 7 1
70 24 448
70 33 413
70 41 103
70 51 51
70 54 13
70 68 12
70 97 28
70 108 82
70 109 17
70 118 13
70 136 11
70 138 52
70 140 103
70 152 106
70 157 8
70 165 1
70 170 12
71 7 3
71 23 1
71 24 508
71 33 305
71 41 275
71 51 29
71 54 6
71 68 10
71 72 2
71 97 587
71 108 91
71 109 12
71 118 18
71 136 10
71 138 3
71 140 23
71 152 10
71 157 7
71 165 1
71 170 9
72 7 42
72 23 39
72 24 3078
72 33 270
72 41 105
72 51 196
72 54 37
72 68 869
72 72 6
72 97 48
72 108 20
72 109 172
72 118 341
72 136 88
72 138 92
72 140 1541
72 152 269
72 153 1
72 157 43
72 165 11
72 170 114
73 7 1
73 24 667
73 33 13
73 51 18
73 54 47
73 68 33
73 72 1
73 97 5
73 109 31
73 118 222
73 136 120
73 140 30
73 153 3
73 157 8
73 165 1
73 170 289
74 24 179
74 33 18
74 41 9
74 51 11
74 54 95
74 68 2
74 97 1
74 109 15
74 118 34
74 136 84
74 140 17
74 157 11
74 165 3
74 170 50
75 7 70
75 23 93
75 24 733
75 33 90
75 41 14
75 51 53
75 54 12
75 68 208
75 72 2
75 97 4
75 108 3
75 109 41
75 118 110
75 136 19
75 138 12
75 140 509
75 152 32
75 153 1
75 157 11
75 165 1
75 170 33
76 7 10
76 23 11
76 24 556
76 33 38
76 41 14
76 51 30
76 54 10
76 68 138
76 72 1
76 97 11
76 108 4
76 109 20
76 118 46
76 136 6
76 138 24
76 140 671
76 152 86
76 157 8
76 165 2
76 170 12
77 7 59
77 23 29
77 24 503
77 33 52
77 41 3
77 51 58
77 54 8
77 68 73
77 97 8
77 108 4
77 109 24
77 118 103
77 136 29
77 138 20
77 140 641
77 152 17
77 165 3
77 170 27
78 7 9
78 23 2
78 24 212
78 33 9
78 41 5
78 51 20
78 68 45
78 97 2
78 108 2
78 109 11
78 118 23
78 136 2
78 138 5
78 140 363
78 152 22
78 170 2
79 7 2
79 23 3
79 24 103
79 33 16
79 41 2
79 51 11
79 54 3
79 68 38
79 97 2
79 109 7
79 118 18
79 136 6
79 138 9
79 140 266
79 152 12
79 157 1
79 170 2
80 23 1
80 24 564
80 33 859
80 41 32
80 51 20
80 54 12
80 68 6
80 72 1
80 97 229
80 108 498
80 109 9
80 118 8
80 136 15
80 138 1
80 140 70
80 152 23
80 157 14
80 165 3
80 170 1
81 23 1
81 24 455
81 33 18
81 41 21
81 51 16
81 54 284
81 68 6
81 72 1
81 97 5
81 108 6
81 109 30
81 118 39
81 136 265
81 140 21
81 152 1
81 157 42
81 165 6
81 170 52
82 7 4
82 23 5
82 24 179
82 33 22
82 41 7
82 51 9
82 54 13
82 68 40
82 72 2
82 108 2
82 109 12
82 118 601
82 136 21
82 138 2
82 140 36
82 157 7
82 165 2
82 170 36
83 24 155
83 33 14
83 41 1
83 51 3
83 54 82
83 68 5
83 72 1
83 109 10
83 118 54
83 136 188
83 140 6
83 153 6
83 170 33
84 24 153
84 33 5
84 41 3
84 51 8
84 54 62
84 68 6
84 72 2
84 97 5
84 109 14
84 118 65
84 136 159
84 140 14
84 157 2
84 170 59
85 7 10
85 23 1
85 24 249
85 33 70
85 41 35
85 51 54
85 54 6
85 68 55
85 72 1
85 97 17
85 108 17
85 109 8
85 118 32
85 136 8
85 138 86
85 140 257
85 152 126
85 157 3
85 165 3
85 170 10
86 7 8
86 23 10
86 24 414
86 33 141
86 41 9
86 51 26
86 54 14
86 68 57
86 97 11
86 109 31
86 118 52
86 136 17
86 138 8
86 140 107
86 152 21
86 157 4
86 165 4
86 170 27
87 24 59
87 33 3
87 41 1
87 51 4
87 54 2
87 68 42
87 109 7
87 118 73
87 136 12
87 140 1
87 170 27
88 24 240
88 33 8
88 41 2
88 51 10
88 54 41
88 68 7
88 97 5
88 109 7
88 118 139
88 136 133
88 140 14
88 152 1
88 153 5
88 157 2
88 165 1
88 170 115
89 24 197
89 33 2
89 41 1
89 51 6
89 54 18
89 68 21
89 72 1
89 97 4
89 109 8
89 118 152
89 136 54
89 140 16
89 153 1
89 157 1
89 170 75
90 7 12
90 23 2
90 24 291
90 33 52
90 41 12
90 51 12
90 54 16
90 68 40
90 97 14
90 108 4
90 109 18
90 118 57
90 136 7
90 138 72
90 140 798
90 152 30
90 157 4
90 165 1
90 170 7
91 7 5
91 24 391
91 33 14
91 41 2
91 51 17
91 54 36
91 68 94
91 97 3
91 109 28
91 118 244
91 136 59
91 140 18
91 152 2
91 157 1
91 165 2
91 170 163
92 24 520
92 33 1002
92 41 35
92 51 23
92 54 1
92 68 9
92 72 1
92 97 90
92 108 582
92 109 7
92 118 16
92 136 11
92 138 15
92 140 67
92 152 14
92 157 3
92 165 4
92 170 2
93 24 90
93 33 55
93 41 60
93 51 12
93 54 3
93 68 1
93 97 93
93 108 26
93 109 5
93 118 3
93 136 3
93 140 6
93 152 2
93 170 7
94 7 3
94 24 233
94 33 56
94 41 10
94 51 10
94 54 4
94 68 9
94 72 1
94 97 11
94 108 8
94 109 32
94 118 29
94 136 10
94 138 200
94 140 458
94 152 16
94 157 4
94 170 4
95 7 1
95 24 516
95 33 194
95 41 378
95 51 57
95 54 6
95 68 13
95 97 278
95 108 41
95 109 10
95 118 24
95 136 18
95 138 2
95 140 51
95 152 13
95 157 1
95 165 5
95 170 3
96 7 3
96 23 1
96 24 239
96 33 99
96 41 38
96 51 35
96 54 1
96 68 10
96 72 4
96 97 21
96 108 14
96 109 7
96 118 19
96 136 8
96 138 56
96 140 122
96 152 123
96 157 2
96 170 6
97 7 9
97 23 1
97 24 2690
97 33 1264
97 41 867
97 51 131
97 54 35
97 68 41
97 72 10
97 97 4719
97 108 491
97 109 81
97 118 105
97 136 72
97 138 20
97 140 201
97 152 60
97 157 23
97 165 12
97 170 32
98 7 63
98 23 3
98 24 348
98 33 13
98 41 3
98 51 26
98 54 14
98 68 39
98 72 3
98 97 1
98 108 4
98 109 21
98 118 757
98 136 41
98 138 3
98 140 113
98 152 6
98 157 2
98 165 1
98 170 29
99 7 8
99 23 3
99 24 2500
99 33 104
99 41 65
99 51 240
99 54 30
99 68 54
99 72 4
99 97 29
99 108 25
99 109 114
99 118 83
99 136 51
99 138 21
99 140 146
99 152 76
99 153 3
99 157 22
99 165 26
99 170 25
100 7 8
100 24 88
100 33 15
100 41 1
100 51 21
100 54 1
100 68 26
100 97 5
100 109 8
100 118 37
100 136 2
100 138 20
100 140 454
100 152 6
100 153 1
100 170 4
101 24 492
101 33 64
101 41 11
101 51 43
101 54 103
101 68 34
101 97 2
101 108 1
101 109 84
101 118 104
101 136 116
101 138 4
101 140 38
101 152 4
101 157 9
101 165 2
101 170 169
102 24 639
102 33 43
102 41 5
102 51 23
102 54 411
102 68 10
102 97 11
102 108 2
102 109 18
102 118 71
102 136 510
102 140 38
102 157 5
102 165 1
102 170 96
103 23 3
103 24 174
103 33 5
103 41 1
103 51 5
103 54 16
103 68 91
103 97 2
103 109 10
103 118 278
103 136 28
103 140 12
103 153 1
103 157 1
103 165 1
103 170 56
104 7 4
104 24 309
104 33 623
104 41 17
104 51 6
104 54 6
104 68 5
104 72 1
104 97 88
104 108 475
104 109 5
104 118 7
104 136 7
104 138 5
104 140 44
104 152 19
104 165 8
105 7 3
105 23 1
105 24 877
105 33 34
105 41 4
105 51 27
105 54 65
105 68 94
105 97 5
105 108 2
105 109 58
105 118 633
105 136 191
105 140 49
105 153 4
105 157 9
105 165 5
105 170 396
106 7 3
106 23 3
106 24 1330
106 33 80
106 41 86
106 51 251
106 54 13
106 68 69
106 72 4
106 97 21
106 108 10
106 109 55
106 118 57
106 136 20
106 138 11
106 140 121
106 152 123
106 157 6
106 165 16
106 170 25
107 7 3
107 24 237
107 33 508
107 41 24
107 51 6
107 68 2
107 97 61
107 108 301
107 109 4
107 118 1
107 136 5
107 140 24
107 152 18
107 165 1
107 170 2
108 7 16
108 23 2
108 24 2318
108 33 2022
108 41 72
108 51 79
108 54 23
108 68 22
108 72 4
108 97 440
108 108 1897
108 109 48
108 118 83
108 136 54
108 138 3
108 140 229
108 152 60
108 157 7
108 165 2
108 170 26
109 7 3
109 23 3
109 24 417
109 33 101
109 41 13
109 51 38
109 54 15
109 68 39
109 97 20
109 108 14
109 109 82
109 118 80
109 136 22
109 138 262
109 140 829
109 152 53
109 157 8
109 165 5
109 170 6
110 7 1
110 24 531
110 33 37
110 41 7
110 51 23
110 54 152
110 68 10
110 97 15
110 108 3
110 109 32
110 118 46
110 136 96
110 140 34
110 152 2
110 157 79
110 165 1
110 170 44
111 7 1
111 24 600
111 33 155
111 41 364
111 51 29
111 54 9
111 68 7
111 97 348
111 108 76
111 109 25
111 118 21
111 136 17
111 138 3
111 140 34
111 152 12
111 165 6
111 170 5
112 7 1
112 24 44
112 33 1
112 41 1
112 51 1
112 54 10
112 68 1
112 108 1
112 109 4
112 118 23
112 136 39
112 140 1
112 170 10
113 7 2
113 24 86
113 33 2
113 51 3
113 54 17
113 68 9
113 72 1
113 109 1
113 118 36
113 136 21
113 138 2
113 140 7
113 157 1
113 165 1
113 170 31
114 7 23
114 23 11
114 24 784
114 33 244
114 41 4
114 51 54
114 54 23
114 68 64
114 97 15
114 108 4
114 109 55
114 118 543
114 136 37
114 138 1
114 140 132
114 152 9
114 157 3
114 165 4
114 170 147
115 24 149
115 33 3
115 51 8
115 54 156
115 68 1
115 108 1
115 109 9
115 118 14
115 136 100
115 140 2
115 157 2
115 170 41
116 7 2
116 24 465
116 33 24
116 41 4
116 51 17
116 54 269
116 68 6
116 72 1
116 97 2
116 109 18
116 118 100
116 136 343
116 138 1
116 140 38
116 153 1
116 157 5
116 170 337
117 24 474
117 33 36
117 41 72
117 51 83
117 54 3
117 68 20
117 72 1
117 97 27
117 108 2
117 109 25
117 118 10
117 136 8
117 138 3
117 140 24
117 152 7
117 157 5
117 165 13
117 170 12
118 7 36
118 24 1412
118 33 71
118 41 10
118 51 31
118 54 53
118 68 205
118 72 8
118 97 23
118 108 10
118 109 79
118 118 5065
118 136 82
118 138 2
118 140 205
118 152 14
118 153 1
118 157 16
118 165 5
118 170 119
119 7 1
119 23 1
119 24 60
119 33 2
119 51 7
119 54 2
119 68 17
119 109 6
119 118 231
119 136 9
119 138 1
119 140 9
119 170 17
120 24 204
120 33 36
120 41 134
120 51 15
120 54 1
120 68 9
120 72 1
120 97 44
120 108 5
120 109 2
120 118 2
120 136 3
120 138 4
120 140 14
120 152 4
120 157 1
120 165 1
120 170 1
121 7 5
121 23 2
121 24 2861
121 33 78
121 41 35
121 51 137
121 54 17
121 68 23
121 72 6
121 97 20
121 108 9
121 109 128
121 118 119
121 136 76
121 138 10
121 140 88
121 152 16
121 153 4
121 157 44
121 165 51
121 170 29
122 24 67
122 33 192
122 41 31
122 51 8
122 54 4
122 72 1
122 97 45
122 108 42
122 109 8
122 118 1
122 136 1
122 138 7
122 140 11
122 152 4
122 170 3
123 7 1
123 24 276
123 33 759
123 41 43
123 51 14
123 54 7
123 68 15
123 97 53
123 108 183
123 109 15
123 118 15
123 136 14
123 138 42
123 140 54
123 152 93
123 170 3
124 7 31
124 23 10
124 24 3358
124 33 156
124 41 71
124 51 228
124 54 28
124 68 76
124 72 2
124 97 62
124 108 19
124 109 180
124 118 137
124 136 68
124 138 13
124 140 143
124 152 27
124 157 44
124 165 67
124 170 78
125 24 414
125 33 17
125 41 28
125 51 50
125 54 20
125 68 3
125 97 6
125 109 31
125 118 15
125 136 11
125 140 13
125 157 9
125 165 40
125 170 13
126 7 1
126 24 1070
126 33 130
126 41 321
126 51 110
126 54 24
126 68 12
126 72 4
126 97 76
126 108 6
126 109 55
126 118 37
126 136 21
126 140 47
126 152 19
126 157 17
126 165 27
126 170 6
127 7 3
127 23 4
127 24 299
127 33 73
127 51 36
127 54 31
127 68 36
127 97 2
127 108 4
127 109 70
127 118 133
127 136 32
127 138 5
127 140 32
127 152 1
127 157 1
127 165 3
127 170 103
128 7 6
128 24 119
128 33 79
128 41 5
128 51 15
128 54 2
128 68 2
128 72 1
128 97 8
128 108 10
128 109 16
128 118 12
128 136 1
128 138 91
128 140 114
128 152 8
128 157 1
128 170 4
129 24 370
129 33 215
129 41 43
129 51 16
129 54 2
129 68 7
129 97 292
129 108 86
129 109 13
129 118 11
129 136 8
129 138 1
129 140 19
129 152 2
129 170 4
130 24 281
130 33 3
130 41 2
130 51 13
130 54 128
130 68 8
130 97 1
130 109 21
130 118 64
130 136 425
130 140 11
130 153 10
130 157 2
130 165 2
130 170 140
131 7 5
131 24 67
131 33 3
131 51 2
131 54 8
131 68 31
131 72 1
131 109 8
131 118 180
131 136 11
131 140 4
131 152 1
131 170 8
132 7 2
132 24 283
132 33 141
132 41 45
132 51 15
132 54 9
132 68 1
132 97 239
132 108 94
132 109 16
132 118 10
132 136 3
132 140 10
132 157 1
132 170 5
133 7 7
133 24 54
133 33 7
133 41 1
133 51 1
133 54 1
133 68 21
133 109 6
133 118 150
133 136 7
133 140 11
133 170 7
134 7 7
134 24 147
134 33 8
134 51 10
134 54 6
134 68 48
134 97 1
134 109 3
134 118 580
134 136 14
134 138 3
134 140 41
134 170 28
135 7 3
135 24 627
135 33 31
135 41 1
135 51 23
135 54 21
135 68 49
135 97 9
135 109 113
135 118 235
135 136 46
135 140 40
135 152 2
135 153 1
135 157 7
135 165 3
135 170 207
136 23 2
136 24 936
136 33 45
136 41 18
136 51 31
136 54 249
136 68 17
136 72 2
136 97 20
136 108 3
136 109 26
136 118 186
136 136 1144
136 140 77
136 153 7
136 157 4
136 170 84
137 24 132
137 33 6
137 41 1
137 51 6
137 54 29
137 68 8
137 109 2
137 118 53
137 136 56
137 140 5
137 152 1
137 153 1
137 170 64
138 7 4
138 23 2
138 24 449
138 33 112
138 41 27
138 51 36
138 54 9
138 68 15
138 72 1
138 97 12
