"scenario","scenario_label","effect_label","effect","family","scale","channel","replicates","calibrated_detection_rate","mean_score","median_score","score_q025","score_q975","null_threshold_95"
"directional_shift","Directional asymmetry shift","small",0.25,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",200,0.085,0.133389310984849,0.132647731743911,0.0914228263214763,0.1949287865001,0.169874751219579
"directional_shift","Directional asymmetry shift","small",0.25,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",200,0.065,0.109677361658416,0.107335147413799,0.0676324115869967,0.158521724579494,0.147092610054326
"directional_shift","Directional asymmetry shift","small",0.25,"conventional indicator","native indicator scale","indicator_binary_transitivity",200,0.055,0.0110364186845238,0.010047336809933,0.000378511211562156,0.0295966257419121,0.0239801659950453
"directional_shift","Directional asymmetry shift","small",0.25,"conventional indicator","native indicator scale","indicator_edge_density",200,0.045,0.00625158227848101,0.00506329113924053,0.000312500000000002,0.0169303797468355,0.0159889240506329
"directional_shift","Directional asymmetry shift","small",0.25,"conventional indicator","native indicator scale","indicator_effective_destinations",200,0.085,0.0104271083068806,0.00839343345483812,0.000777383373149876,0.0311122030857617,0.0212173104812073
"directional_shift","Directional asymmetry shift","small",0.25,"conventional indicator","native indicator scale","indicator_in_strength_gini",200,0.07,0.0157071515310999,0.0128140044935712,0.00053824344632602,0.0419692113252585,0.0340800096386451
"directional_shift","Directional asymmetry shift","small",0.25,"conventional indicator","native indicator scale","indicator_out_strength_gini",200,0.035,0.0133535668971158,0.0115218488499216,0.000555935147698106,0.0341239267901525,0.0326812569457221
"directional_shift","Directional asymmetry shift","small",0.25,"conventional indicator","native indicator scale","indicator_top10_destination_share",200,0.085,0.00979608046592321,0.00836687729053133,0.000438196544839438,0.027595796437988,0.0218795240206667
"directional_shift","Directional asymmetry shift","small",0.25,"conventional indicator","native indicator scale","indicator_total_weight",200,0.18,0.0415724691121317,0.0380730839586638,0.00255389658483107,0.0983657888456722,0.0710006686478987
"directional_shift","Directional asymmetry shift","small",0.25,"conventional indicator","native indicator scale","indicator_weighted_reciprocity",200,0.04,0.0140086820935361,0.0112871366063,0.00108635112239713,0.0386229399817549,0.0380365767076742
"directional_shift","Directional asymmetry shift","small",0.25,"adjacency benchmark","raw weighted scale","singular_spectrum_raw",200,0.21,3.02455974990767,2.77732851507078,1.20723336763758,5.8444310969541,4.09260438547839
"directional_shift","Directional asymmetry shift","small",0.25,"adjacency benchmark","unit-mean shape","singular_spectrum_shape",200,0.025,1.77211586506967,1.68356987930659,0.841740384582607,2.8710162564639,2.86333377600237
"global_scale","Global volume scaling","large",1,"structural roles","label-invariant partition","estimated_role_instability",200,0.045,0.93255662760877,0.935460512016811,0.852992736519227,0.994660775433298,0.991691287431846
"global_scale","Global volume scaling","large",1,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",200,1,1.29473712770699,1.298203125,1.16661477272727,1.42694921875,0.217562537442136
"global_scale","Global volume scaling","large",1,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",200,0.085,0.159867678059082,0.159801556765603,0.136522465569323,0.1817879254826,0.175316396283842
"global_scale","Global volume scaling","large",1,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",200,1,1.67977400776859,1.67515663854925,1.49679844911826,1.8908203427696,0.660067728143905
"global_scale","Global volume scaling","large",1,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",200,0.115,0.526059657167731,0.520236083952014,0.44928911878059,0.616629980563918,0.577920598282863
"global_scale","Global volume scaling","large",1,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",200,1,1.29294677759515,1.29820312500001,1.16154296875,1.42694921875003,0.169874751219579
"global_scale","Global volume scaling","large",1,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",200,0.055,0.108508251494105,0.104580087082319,0.0671708791596127,0.157517264460154,0.147092610054326
"global_scale","Global volume scaling","large",1,"conventional indicator","native indicator scale","indicator_binary_transitivity",200,0.07,0.0105539561794657,0.00894237272010159,0.000475627273742983,0.0313044736176499,0.0239801659950453
"global_scale","Global volume scaling","large",1,"conventional indicator","native indicator scale","indicator_edge_density",200,0.045,0.00647863924050633,0.00569620253164554,0.0004746835443038,0.016934335443038,0.0159889240506329
"global_scale","Global volume scaling","large",1,"conventional indicator","native indicator scale","indicator_effective_destinations",200,0.155,0.0125688636309724,0.0109396827559722,0.00105085444514055,0.0329258277770368,0.0212173104812073
"global_scale","Global volume scaling","large",1,"conventional indicator","native indicator scale","indicator_in_strength_gini",200,0.135,0.0181156642063623,0.0152769574063933,0.000795484238348793,0.0472971021406597,0.0340800096386451
"global_scale","Global volume scaling","large",1,"conventional indicator","native indicator scale","indicator_out_strength_gini",200,0.11,0.0170491427532176,0.0148464864793714,0.00123746075860663,0.043459039368261,0.0326812569457221
"global_scale","Global volume scaling","large",1,"conventional indicator","native indicator scale","indicator_top10_destination_share",200,0.14,0.0116320685274888,0.0093674109805035,0.000524405937693612,0.032097862031589,0.0218795240206667
"global_scale","Global volume scaling","large",1,"conventional indicator","native indicator scale","indicator_total_weight",200,1,0.765535791219001,0.770736225666531,0.699364049062697,0.839364159681004,0.0710006686478987
"global_scale","Global volume scaling","large",1,"conventional indicator","native indicator scale","indicator_weighted_reciprocity",200,0.07,0.0165078190944148,0.0137448212455137,0.000907660587241171,0.043891434425594,0.0380365767076742
"global_scale","Global volume scaling","large",1,"adjacency benchmark","raw weighted scale","singular_spectrum_raw",200,1,59.2984664433814,59.3079579924969,53.2481838786504,66.7112988251803,4.09260438547839
"global_scale","Global volume scaling","large",1,"adjacency benchmark","unit-mean shape","singular_spectrum_shape",200,0.13,1.98504860090193,1.89084125609159,0.909470431034039,3.51796846986341,2.86333377600237
"global_scale","Global volume scaling","medium",0.5,"structural roles","label-invariant partition","estimated_role_instability",200,0.05,0.938893305159968,0.94370207485857,0.852143213855565,1.00517410620457,0.991691287431846
"global_scale","Global volume scaling","medium",0.5,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",200,1,0.666586935838125,0.671647843765032,0.585966942170498,0.737971070709342,0.217562537442136
"global_scale","Global volume scaling","medium",0.5,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",200,0.04,0.157276069547431,0.157207805644471,0.132362253866279,0.176661540756708,0.175316396283842
"global_scale","Global volume scaling","medium",0.5,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",200,1,1.01402067944765,1.01112510786238,0.901560912256563,1.16018006947145,0.660067728143905
"global_scale","Global volume scaling","medium",0.5,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",200,0.055,0.512332597539673,0.513044167162937,0.431735036757141,0.60021821765914,0.577920598282863
"global_scale","Global volume scaling","medium",0.5,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",200,1,0.643800132758367,0.649609374999992,0.558919612591457,0.719910156249992,0.169874751219579
"global_scale","Global volume scaling","medium",0.5,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",200,0.06,0.103638677858387,0.100310080267861,0.066683393530958,0.154478137078992,0.147092610054326
"global_scale","Global volume scaling","medium",0.5,"conventional indicator","native indicator scale","indicator_binary_transitivity",200,0.06,0.00925450734422408,0.00727092106785204,0.000795703468600482,0.0276102002632982,0.0239801659950453
"global_scale","Global volume scaling","medium",0.5,"conventional indicator","native indicator scale","indicator_edge_density",200,0.015,0.00564003164556962,0.00482594936708861,0.000316455696202533,0.0155102848101266,0.0159889240506329
"global_scale","Global volume scaling","medium",0.5,"conventional indicator","native indicator scale","indicator_effective_destinations",200,0.13,0.0103888516171875,0.00775591430478606,0.00056242288278503,0.030007572476627,0.0212173104812073
"global_scale","Global volume scaling","medium",0.5,"conventional indicator","native indicator scale","indicator_in_strength_gini",200,0.085,0.0157409525013119,0.0124445184014668,0.000858824735903108,0.0428723187815372,0.0340800096386451
"global_scale","Global volume scaling","medium",0.5,"conventional indicator","native indicator scale","indicator_out_strength_gini",200,0.08,0.0157971215728526,0.0136175257114668,0.000742113456410082,0.041324803949685,0.0326812569457221
"global_scale","Global volume scaling","medium",0.5,"conventional indicator","native indicator scale","indicator_top10_destination_share",200,0.07,0.00953020253276054,0.00853951122430385,0.00032269744017837,0.0277084647075459,0.0218795240206667
"global_scale","Global volume scaling","medium",0.5,"conventional indicator","native indicator scale","indicator_total_weight",200,1,0.452728614882211,0.457613796279526,0.39033399925269,0.505711223481701,0.0710006686478987
"global_scale","Global volume scaling","medium",0.5,"conventional indicator","native indicator scale","indicator_weighted_reciprocity",200,0.015,0.013081577878415,0.0115763269955295,0.000491987673741501,0.0332067716388317,0.0380365767076742
"global_scale","Global volume scaling","medium",0.5,"adjacency benchmark","raw weighted scale","singular_spectrum_raw",200,1,29.6164896096364,29.6541057531387,25.3201674507786,33.2579558784786,4.09260438547839
"global_scale","Global volume scaling","medium",0.5,"adjacency benchmark","unit-mean shape","singular_spectrum_shape",200,0.075,1.87985175869708,1.76458705152564,0.767116745928733,3.35868534788148,2.86333377600237
"global_scale","Global volume scaling","small",0.25,"structural roles","label-invariant partition","estimated_role_instability",200,0.07,0.940831844734142,0.94469136647179,0.851203244821689,0.999417098017342,0.991691287431846
"global_scale","Global volume scaling","small",0.25,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",200,1,0.394616083097121,0.390090785368441,0.328101778011257,0.473483524551646,0.217562537442136
"global_scale","Global volume scaling","small",0.25,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",200,0.1,0.158708842006282,0.157847813076827,0.139067889287661,0.181313980035873,0.175316396283842
"global_scale","Global volume scaling","small",0.25,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",200,0.935,0.754006816199216,0.748763619125593,0.631448637816774,0.893134898754009,0.660067728143905
"global_scale","Global volume scaling","small",0.25,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",200,0.09,0.518016417983324,0.513298222330032,0.438178766014421,0.615578647426368,0.577920598282863
"global_scale","Global volume scaling","small",0.25,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",200,1,0.33178758931084,0.330750473484846,0.2503631045272,0.413798102678571,0.169874751219579
"global_scale","Global volume scaling","small",0.25,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",200,0.045,0.105062478593572,0.104029867152418,0.0658338610711806,0.152334313747719,0.147092610054326
"global_scale","Global volume scaling","small",0.25,"conventional indicator","native indicator scale","indicator_binary_transitivity",200,0.08,0.0108626802708727,0.00865117222962239,0.000360069487036122,0.0303757667459407,0.0239801659950453
"global_scale","Global volume scaling","small",0.25,"conventional indicator","native indicator scale","indicator_edge_density",200,0.05,0.00681012658227848,0.00553797468354433,0.000316455696202533,0.0194699367088608,0.0159889240506329
"global_scale","Global volume scaling","small",0.25,"conventional indicator","native indicator scale","indicator_effective_destinations",200,0.05,0.00926454568373878,0.00769370888282728,0.000416083460080086,0.0230628501802161,0.0212173104812073
"global_scale","Global volume scaling","small",0.25,"conventional indicator","native indicator scale","indicator_in_strength_gini",200,0.035,0.0137334134115199,0.0116915361035946,0.000937439650915811,0.035915967798026,0.0340800096386451
"global_scale","Global volume scaling","small",0.25,"conventional indicator","native indicator scale","indicator_out_strength_gini",200,0.055,0.0141244385467593,0.0116492925778602,0.000893438605655977,0.0388181498790302,0.0326812569457221
"global_scale","Global volume scaling","small",0.25,"conventional indicator","native indicator scale","indicator_top10_destination_share",200,0.09,0.0105410166484876,0.00989654272505792,0.000259405480413211,0.0262020923616334,0.0218795240206667
"global_scale","Global volume scaling","small",0.25,"conventional indicator","native indicator scale","indicator_total_weight",200,1,0.251943041386914,0.252498269106766,0.18621387764225,0.320579136415596,0.0710006686478987
"global_scale","Global volume scaling","small",0.25,"conventional indicator","native indicator scale","indicator_weighted_reciprocity",200,0.015,0.0131575588706286,0.0106834578964217,0.000576935684290047,0.0361200429409567,0.0380365767076742
"global_scale","Global volume scaling","small",0.25,"adjacency benchmark","raw weighted scale","singular_spectrum_raw",200,1,15.0666282187634,15.021035893736,11.4006016296559,18.921250781294,4.09260438547839
"global_scale","Global volume scaling","small",0.25,"adjacency benchmark","unit-mean shape","singular_spectrum_shape",200,0.075,1.86067671872573,1.8301654615876,0.886909222959315,3.21365878449065,2.86333377600237
"local_block_shock","Localized block-pair shock","large",1,"structural roles","label-invariant partition","estimated_role_instability",200,0.59,0.991079978691493,0.995259050639997,0.942886369386978,1.02386600717846,0.991691287431846
"local_block_shock","Localized block-pair shock","large",1,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",200,1,0.337584290399552,0.336300963552336,0.280281950464578,0.39606700770452,0.217562537442136
"local_block_shock","Localized block-pair shock","large",1,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",200,0.835,0.188275984174055,0.188515966091395,0.165389640476987,0.212590796754814,0.175316396283842
"local_block_shock","Localized block-pair shock","large",1,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",200,0.985,0.799091780955111,0.791271782335747,0.66770863060303,0.974467988574861,0.660067728143905
"local_block_shock","Localized block-pair shock","large",1,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",200,0.7,0.609469769040349,0.603849927623193,0.515733574212323,0.725702031342011,0.577920598282863
"local_block_shock","Localized block-pair shock","large",1,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",200,0.975,0.238372009529847,0.237186041361749,0.170722330355599,0.318103067528732,0.169874751219579
"local_block_shock","Localized block-pair shock","large",1,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",200,0.12,0.117900750367044,0.11863517237548,0.0737714234861741,0.180127297200722,0.147092610054326
"local_block_shock","Localized block-pair shock","large",1,"conventional indicator","native indicator scale","indicator_binary_transitivity",200,0.63,0.0287743755771223,0.0297714924893774,0.00391775993515357,0.0548309162485636,0.0239801659950453
"local_block_shock","Localized block-pair shock","large",1,"conventional indicator","native indicator scale","indicator_edge_density",200,0.69,0.0191337025316456,0.0192246835443038,0.00468749999999997,0.0340704113924051,0.0159889240506329
"local_block_shock","Localized block-pair shock","large",1,"conventional indicator","native indicator scale","indicator_effective_destinations",200,0.315,0.0164746951334586,0.0146929486030616,0.00116773157369874,0.0395252891042293,0.0212173104812073
"local_block_shock","Localized block-pair shock","large",1,"conventional indicator","native indicator scale","indicator_in_strength_gini",200,0.325,0.0263154577345044,0.0242908115330454,0.0012704024682022,0.0643809109337228,0.0340800096386451
"local_block_shock","Localized block-pair shock","large",1,"conventional indicator","native indicator scale","indicator_out_strength_gini",200,0.825,0.0511339429772681,0.0504337827363144,0.0123593054291161,0.0907017460628759,0.0326812569457221
"local_block_shock","Localized block-pair shock","large",1,"conventional indicator","native indicator scale","indicator_top10_destination_share",200,0.165,0.0123036675221356,0.0102199873376177,0.000620287165409232,0.036164550668115,0.0218795240206667
"local_block_shock","Localized block-pair shock","large",1,"conventional indicator","native indicator scale","indicator_total_weight",200,0.995,0.180023596568755,0.180946436743186,0.119273669644931,0.241907297637583,0.0710006686478987
"local_block_shock","Localized block-pair shock","large",1,"conventional indicator","native indicator scale","indicator_weighted_reciprocity",200,0.03,0.0145428225900492,0.0132181620695371,0.000351810631083316,0.0381161678983976,0.0380365767076742
"local_block_shock","Localized block-pair shock","large",1,"adjacency benchmark","raw weighted scale","singular_spectrum_raw",200,1,12.2914839132378,12.1657686267744,7.72232238065465,17.9190189031182,4.09260438547839
"local_block_shock","Localized block-pair shock","large",1,"adjacency benchmark","unit-mean shape","singular_spectrum_shape",200,0.84,3.87985548267439,3.85522562723739,1.93308367743296,6.12409163495699,2.86333377600237
"local_block_shock","Localized block-pair shock","medium",0.5,"structural roles","label-invariant partition","estimated_role_instability",200,0.21,0.96683300997595,0.96980588257258,0.895175363994305,1.01542651531227,0.991691287431846
"local_block_shock","Localized block-pair shock","medium",0.5,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",200,0.615,0.225461598510444,0.226205133392353,0.181788700991048,0.280902014630782,0.217562537442136
"local_block_shock","Localized block-pair shock","medium",0.5,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",200,0.115,0.161633699983575,0.161415526833797,0.141438657112871,0.187905057142054,0.175316396283842
"local_block_shock","Localized block-pair shock","medium",0.5,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",200,0.08,0.596842648422461,0.593343256517899,0.517633423939549,0.684346793404251,0.660067728143905
"local_block_shock","Localized block-pair shock","medium",0.5,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",200,0.04,0.507099891393996,0.503983586503422,0.447023021377794,0.58771663334546,0.577920598282863
"local_block_shock","Localized block-pair shock","medium",0.5,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",200,0.225,0.14862971883052,0.144662052779385,0.0973579420517952,0.222583808323234,0.169874751219579
"local_block_shock","Localized block-pair shock","medium",0.5,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",200,0.04,0.10392846559329,0.102212538704809,0.0643029017965617,0.150876613358368,0.147092610054326
"local_block_shock","Localized block-pair shock","medium",0.5,"conventional indicator","native indicator scale","indicator_binary_transitivity",200,0.18,0.014503681018417,0.0123356023516535,0.00163254469989616,0.0361572352940556,0.0239801659950453
"local_block_shock","Localized block-pair shock","medium",0.5,"conventional indicator","native indicator scale","indicator_edge_density",200,0.19,0.0102982594936709,0.0085443037974684,0.0004746835443038,0.0261155063291139,0.0159889240506329
"local_block_shock","Localized block-pair shock","medium",0.5,"conventional indicator","native indicator scale","indicator_effective_destinations",200,0.4,0.0187614795947122,0.0187318458358221,0.00238857457650787,0.0385924480523655,0.0212173104812073
"local_block_shock","Localized block-pair shock","medium",0.5,"conventional indicator","native indicator scale","indicator_in_strength_gini",200,0.45,0.0310294564715145,0.031118790771554,0.00415098495828459,0.0591938146526086,0.0340800096386451
"local_block_shock","Localized block-pair shock","medium",0.5,"conventional indicator","native indicator scale","indicator_out_strength_gini",200,0.09,0.0165801124486596,0.0151710691592888,0.000875114958970874,0.041784083459333,0.0326812569457221
"local_block_shock","Localized block-pair shock","medium",0.5,"conventional indicator","native indicator scale","indicator_top10_destination_share",200,0.13,0.0122894368290984,0.0106393958015023,0.000610807586560628,0.0317987522790409,0.0218795240206667
"local_block_shock","Localized block-pair shock","medium",0.5,"conventional indicator","native indicator scale","indicator_total_weight",200,0.57,0.075975103779206,0.0777701161827871,0.0127087927241929,0.146790148438869,0.0710006686478987
"local_block_shock","Localized block-pair shock","medium",0.5,"conventional indicator","native indicator scale","indicator_weighted_reciprocity",200,0.025,0.0146700759500769,0.0134304468674791,0.000648298910020352,0.0372163251873696,0.0380365767076742
"local_block_shock","Localized block-pair shock","medium",0.5,"adjacency benchmark","raw weighted scale","singular_spectrum_raw",200,0.48,4.06532665847289,3.98879090105614,1.57076337085216,7.39187794225511,4.09260438547839
"local_block_shock","Localized block-pair shock","medium",0.5,"adjacency benchmark","unit-mean shape","singular_spectrum_shape",200,0.185,2.25638547580192,2.18967685067621,1.09292912547971,3.92579561484045,2.86333377600237
"local_block_shock","Localized block-pair shock","small",0.25,"structural roles","label-invariant partition","estimated_role_instability",200,0.07,0.94852249151597,0.951641179903781,0.875773663818595,1.0040060146501,0.991691287431846
"local_block_shock","Localized block-pair shock","small",0.25,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",200,0.13,0.194049580401847,0.192650054135638,0.155016927920574,0.238805629855053,0.217562537442136
"local_block_shock","Localized block-pair shock","small",0.25,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",200,0.035,0.156074147861797,0.156173718394782,0.13283838717753,0.176510664868125,0.175316396283842
"local_block_shock","Localized block-pair shock","small",0.25,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",200,0.025,0.571079433103648,0.568795894363833,0.494057516383586,0.651344714846618,0.660067728143905
"local_block_shock","Localized block-pair shock","small",0.25,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",200,0.01,0.498578953701683,0.498015889469727,0.432827014452201,0.567456534990123,0.577920598282863
"local_block_shock","Localized block-pair shock","small",0.25,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",200,0.045,0.124645024994957,0.122519525378481,0.0848424097659487,0.178488064930318,0.169874751219579
"local_block_shock","Localized block-pair shock","small",0.25,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",200,0.025,0.102699063879313,0.0989672579840431,0.0687907272676114,0.145744746840749,0.147092610054326
"local_block_shock","Localized block-pair shock","small",0.25,"conventional indicator","native indicator scale","indicator_binary_transitivity",200,0.07,0.011210284987717,0.00917157746841171,0.000568030929845423,0.02928663154788,0.0239801659950453
"local_block_shock","Localized block-pair shock","small",0.25,"conventional indicator","native indicator scale","indicator_edge_density",200,0.06,0.00725553797468355,0.00632911392405067,0.000158227848101267,0.0189912974683544,0.0159889240506329
"local_block_shock","Localized block-pair shock","small",0.25,"conventional indicator","native indicator scale","indicator_effective_destinations",200,0.18,0.0127207793630808,0.0113897623041472,0.000855791166574815,0.0315067380810813,0.0212173104812073
"local_block_shock","Localized block-pair shock","small",0.25,"conventional indicator","native indicator scale","indicator_in_strength_gini",200,0.195,0.0200034344969379,0.0169586390938287,0.000866529094076601,0.0462250759477886,0.0340800096386451
"local_block_shock","Localized block-pair shock","small",0.25,"conventional indicator","native indicator scale","indicator_out_strength_gini",200,0.04,0.0131635611012332,0.011158152515178,0.00065461882681439,0.035274636728832,0.0326812569457221
"local_block_shock","Localized block-pair shock","small",0.25,"conventional indicator","native indicator scale","indicator_top10_destination_share",200,0.08,0.0101494757171301,0.0085128826353074,0.000628439841251321,0.0311564085833826,0.0218795240206667
"local_block_shock","Localized block-pair shock","small",0.25,"conventional indicator","native indicator scale","indicator_total_weight",200,0.12,0.0382003091479789,0.0331563558329613,0.00119507977432871,0.0910057245852074,0.0710006686478987
"local_block_shock","Localized block-pair shock","small",0.25,"conventional indicator","native indicator scale","indicator_weighted_reciprocity",200,0.02,0.0145947150339963,0.0124606638836956,0.000756971698738659,0.037453514926694,0.0380365767076742
"local_block_shock","Localized block-pair shock","small",0.25,"adjacency benchmark","raw weighted scale","singular_spectrum_raw",200,0.085,2.60128854629752,2.38196655122801,0.906425239891479,5.58332812698675,4.09260438547839
"local_block_shock","Localized block-pair shock","small",0.25,"adjacency benchmark","unit-mean shape","singular_spectrum_shape",200,0.085,1.92061784006356,1.87068938401751,0.942667815730011,3.28539833853508,2.86333377600237
"null","Null: sampling variation","null",0,"structural roles","label-invariant partition","estimated_role_instability",200,0.05,0.944388582145807,0.94573268599011,0.878658181594964,0.998583037419343,0.991691287431846
"null","Null: sampling variation","null",0,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",200,0.05,0.186593181487963,0.184192136278629,0.158253847439899,0.232126509494908,0.217562537442136
"null","Null: sampling variation","null",0,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",200,0.05,0.15585497621428,0.156111226754865,0.137508946351083,0.177188758344993,0.175316396283842
"null","Null: sampling variation","null",0,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",200,0.05,0.573529348918809,0.57075301132333,0.491863860285446,0.677204821623394,0.660067728143905
"null","Null: sampling variation","null",0,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",200,0.05,0.509884505055249,0.511323910358028,0.4424816456109,0.598364706074003,0.577920598282863
"null","Null: sampling variation","null",0,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",200,0.05,0.120479815218597,0.118234439123758,0.080553639354453,0.174958125085139,0.169874751219579
"null","Null: sampling variation","null",0,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",200,0.05,0.103009423221977,0.100711077158915,0.0659106105856747,0.153263324739646,0.147092610054326
"null","Null: sampling variation","null",0,"conventional indicator","native indicator scale","indicator_binary_transitivity",200,0.05,0.00997000203168531,0.0084455858691021,0.000457845878796834,0.0313728404188223,0.0239801659950453
"null","Null: sampling variation","null",0,"conventional indicator","native indicator scale","indicator_edge_density",200,0.05,0.00646598101265822,0.00530063291139243,0.0004746835443038,0.017254746835443,0.0159889240506329
"null","Null: sampling variation","null",0,"conventional indicator","native indicator scale","indicator_effective_destinations",200,0.05,0.00929974593450561,0.00853589314744596,0.000418194353915724,0.0235168362876924,0.0212173104812073
"null","Null: sampling variation","null",0,"conventional indicator","native indicator scale","indicator_in_strength_gini",200,0.05,0.0141447713961295,0.0124951270025992,0.000565370239436003,0.036640661733059,0.0340800096386451
"null","Null: sampling variation","null",0,"conventional indicator","native indicator scale","indicator_out_strength_gini",200,0.05,0.0141677232260902,0.0130655685170185,0.000699933364181893,0.0379166997200513,0.0326812569457221
"null","Null: sampling variation","null",0,"conventional indicator","native indicator scale","indicator_top10_destination_share",200,0.05,0.00827604116428479,0.0061885002168191,0.000304789235314081,0.0256611348146943,0.0218795240206667
"null","Null: sampling variation","null",0,"conventional indicator","native indicator scale","indicator_total_weight",200,0.05,0.0282977098013491,0.0236923908095985,0.00140037753722124,0.080318502251354,0.0710006686478987
"null","Null: sampling variation","null",0,"conventional indicator","native indicator scale","indicator_weighted_reciprocity",200,0.05,0.0152586495594412,0.0137611746676119,0.00078224700575664,0.0461091640892717,0.0380365767076742
"null","Null: sampling variation","null",0,"adjacency benchmark","raw weighted scale","singular_spectrum_raw",200,0.05,2.36979091047774,2.18481976091872,0.9989202130632,4.38908906264694,4.09260438547839
"null","Null: sampling variation","null",0,"adjacency benchmark","unit-mean shape","singular_spectrum_shape",200,0.05,1.79828243106373,1.74907628837817,0.859142165370867,3.08499861474521,2.86333377600237
"role_reassignment","Node role reassignment","large",1,"structural roles","label-invariant partition","estimated_role_instability",200,0.18,0.965950915808573,0.969270490356002,0.89655571107217,1.01415256278394,0.991691287431846
"role_reassignment","Node role reassignment","large",1,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",200,0.995,0.279491665781925,0.276113177562384,0.22568377890563,0.330213187725819,0.217562537442136
"role_reassignment","Node role reassignment","large",1,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",200,0.49,0.17475403842628,0.174905676762795,0.152796186737178,0.198008989868668,0.175316396283842
"role_reassignment","Node role reassignment","large",1,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",200,0.645,0.683717124074241,0.684878367531125,0.581413225926217,0.787779248038172,0.660067728143905
"role_reassignment","Node role reassignment","large",1,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",200,0.295,0.554522474519297,0.554718603259141,0.482592715776338,0.636389666045872,0.577920598282863
"role_reassignment","Node role reassignment","large",1,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",200,0.585,0.182222849271768,0.177434191540171,0.118570077211666,0.259064696063078,0.169874751219579
"role_reassignment","Node role reassignment","large",1,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",200,0.11,0.111406881755625,0.108649030113507,0.0726818881959045,0.168969330021736,0.147092610054326
"role_reassignment","Node role reassignment","large",1,"conventional indicator","native indicator scale","indicator_binary_transitivity",200,0.73,0.0316566857216033,0.0310208292960425,0.00897716954175106,0.0547080488348223,0.0239801659950453
"role_reassignment","Node role reassignment","large",1,"conventional indicator","native indicator scale","indicator_edge_density",200,0.675,0.0193773734177215,0.0188291139240506,0.00505537974683547,0.0337341772151899,0.0159889240506329
"role_reassignment","Node role reassignment","large",1,"conventional indicator","native indicator scale","indicator_effective_destinations",200,0.15,0.0122699528101212,0.00994329364257052,0.00040183635503781,0.040061042247578,0.0212173104812073
"role_reassignment","Node role reassignment","large",1,"conventional indicator","native indicator scale","indicator_in_strength_gini",200,0.13,0.0172748748722392,0.0143003890783541,0.000956742146423856,0.0512277748351011,0.0340800096386451
"role_reassignment","Node role reassignment","large",1,"conventional indicator","native indicator scale","indicator_out_strength_gini",200,0.105,0.0171616333810447,0.0148631557328585,0.000763789787008312,0.044435362266037,0.0326812569457221
