"year","nodeID","nodeLabel","nodeLat","nodeLong","block","block_size","destination_role_rank","origin_role_rank","raw_in_strength","raw_out_strength","fitted_in_mean","fitted_out_mean","fitted_in_rank01","fitted_out_rank01","destination_core_rank","is_destination_core","is_regional_destination_core"
2010,"150","Szikszoi",48.1949949,20.9294318,12,18,4,12,0,627,0,2.9584126984127,0.445402298850575,0.0545977011494253,75,FALSE,FALSE
2010,"151","Szobi",47.818012,18.8667731,6,16,4,9,0,460,0,7.05392857142857,0.445402298850575,0.324712643678161,76,FALSE,FALSE
2010,"152","Szolnoki",47.174662,20.17628,1,14,3,4,4301,6941,50.3420408163265,35.1502040816327,0.933908045977011,0.910919540229885,15,TRUE,TRUE
2010,"153","Szombathelyi",47.23514,16.6219178,10,4,4,3,0,5449,0,37.6942857142857,0.445402298850575,0.96264367816092,23,FALSE,FALSE
2010,"154","Tabi",46.729486,18.0329558,6,16,4,9,0,447,0,7.05392857142857,0.445402298850575,0.324712643678161,77,FALSE,FALSE
2010,"155","Tamasi",46.6295947,18.2846991,5,28,4,7,0,1359,0,9.80224489795919,0.445402298850575,0.60632183908046,78,FALSE,FALSE
2010,"156","Tapolcai",46.88289,17.4413581,5,28,4,7,0,1747,0,9.80224489795919,0.445402298850575,0.60632183908046,79,FALSE,FALSE
2010,"157","Tatabanyai",47.5861869,18.3947662,1,14,3,4,3010,3982,50.3420408163265,35.1502040816327,0.933908045977011,0.910919540229885,16,TRUE,TRUE
2010,"158","Tatai",47.655255,18.3285248,2,22,4,6,0,2071,0,11.9890909090909,0.445402298850575,0.75,80,FALSE,FALSE
2010,"159","Teti",47.515979,17.5168418,4,13,4,10,0,597,0,4.81758241758242,0.445402298850575,0.241379310344828,81,FALSE,FALSE
2010,"160","Tiszafuredi",47.615345,20.7617821,11,27,4,8,0,1318,0,8.86984126984127,0.445402298850575,0.448275862068966,83,FALSE,FALSE
2010,"161","Tiszaujvarosi",47.92291,21.052195,5,28,4,7,0,1598,0,9.80224489795919,0.445402298850575,0.60632183908046,84,FALSE,FALSE
2010,"162","Tiszavasvari",47.9511368,21.3687867,3,17,4,11,0,1507,0,4.78252100840336,0.445402298850575,0.155172413793103,85,FALSE,FALSE
2010,"163","Tokaji",48.119994,21.412563,12,18,4,12,0,671,0,2.9584126984127,0.445402298850575,0.0545977011494253,86,FALSE,FALSE
2010,"164","Torokszentmiklosi",47.180736,20.4182932,5,28,4,7,0,1532,0,9.80224489795919,0.445402298850575,0.60632183908046,87,FALSE,FALSE
2010,"165","Vaci",47.7754454,19.1377076,1,14,3,4,2045,3798,50.3420408163265,35.1502040816327,0.933908045977011,0.910919540229885,17,TRUE,TRUE
2010,"166","Varpalotai",47.1973949,18.1396572,11,27,4,8,0,1468,0,8.86984126984127,0.445402298850575,0.448275862068966,88,FALSE,FALSE
2010,"167","Vasarosnamenyi",48.126772,22.318366,5,28,4,7,0,1407,0,9.80224489795919,0.445402298850575,0.60632183908046,89,FALSE,FALSE
2010,"168","Vasvari",47.051087,16.7985158,12,18,4,12,0,522,0,2.9584126984127,0.445402298850575,0.0545977011494253,90,FALSE,FALSE
2010,"169","Veresegyhazi",47.65714,19.284962,11,27,4,8,0,1707,0,8.86984126984127,0.445402298850575,0.448275862068966,91,FALSE,FALSE
2010,"170","Veszpremi",47.092967,17.913785,1,14,3,4,14805,5004,50.3420408163265,35.1502040816327,0.933908045977011,0.910919540229885,9,TRUE,TRUE
2010,"171","Zahonyi",48.406999,22.1745391,5,28,4,7,0,1054,0,9.80224489795919,0.445402298850575,0.60632183908046,93,FALSE,FALSE
2010,"172","Zalaegerszegi",46.845412,16.8472302,5,28,4,7,0,4935,0,9.80224489795919,0.445402298850575,0.60632183908046,94,FALSE,FALSE
2010,"173","Zalakarosi",46.5605989,17.1230251,12,18,4,12,0,357,0,2.9584126984127,0.445402298850575,0.0545977011494253,95,FALSE,FALSE
2010,"174","Zalaszentgroti",46.947143,17.0790458,3,17,4,11,0,664,0,4.78252100840336,0.445402298850575,0.155172413793103,96,FALSE,FALSE
2010,"175","Zirci",47.2630578,17.8725401,12,18,4,12,0,699,0,2.9584126984127,0.445402298850575,0.0545977011494253,97,FALSE,FALSE
2011,"1","Abai",47.028736,18.517633,8,33,4,6,0,785,0,10.3598268398268,0.445402298850575,0.724137931034483,26,FALSE,FALSE
2011,"2","Abauj-Hegykozi",48.471017,21.2741752,11,7,4,12,0,623,0,2.93877551020408,0.445402298850575,0.0402298850574713,100,FALSE,FALSE
2011,"3","Adonyi",47.119574,18.8652611,1,20,4,7,0,821,0,10.1691428571429,0.445402298850575,0.57183908045977,109,FALSE,FALSE
2011,"4","Ajkai",47.1068802,17.563957,8,33,4,6,0,1595,0,10.3598268398268,0.445402298850575,0.724137931034483,118,FALSE,FALSE
2011,"5","Aszodi",47.6523763,19.4759463,1,20,4,7,0,1501,0,10.1691428571429,0.445402298850575,0.57183908045977,127,FALSE,FALSE
2011,"6","Bacsalmasi",46.123955,19.32633,6,18,4,9,0,540,0,6.2184126984127,0.445402298850575,0.307471264367816,136,FALSE,FALSE
2011,"7","Bajai",46.1834182,18.9538158,4,14,3,3,1911,3692,50.0081632653061,34.5551020408163,0.933908045977011,0.933908045977011,19,TRUE,TRUE
2011,"8","Baktaloranthazai",47.997697,22.0766029,3,27,4,8,0,1465,0,8.87597883597884,0.445402298850575,0.436781609195402,155,FALSE,FALSE
2011,"9","Balassagyarmati",48.078798,19.2938953,8,33,4,6,0,2098,0,10.3598268398268,0.445402298850575,0.724137931034483,166,FALSE,FALSE
2011,"10","Balatonalmadi",47.0286976,18.0148627,3,27,4,8,0,1295,0,8.87597883597884,0.445402298850575,0.436781609195402,27,FALSE,FALSE
2011,"11","Balatonfoldvari",46.8497238,17.8794039,11,7,4,12,0,359,0,2.93877551020408,0.445402298850575,0.0402298850574713,36,FALSE,FALSE
2011,"12","Balatonfuredi",46.9564612,17.8889631,3,27,4,8,0,1300,0,8.87597883597884,0.445402298850575,0.436781609195402,46,FALSE,FALSE
2011,"13","Balmazujvarosi",47.612435,21.343577,9,22,4,11,0,998,0,3.78025974025974,0.445402298850575,0.123563218390805,56,FALSE,FALSE
2011,"14","Barcsi",45.959228,17.4666786,2,12,4,10,0,722,0,4.92095238095238,0.445402298850575,0.221264367816092,65,FALSE,FALSE
2011,"15","Batonyterenyei",47.989222,19.828845,8,33,4,6,0,710,0,10.3598268398268,0.445402298850575,0.724137931034483,74,FALSE,FALSE
2011,"16","Bekescsabai",46.6841987,21.0867872,10,12,4,4,0,4235,0,29.8238095238095,0.445402298850575,0.859195402298851,82,FALSE,FALSE
2011,"17","Bekesi",46.6704899,21.0434996,8,33,4,6,0,1530,0,10.3598268398268,0.445402298850575,0.724137931034483,92,FALSE,FALSE
2011,"18","Belapatfalvai",48.052725,20.348591,8,33,4,6,0,488,0,10.3598268398268,0.445402298850575,0.724137931034483,98,FALSE,FALSE
2011,"19","Berettyoujfalui",47.233892,21.5340216,8,33,4,6,0,1707,0,10.3598268398268,0.445402298850575,0.724137931034483,99,FALSE,FALSE
2011,"20","Bicskei",47.490759,18.6362719,1,20,4,7,0,1717,0,10.1691428571429,0.445402298850575,0.57183908045977,101,FALSE,FALSE
2011,"21","Bodrogkozi",48.263291,21.8918689,9,22,4,11,0,570,0,3.78025974025974,0.445402298850575,0.123563218390805,102,FALSE,FALSE
2011,"22","Bonyhadi",46.2986759,18.5305778,8,33,4,6,0,1112,0,10.3598268398268,0.445402298850575,0.724137931034483,103,FALSE,FALSE
2011,"23","Budaorsi",47.460753,18.9581146,4,14,3,3,2392,6416,50.0081632653061,34.5551020408163,0.933908045977011,0.933908045977011,22,FALSE,FALSE
2011,"24","Budapesti",47.4984056,19.0407578,5,1,1,1,228335,111176,1304.77142857143,635.291428571429,1,1,1,TRUE,FALSE
2011,"25","Cegledi",47.1772081,19.7980311,10,12,4,4,0,4653,0,29.8238095238095,0.445402298850575,0.859195402298851,104,FALSE,FALSE
2011,"26","Celldomolki",47.257515,17.1526399,9,22,4,11,0,1006,0,3.78025974025974,0.445402298850575,0.123563218390805,105,FALSE,FALSE
2011,"27","Csengeri",47.8350105,22.6822754,11,7,4,12,0,525,0,2.93877551020408,0.445402298850575,0.0402298850574713,106,FALSE,FALSE
2011,"28","Csepregi",47.401546,16.7081249,9,22,4,11,0,455,0,3.78025974025974,0.445402298850575,0.123563218390805,107,FALSE,FALSE
2011,"29","Csongradi",46.710833,20.144575,8,33,4,6,0,958,0,10.3598268398268,0.445402298850575,0.724137931034483,108,FALSE,FALSE
2011,"30","Csornai",47.601529,17.249978,6,18,4,9,0,1268,0,6.2184126984127,0.445402298850575,0.307471264367816,110,FALSE,FALSE
2011,"31","Csurgoi",46.260776,17.095325,2,12,4,10,0,606,0,4.92095238095238,0.445402298850575,0.221264367816092,111,FALSE,FALSE
2011,"32","Dabasi",47.192283,19.330853,8,33,4,6,0,1624,0,10.3598268398268,0.445402298850575,0.724137931034483,112,FALSE,FALSE
2011,"33","Debreceni",47.5299739,21.6393571,7,4,2,2,44764,12631,201.447142857143,58.99,0.985632183908046,0.985632183908046,2,TRUE,TRUE
2011,"34","Derecske-Letavertesi",47.3824608,21.891967,6,18,4,9,0,1234,0,6.2184126984127,0.445402298850575,0.307471264367816,113,FALSE,FALSE
2011,"35","Devecseri",47.106397,17.437279,9,22,4,11,0,362,0,3.78025974025974,0.445402298850575,0.123563218390805,114,FALSE,FALSE
2011,"36","Dombovari",46.383295,18.131089,6,18,4,9,0,1411,0,6.2184126984127,0.445402298850575,0.307471264367816,115,FALSE,FALSE
2011,"37","Dorogi",47.7197439,18.7287817,3,27,4,8,0,1585,0,8.87597883597884,0.445402298850575,0.436781609195402,116,FALSE,FALSE
2011,"38","Dunakeszi",47.6297228,19.1380528,10,12,4,4,0,4717,0,29.8238095238095,0.445402298850575,0.859195402298851,117,FALSE,FALSE
2011,"39","Dunaujvarosi",46.980668,18.9127069,10,12,4,4,0,3639,0,29.8238095238095,0.445402298850575,0.859195402298851,18,TRUE,TRUE
2011,"40","Edelenyi",48.2966608,20.7442671,3,27,4,8,0,1114,0,8.87597883597884,0.445402298850575,0.436781609195402,119,FALSE,FALSE
2011,"41","Egri",47.9031987,20.3731077,4,14,3,3,11941,5285,50.0081632653061,34.5551020408163,0.933908045977011,0.933908045977011,8,TRUE,TRUE
2011,"42","Encsi",48.330768,21.1219603,2,12,4,10,0,838,0,4.92095238095238,0.445402298850575,0.221264367816092,120,FALSE,FALSE
2011,"43","Enyingi",46.9296,18.242978,2,12,4,10,0,656,0,4.92095238095238,0.445402298850575,0.221264367816092,121,FALSE,FALSE
2011,"44","Ercsi",47.24966,18.891059,8,33,4,6,0,1022,0,10.3598268398268,0.445402298850575,0.724137931034483,122,FALSE,FALSE
2011,"45","Erdi",47.3783095,18.9217973,10,12,4,4,0,6133,0,29.8238095238095,0.445402298850575,0.859195402298851,123,FALSE,FALSE
2011,"46","Esztergomi",47.793308,18.7419333,8,33,4,6,0,2376,0,10.3598268398268,0.445402298850575,0.724137931034483,25,FALSE,FALSE
2011,"47","Fehergyarmati",47.985063,22.517104,3,27,4,8,0,1541,0,8.87597883597884,0.445402298850575,0.436781609195402,124,FALSE,FALSE
2011,"48","Fonyodi",46.749197,17.5558792,6,18,4,9,0,1109,0,6.2184126984127,0.445402298850575,0.307471264367816,125,FALSE,FALSE
2011,"49","Fuzesabonyi",47.750888,20.409611,6,18,4,9,0,1017,0,6.2184126984127,0.445402298850575,0.307471264367816,126,FALSE,FALSE
2011,"50","Gardonyi",47.1973503,18.6091412,8,33,4,6,0,1170,0,10.3598268398268,0.445402298850575,0.724137931034483,128,FALSE,FALSE
2011,"51","Godolloi",47.5975105,19.3480017,7,4,2,2,26274,6671,201.447142857143,58.99,0.985632183908046,0.985632183908046,5,TRUE,TRUE
2011,"52","Gyali",47.3808958,19.215712,1,20,4,7,0,2086,0,10.1691428571429,0.445402298850575,0.57183908045977,129,FALSE,FALSE
2011,"53","Gyongyosi",47.775028,19.9280689,10,12,4,4,0,3876,0,29.8238095238095,0.445402298850575,0.859195402298851,130,FALSE,FALSE
2011,"54","Gyori",47.684051,17.6351011,4,14,3,3,15387,8833,50.0081632653061,34.5551020408163,0.933908045977011,0.933908045977011,6,TRUE,TRUE
2011,"55","Gyulai",46.642498,21.268809,6,18,4,9,0,1904,0,6.2184126984127,0.445402298850575,0.307471264367816,131,FALSE,FALSE
2011,"56","Hajduboszormenyi",47.673238,21.5076172,3,27,4,8,0,2581,0,8.87597883597884,0.445402298850575,0.436781609195402,132,FALSE,FALSE
2011,"57","Hajduhadhazi",47.68197,21.6685631,3,27,4,8,0,2211,0,8.87597883597884,0.445402298850575,0.436781609195402,133,FALSE,FALSE
2011,"58","Hajduszoboszloi",47.443667,21.389719,3,27,4,8,0,1642,0,8.87597883597884,0.445402298850575,0.436781609195402,134,FALSE,FALSE
2011,"59","Hatvani",47.668122,19.669901,1,20,4,7,0,2398,0,10.1691428571429,0.445402298850575,0.57183908045977,135,FALSE,FALSE
2011,"60","Hevesi",47.5945238,20.2882213,3,27,4,8,0,1209,0,8.87597883597884,0.445402298850575,0.436781609195402,137,FALSE,FALSE
2011,"61","Hevizi",46.7905869,17.1843866,9,22,4,11,0,694,0,3.78025974025974,0.445402298850575,0.123563218390805,138,FALSE,FALSE
2011,"62","Hodmezovasarhelyi",46.430411,20.3188298,1,20,4,7,0,2699,0,10.1691428571429,0.445402298850575,0.57183908045977,139,FALSE,FALSE
2011,"63","Ibrany-Nagyhalaszi",48.134908,21.7187528,6,18,4,9,0,1650,0,6.2184126984127,0.445402298850575,0.307471264367816,140,FALSE,FALSE
2011,"64","Janoshalmai",46.2967401,19.3228798,6,18,4,9,0,633,0,6.2184126984127,0.445402298850575,0.307471264367816,141,FALSE,FALSE
2011,"65","Jaszberenyi",47.5006181,19.9147188,8,33,4,6,0,3801,0,10.3598268398268,0.445402298850575,0.724137931034483,142,FALSE,FALSE
2011,"66","Kadarkuti",46.2311466,17.6157102,6,18,4,9,0,778,0,6.2184126984127,0.445402298850575,0.307471264367816,143,FALSE,FALSE
2011,"67","Kalocsai",46.5334145,18.9856969,8,33,4,6,0,2565,0,10.3598268398268,0.445402298850575,0.724137931034483,144,FALSE,FALSE
2011,"68","Kaposvari",46.36653,17.782483,4,14,3,3,9879,4751,50.0081632653061,34.5551020408163,0.933908045977011,0.933908045977011,12,TRUE,TRUE
2011,"69","Kapuvar-Beledi",47.5935568,17.0249715,9,22,4,11,0,844,0,3.78025974025974,0.445402298850575,0.123563218390805,145,FALSE,FALSE
2011,"70","Karcagi",47.316632,20.9220631,1,20,4,7,0,1589,0,10.1691428571429,0.445402298850575,0.57183908045977,146,FALSE,FALSE
2011,"71","Kazincbarcikai",48.25317,20.6456512,8,33,4,6,0,2482,0,10.3598268398268,0.445402298850575,0.724137931034483,147,FALSE,FALSE
2011,"72","Kecskemeti",46.9062092,19.6899774,4,14,3,3,447,8602,50.0081632653061,34.5551020408163,0.933908045977011,0.933908045977011,14,TRUE,TRUE
2011,"73","Keszthelyi",46.7695893,17.2481444,3,27,4,8,0,1936,0,8.87597883597884,0.445402298850575,0.436781609195402,148,FALSE,FALSE
2011,"74","Kisberi",47.501673,18.0269161,6,18,4,9,0,794,0,6.2184126984127,0.445402298850575,0.307471264367816,149,FALSE,FALSE
2011,"75","Kiskorosi",46.620386,19.283827,8,33,4,6,0,2349,0,10.3598268398268,0.445402298850575,0.724137931034483,150,FALSE,FALSE
2011,"76","Kiskunfelegyhazai",46.7050953,19.8499199,8,33,4,6,0,1938,0,10.3598268398268,0.445402298850575,0.724137931034483,151,FALSE,FALSE
2011,"77","Kiskunhalasi",46.432037,19.4885269,8,33,4,6,0,2091,0,10.3598268398268,0.445402298850575,0.724137931034483,152,FALSE,FALSE
2011,"78","Kiskunmajsai",46.492344,19.7368448,1,20,4,7,0,724,0,10.1691428571429,0.445402298850575,0.57183908045977,153,FALSE,FALSE
2011,"79","Kisteleki",46.4696447,19.9803972,9,22,4,11,0,693,0,3.78025974025974,0.445402298850575,0.123563218390805,154,FALSE,FALSE
2011,"80","Kisvardai",48.2264002,22.0846211,8,33,4,6,0,2864,0,10.3598268398268,0.445402298850575,0.724137931034483,156,FALSE,FALSE
2011,"81","Komaromi",47.7434248,18.1191064,3,27,4,8,0,1652,0,8.87597883597884,0.445402298850575,0.436781609195402,157,FALSE,FALSE
2011,"82","Komloi",47.600636,20.445412,3,27,4,8,0,1313,0,8.87597883597884,0.445402298850575,0.436781609195402,158,FALSE,FALSE
2011,"83","Kormendi",47.011113,16.6057156,9,22,4,11,0,910,0,3.78025974025974,0.445402298850575,0.123563218390805,159,FALSE,FALSE
2011,"84","Koszegi",47.381935,16.552229,11,7,4,12,0,749,0,2.93877551020408,0.445402298850575,0.0402298850574713,160,FALSE,FALSE
2011,"85","Kunszentmartoni",46.841082,20.287233,3,27,4,8,0,1175,0,8.87597883597884,0.445402298850575,0.436781609195402,161,FALSE,FALSE
2011,"86","Kunszentmiklosi",47.026444,19.1227831,1,20,4,7,0,988,0,10.1691428571429,0.445402298850575,0.57183908045977,162,FALSE,FALSE
2011,"87","Lengyeltoti",46.667049,17.6407711,9,22,4,11,0,326,0,3.78025974025974,0.445402298850575,0.123563218390805,163,FALSE,FALSE
2011,"88","Lenti",46.623785,16.546001,9,22,4,11,0,789,0,3.78025974025974,0.445402298850575,0.123563218390805,164,FALSE,FALSE
2011,"89","Letenyei",46.4337456,16.7221882,2,12,4,10,0,634,0,4.92095238095238,0.445402298850575,0.221264367816092,165,FALSE,FALSE
2011,"90","Makoi",46.21498,20.47513,8,33,4,6,0,1736,0,10.3598268398268,0.445402298850575,0.724137931034483,167,FALSE,FALSE
2011,"91","Marcali",46.582815,17.4119018,2,12,4,10,0,1026,0,4.92095238095238,0.445402298850575,0.221264367816092,168,FALSE,FALSE
2011,"92","Mateszalkai",47.943265,22.316904,8,33,4,6,0,2641,0,10.3598268398268,0.445402298850575,0.724137931034483,169,FALSE,FALSE
2011,"93","Mezocsati",47.823541,20.9028038,9,22,4,11,0,393,0,3.78025974025974,0.445402298850575,0.123563218390805,170,FALSE,FALSE
2011,"94","Mezokovacshazai",46.4071834,20.9241681,8,33,4,6,0,1510,0,10.3598268398268,0.445402298850575,0.724137931034483,171,FALSE,FALSE
2011,"95","Mezokovesdi",47.8068796,20.5650907,3,27,4,8,0,2081,0,8.87597883597884,0.445402298850575,0.436781609195402,172,FALSE,FALSE
2011,"96","Mezoturi",47.00278,20.618465,1,20,4,7,0,1084,0,10.1691428571429,0.445402298850575,0.57183908045977,173,FALSE,FALSE
2011,"97","Miskolci",48.1043854,20.7913563,4,14,3,3,16671,12567,50.0081632653061,34.5551020408163,0.933908045977011,0.933908045977011,7,TRUE,TRUE
2011,"98","Mohacsi",45.9959241,18.6798279,2,12,4,10,0,1738,0,4.92095238095238,0.445402298850575,0.221264367816092,174,FALSE,FALSE
2011,"99","Monori",47.34754,19.448946,10,12,4,4,0,4623,0,29.8238095238095,0.445402298850575,0.859195402298851,175,FALSE,FALSE
2011,"100","Morahalomi",46.217922,19.883719,9,22,4,11,0,1013,0,3.78025974025974,0.445402298850575,0.123563218390805,28,FALSE,FALSE
2011,"101","Mori",47.3717781,18.2085973,1,20,4,7,0,1655,0,10.1691428571429,0.445402298850575,0.57183908045977,29,FALSE,FALSE
2011,"102","Mosonmagyarovari",47.8744063,17.2693897,3,27,4,8,0,2796,0,8.87597883597884,0.445402298850575,0.436781609195402,30,FALSE,FALSE
2011,"103","Nagyatadi",46.23001,17.3574429,3,27,4,8,0,773,0,8.87597883597884,0.445402298850575,0.436781609195402,31,FALSE,FALSE
2011,"104","Nagykalloi",47.875519,21.8460521,3,27,4,8,0,1804,0,8.87597883597884,0.445402298850575,0.436781609195402,32,FALSE,FALSE
2011,"105","Nagykanizsai",46.455237,16.9953419,1,20,4,7,0,3269,0,10.1691428571429,0.445402298850575,0.57183908045977,33,FALSE,FALSE
2011,"106","Nagykatai",47.4181175,19.7422453,1,20,4,7,0,2603,0,10.1691428571429,0.445402298850575,0.57183908045977,34,FALSE,FALSE
2011,"107","Nyirbatori",47.835414,22.130289,6,18,4,9,0,1689,0,6.2184126984127,0.445402298850575,0.307471264367816,35,FALSE,FALSE
2011,"108","Nyiregyhazai",47.9532583,21.7264647,4,14,3,3,11053,8682,50.0081632653061,34.5551020408163,0.933908045977011,0.933908045977011,11,TRUE,TRUE
2011,"109","Oroshazai",46.5615338,20.6619204,4,14,3,3,9832,2448,50.0081632653061,34.5551020408163,0.933908045977011,0.933908045977011,13,TRUE,TRUE
2011,"110","Oroszlanyi",47.4943329,18.3215448,6,18,4,9,0,1270,0,6.2184126984127,0.445402298850575,0.307471264367816,37,FALSE,FALSE
2011,"111","Ozdi",48.2195564,20.2869186,1,20,4,7,0,2318,0,10.1691428571429,0.445402298850575,0.57183908045977,38,FALSE,FALSE
2011,"112","Oriszentpeteri",46.838954,16.4211574,12,4,4,13,0,232,0,2.56,0.445402298850575,0.00862068965517241,39,FALSE,FALSE
2011,"113","Pacsai",46.7226412,17.0096878,12,4,4,13,0,256,0,2.56,0.445402298850575,0.00862068965517241,40,FALSE,FALSE
2011,"114","Paksi",46.626368,18.8652409,1,20,4,7,0,2233,0,10.1691428571429,0.445402298850575,0.57183908045977,41,FALSE,FALSE
2011,"115","Pannonhalmai",47.55021,17.754228,9,22,4,11,0,697,0,3.78025974025974,0.445402298850575,0.123563218390805,42,FALSE,FALSE
2011,"116","Papai",47.3308153,17.4660302,3,27,4,8,0,2214,0,8.87597883597884,0.445402298850575,0.436781609195402,43,FALSE,FALSE
2011,"117","Pasztoi",47.919562,19.6978939,1,20,4,7,0,1203,0,10.1691428571429,0.445402298850575,0.57183908045977,44,FALSE,FALSE
2011,"118","Pecsi",46.0713242,18.2331772,7,4,2,2,33460,10019,201.447142857143,58.99,0.985632183908046,0.985632183908046,4,TRUE,TRUE
2011,"119","Pecsvaradi",46.158114,18.422176,9,22,4,11,0,446,0,3.78025974025974,0.445402298850575,0.123563218390805,45,FALSE,FALSE
2011,"120","Petervasarai",48.017941,20.1019849,3,27,4,8,0,750,0,8.87597883597884,0.445402298850575,0.436781609195402,47,FALSE,FALSE
2011,"121","Pilisvorosvari",47.6212089,18.9111742,10,12,4,4,0,4653,0,29.8238095238095,0.445402298850575,0.859195402298851,48,FALSE,FALSE
2011,"122","Polgari",47.866362,21.1242449,9,22,4,11,0,516,0,3.78025974025974,0.445402298850575,0.123563218390805,49,FALSE,FALSE
2011,"123","Puspokladanyi",47.3176758,21.1165369,3,27,4,8,0,1832,0,8.87597883597884,0.445402298850575,0.436781609195402,50,FALSE,FALSE
2011,"124","Rackevei",47.1611023,18.9455669,10,12,4,4,0,6372,0,29.8238095238095,0.445402298850575,0.859195402298851,51,FALSE,FALSE
2011,"125","Retsagi",47.9278597,19.1372757,8,33,4,6,0,950,0,10.3598268398268,0.445402298850575,0.724137931034483,52,FALSE,FALSE
2011,"126","Salgotarjani",48.0853167,19.7869357,1,20,4,7,0,2631,0,10.1691428571429,0.445402298850575,0.57183908045977,53,FALSE,FALSE
2011,"127","Sarbogardi",46.887769,18.6193289,6,18,4,9,0,939,0,6.2184126984127,0.445402298850575,0.307471264367816,54,FALSE,FALSE
2011,"128","Sarkadi",46.746283,21.3848669,6,18,4,9,0,725,0,6.2184126984127,0.445402298850575,0.307471264367816,55,FALSE,FALSE
2011,"129","Sarospataki",48.318984,21.5663738,6,18,4,9,0,1464,0,6.2184126984127,0.445402298850575,0.307471264367816,24,FALSE,FALSE
2011,"130","Sarvari",47.2540616,16.9352309,9,22,4,11,0,1517,0,3.78025974025974,0.445402298850575,0.123563218390805,57,FALSE,FALSE
2011,"131","Sasdi",46.2548488,18.1060595,11,7,4,12,0,387,0,2.93877551020408,0.445402298850575,0.0402298850574713,58,FALSE,FALSE
2011,"132","Satoraljaujhelyi",48.3941408,21.6559965,3,27,4,8,0,1169,0,8.87597883597884,0.445402298850575,0.436781609195402,59,FALSE,FALSE
2011,"133","Sellyei",45.8719698,17.8460989,11,7,4,12,0,347,0,2.93877551020408,0.445402298850575,0.0402298850574713,60,FALSE,FALSE
2011,"134","Siklosi",45.852147,18.2988281,3,27,4,8,0,1150,0,8.87597883597884,0.445402298850575,0.436781609195402,61,FALSE,FALSE
2011,"135","Siofoki",46.9057439,18.0525018,8,33,4,6,0,1610,0,10.3598268398268,0.445402298850575,0.724137931034483,62,FALSE,FALSE
2011,"136","Sopron-Fertodi",47.684898,16.583053,4,14,3,3,19132,4218,50.0081632653061,34.5551020408163,0.933908045977011,0.933908045977011,10,TRUE,TRUE
2011,"137","Sumegi",46.9775543,17.2819824,6,18,4,9,0,625,0,6.2184126984127,0.445402298850575,0.307471264367816,63,FALSE,FALSE
2011,"138","Szarvasi",46.8595081,20.5595884,8,33,4,6,0,2091,0,10.3598268398268,0.445402298850575,0.724137931034483,21,FALSE,FALSE
2011,"139","Szecsenyi",48.0811488,19.5197217,2,12,4,10,0,747,0,4.92095238095238,0.445402298850575,0.221264367816092,64,FALSE,FALSE
2011,"140","Szegedi",46.2536169,20.1461345,7,4,2,2,36515,11972,201.447142857143,58.99,0.985632183908046,0.985632183908046,3,TRUE,TRUE
2011,"141","Szeghalomi",47.027309,21.166263,8,33,4,6,0,1232,0,10.3598268398268,0.445402298850575,0.724137931034483,66,FALSE,FALSE
2011,"142","Szekesfehervari",47.1887157,18.4138088,10,12,4,4,0,8672,0,29.8238095238095,0.445402298850575,0.859195402298851,20,TRUE,TRUE
2011,"143","Szekszardi",46.3485623,18.7019205,8,33,4,6,0,4122,0,10.3598268398268,0.445402298850575,0.724137931034483,67,FALSE,FALSE
2011,"144","Szentendrei",47.6734712,19.07254,10,12,4,4,0,5636,0,29.8238095238095,0.445402298850575,0.859195402298851,68,FALSE,FALSE
2011,"145","Szentesi",46.65192,20.2571842,8,33,4,6,0,1670,0,10.3598268398268,0.445402298850575,0.724137931034483,69,FALSE,FALSE
2011,"146","Szentgotthardi",46.9527524,16.2737218,9,22,4,11,0,499,0,3.78025974025974,0.445402298850575,0.123563218390805,70,FALSE,FALSE
2011,"147","Szentlorinci",46.040211,17.989775,9,22,4,11,0,474,0,3.78025974025974,0.445402298850575,0.123563218390805,71,FALSE,FALSE
2011,"148","Szerencsi",48.162418,21.205206,3,27,4,8,0,1852,0,8.87597883597884,0.445402298850575,0.436781609195402,72,FALSE,FALSE
2011,"149","Szigetvari",46.0482577,17.8123125,12,4,4,13,0,719,0,2.56,0.445402298850575,0.00862068965517241,73,FALSE,FALSE
2011,"150","Szikszoi",48.1949949,20.9294318,2,12,4,10,0,616,0,4.92095238095238,0.445402298850575,0.221264367816092,75,FALSE,FALSE
2011,"151","Szobi",47.818012,18.8667731,6,18,4,9,0,538,0,6.2184126984127,0.445402298850575,0.307471264367816,76,FALSE,FALSE
2011,"152","Szolnoki",47.174662,20.17628,4,14,3,3,4471,6472,50.0081632653061,34.5551020408163,0.933908045977011,0.933908045977011,15,TRUE,TRUE
2011,"153","Szombathelyi",47.23514,16.6219178,10,12,4,4,0,5421,0,29.8238095238095,0.445402298850575,0.859195402298851,23,FALSE,FALSE
2011,"154","Tabi",46.729486,18.0329558,9,22,4,11,0,454,0,3.78025974025974,0.445402298850575,0.123563218390805,77,FALSE,FALSE
2011,"155","Tamasi",46.6295947,18.2846991,8,33,4,6,0,1172,0,10.3598268398268,0.445402298850575,0.724137931034483,78,FALSE,FALSE
2011,"156","Tapolcai",46.88289,17.4413581,8,33,4,6,0,1532,0,10.3598268398268,0.445402298850575,0.724137931034483,79,FALSE,FALSE
